query_id;subject_id;dN;dS;dNdS
Thhalv10000087m;Bradi3g07397.1;0.4618;NA;NA
Thhalv10000089m;Bradi1g23100.1;0.2101;2.143;0.09804
Thhalv10000091m;Bradi4g16350.1;0.5485;2.375;0.2309
Thhalv10000093m;Bradi2g56330.1;0.21;NA;NA
Thhalv10000094m;Bradi1g36120.1;0.4414;NA;NA
Thhalv10000095m;Bradi4g42970.1;0.2966;2.401;0.1235
Thhalv10000098m;Bradi3g54120.2;0.474;NA;NA
Thhalv10000102m;Bradi4g30550.1;0.4582;3.857;0.1188
Thhalv10000103m;Bradi1g01420.1;0.2812;2.345;0.1199
Thhalv10000104m;Bradi5g23976.2;0.4834;2.222;0.2175
Thhalv10000107m;Bradi3g02170.5;0.3503;3.141;0.1115
Thhalv10000110m;Bradi4g30660.1;0.221;2.645;0.08354
Thhalv10000113m;Bradi3g53860.1;0.2349;2.963;0.07929
Thhalv10000117m;Bradi4g30260.3;0.2614;NA;NA
Thhalv10000118m;Bradi1g52670.1;0.2491;NA;NA
Thhalv10000119m;Bradi3g11140.3;0.3151;NA;NA
Thhalv10000120m;Bradi3g41230.1;0.2687;2.64;0.1018
Thhalv10000123m;Bradi5g25200.2;0.8302;NA;NA
Thhalv10000126m;Bradi2g48230.1;0.2978;NA;NA
Thhalv10000127m;Bradi3g54020.1;0.1538;2.041;0.07537
Thhalv10000128m;Bradi5g16257.5;0.2457;2.599;0.09456
Thhalv10000131m;Bradi1g75740.1;0.455;NA;NA
Thhalv10000134m;Bradi1g71667.1;0.0664;1.459;0.0455
Thhalv10000137m;Bradi3g53880.1;0.3352;2.137;0.1569
Thhalv10000139m;Bradi5g04860.1;0.655;NA;NA
Thhalv10000143m;Bradi1g30830.1;0.2696;1.637;0.1647
Thhalv10000146m;Bradi3g01970.1;0.3214;2.158;0.1489
Thhalv10000149m;Bradi1g68350.1;0.1064;1.283;0.08293
Thhalv10000150m;Bradi4g34200.1;0.3534;NA;NA
Thhalv10000151m;Bradi4g28350.2;0.2697;NA;NA
Thhalv10000159m;Bradi2g08130.1;0.3013;NA;NA
Thhalv10000161m;Bradi1g10150.1;0.01881;1.315;0.01431
Thhalv10000162m;Bradi3g56507.1;0.3887;NA;NA
Thhalv10000163m;Bradi3g13640.1;0.4645;NA;NA
Thhalv10000165m;Bradi2g57080.1;0.2648;NA;NA
Thhalv10000172m;Bradi1g18040.4;0.5649;NA;NA
Thhalv10000177m;Bradi5g24600.1;0.5104;NA;NA
Thhalv10000183m;Bradi5g18490.1;0.3179;NA;NA
Thhalv10000184m;Bradi1g55510.1;0.2107;1.232;0.171
Thhalv10000189m;Bradi1g33390.2;0.2883;1.953;0.1476
Thhalv10000191m;Bradi4g24367.1;0.09752;0.7524;0.1296
Thhalv10000192m;Bradi5g23964.1;0.9267;NA;NA
Thhalv10000193m;Bradi4g36530.1;0.4747;1.834;0.2589
Thhalv10000194m;Bradi1g36920.1;0.1877;6.006;0.03125
Thhalv10000195m;Bradi1g18470.1;0.2872;NA;NA
Thhalv10000203m;Bradi2g05357.1;0.3913;2.019;0.1939
Thhalv10000204m;Bradi5g12000.1;0.0856;1.968;0.0435
Thhalv10000205m;Bradi1g31260.1;0.5592;NA;NA
Thhalv10000209m;Bradi1g76290.1;0.3668;2.602;0.1409
Thhalv10000218m;Bradi4g00910.3;0.1308;2.018;0.06481
Thhalv10000219m;Bradi3g05940.1;0.4386;NA;NA
Thhalv10000220m;Bradi4g30350.4;0.3399;1.98;0.1716
Thhalv10000221m;Bradi3g60920.1;0.2503;2.089;0.1198
Thhalv10000224m;Bradi1g47860.1;0.2354;2.705;0.08702
Thhalv10000226m;Bradi3g30110.1;0.4879;NA;NA
Thhalv10000230m;Bradi5g23437.1;0.1552;3.477;0.04465
Thhalv10000232m;Bradi4g36330.2;0.08416;1.638;0.05137
Thhalv10000235m;Bradi2g56480.1;0.2668;NA;NA
Thhalv10000239m;Bradi4g32810.4;0.2679;NA;NA
Thhalv10000241m;Bradi3g30127.2;0.2938;2.406;0.1221
Thhalv10000246m;Bradi3g06080.3;0.1357;4.73;0.0287
Thhalv10000247m;Bradi2g33960.1;0.3337;NA;NA
Thhalv10000249m;Bradi4g36310.1;0.1752;1.61;0.1088
Thhalv10000252m;Bradi4g14040.1;0.1117;2.233;0.05003
Thhalv10000253m;Bradi2g05140.1;0.7359;NA;NA
Thhalv10000256m;Bradi3g02340.1;0.09892;2.357;0.04197
Thhalv10000257m;Bradi1g45747.1;0.3577;2.339;0.1529
Thhalv10000258m;Bradi5g14600.2;0.3274;4.144;0.07899
Thhalv10000259m;Bradi4g32737.1;0.3639;NA;NA
Thhalv10000262m;Bradi5g23460.3;0.3816;NA;NA
Thhalv10000263m;Bradi3g34280.1;0.4585;1.989;0.2306
Thhalv10000265m;Bradi1g69230.3;0.264;3.548;0.07441
Thhalv10000269m;Bradi3g53970.2;0.4738;NA;NA
Thhalv10000271m;Bradi3g36930.1;0.04729;2.015;0.02347
Thhalv10000272m;Bradi3g19990.1;0.1244;2.741;0.04539
Thhalv10000275m;Bradi1g75930.1;0.2967;1.721;0.1724
Thhalv10000282m;Bradi3g60420.1;0.5056;NA;NA
Thhalv10000291m;Bradi3g05900.1;0.2186;1.149;0.1903
Thhalv10000292m;Bradi4g36770.1;0.2156;2.341;0.09208
Thhalv10000294m;Bradi1g35240.1;0.253;NA;NA
Thhalv10000301m;Bradi3g48140.1;0.3203;2.239;0.143
Thhalv10000307m;Bradi3g02890.1;0.2705;1.86;0.1454
Thhalv10000308m;Bradi1g72150.7;0.2804;1.381;0.2031
Thhalv10000312m;Bradi3g30600.1;0.3917;3.382;0.1158
Thhalv10000316m;Bradi3g18306.1;0.1778;2.582;0.06886
Thhalv10000317m;Bradi3g36940.1;0.2066;2.21;0.09351
Thhalv10000318m;Bradi3g06860.1;0.1629;NA;NA
Thhalv10000320m;Bradi4g26130.3;0.4689;NA;NA
Thhalv10000323m;Bradi1g30540.1;0.2632;2.101;0.1253
Thhalv10000325m;Bradi5g23430.1;0.3773;1.699;0.2221
Thhalv10000328m;Bradi3g48460.4;0.1586;1.681;0.09435
Thhalv10000330m;Bradi2g15710.1;0.1613;3.261;0.04946
Thhalv10000334m;Bradi1g00247.3;0.3441;1.575;0.2185
Thhalv10000338m;Bradi3g52780.1;0.193;NA;NA
Thhalv10000339m;Bradi3g19000.1;0.05608;1.676;0.03346
Thhalv10000354m;Bradi1g48320.1;0.3407;NA;NA
Thhalv10000361m;Bradi1g34350.1;0.3109;1.64;0.1896
Thhalv10000362m;Bradi1g30811.1;0.4494;NA;NA
Thhalv10000363m;Bradi3g53900.1;0.4837;NA;NA
Thhalv10000366m;Bradi2g15690.2;0.5666;1.699;0.3336
Thhalv10000367m;Bradi4g30610.1;0.3007;2.516;0.1195
Thhalv10000371m;Bradi1g68030.1;0.5066;3.495;0.145
Thhalv10000372m;Bradi3g40400.1;0.5956;NA;NA
Thhalv10000375m;Bradi2g05200.1;0.6486;NA;NA
Thhalv10000376m;Bradi4g36660.1;0.3471;1.391;0.2494
Thhalv10000386m;Bradi1g12787.1;0.1208;1.34;0.09018
Thhalv10000388m;Bradi3g53920.1;0.2792;1.865;0.1497
Thhalv10000389m;Bradi2g44520.1;0.3902;NA;NA
Thhalv10000391m;Bradi4g35920.1;0.185;2.273;0.0814
Thhalv10000395m;Bradi1g53027.1;0.3972;1.34;0.2964
Thhalv10000402m;Bradi1g03890.4;0.136;1.806;0.07528
Thhalv10000406m;Bradi4g35070.1;0.0929;NA;NA
Thhalv10000409m;Bradi1g59020.1;0.142;NA;NA
Thhalv10000426m;Bradi1g10170.4;0.5333;NA;NA
Thhalv10000438m;Bradi3g06472.1;0.4563;NA;NA
Thhalv10000457m;Bradi1g34180.1;0.1944;2.156;0.09018
Thhalv10000469m;Bradi4g37670.1;0.3098;NA;NA
Thhalv10000495m;Bradi5g14650.1;0.383;1.903;0.2012
Thhalv10000520m;Bradi4g34157.1;0.3587;3.494;0.1026
Thhalv10000545m;Bradi1g47097.1;0.4433;1.585;0.2797
Thhalv10000547m;Bradi3g40395.1;0.4461;NA;NA
Thhalv10000573m;Bradi3g41240.3;0.3072;1.486;0.2067
Thhalv10000575m;Bradi4g42210.1;0.2204;2.159;0.1021
Thhalv10000588m;Bradi3g32279.1;0.3063;NA;NA
Thhalv10000597m;Bradi1g04470.1;0.4973;2.311;0.2152
Thhalv10000626m;Bradi1g74607.1;0.459;1.747;0.2627
Thhalv10000632m;Bradi5g14330.1;0.6402;NA;NA
Thhalv10000635m;Bradi3g22950.1;0.6052;2.068;0.2927
Thhalv10000640m;Bradi4g30630.1;0.4505;NA;NA
Thhalv10000655m;Bradi1g30797.2;0.3117;2.316;0.1346
Thhalv10000700m;Bradi4g28792.1;0.4062;NA;NA
Thhalv10000702m;Bradi2g44500.3;0.4954;3.029;0.1635
Thhalv10000704m;Bradi1g47660.1;0.883;NA;NA
Thhalv10000717m;Bradi1g12580.1;0.7133;2.129;0.335
Thhalv10000723m;Bradi3g09155.1;0.6417;NA;NA
Thhalv10000731m;Bradi5g12120.1;0.3966;2.009;0.1974
Thhalv10000739m;Bradi1g43440.3;0.4333;NA;NA
Thhalv10000740m;Bradi5g00847.1;0.3234;NA;NA
Thhalv10000743m;Bradi1g27027.1;0.1247;1.883;0.06624
Thhalv10000744m;Bradi3g00792.1;0.439;2.588;0.1696
Thhalv10000746m;Bradi5g21960.1;0.5135;NA;NA
Thhalv10000748m;Bradi3g05847.2;0.2035;2.32;0.08774
Thhalv10000754m;Bradi3g35037.3;0.5912;NA;NA
Thhalv10000755m;Bradi2g16627.1;0.3226;2.427;0.1329
Thhalv10000756m;Bradi1g43230.1;0.2829;2.222;0.1273
Thhalv10000758m;Bradi3g05340.1;0.2094;2.398;0.08733
Thhalv10000760m;Bradi3g53090.2;0.3696;1.843;0.2005
Thhalv10000761m;Bradi5g05077.1;0.1992;NA;NA
Thhalv10000766m;Bradi1g33560.1;0.3924;2.096;0.1872
Thhalv10000767m;Bradi4g36160.1;0.1157;2.057;0.05624
Thhalv10000776m;Bradi3g34410.2;0.3977;NA;NA
Thhalv10000779m;Bradi2g31580.2;0.1807;NA;NA
Thhalv10000780m;Bradi4g11910.9;0.5331;NA;NA
Thhalv10000781m;Bradi2g38877.1;0.4603;NA;NA
Thhalv10000782m;Bradi1g06387.1;0.1399;1.698;0.0824
Thhalv10000783m;Bradi1g78430.1;0.5664;NA;NA
Thhalv10000784m;Bradi2g48740.1;0.3929;1.611;0.2439
Thhalv10000785m;Bradi3g34240.1;0.4186;NA;NA
Thhalv10000786m;Bradi2g22360.1;0.2112;1.889;0.1118
Thhalv10000789m;Bradi2g52437.2;0.7026;NA;NA
Thhalv10000790m;Bradi3g52210.1;0.6989;NA;NA
Thhalv10000791m;Bradi2g01610.1;0.1741;2.205;0.07892
Thhalv10000794m;Bradi3g27852.1;0.171;1.771;0.09651
Thhalv10000795m;Bradi2g02600.2;0.5323;2.034;0.2617
Thhalv10000798m;Bradi3g09290.2;0.3154;2.497;0.1263
Thhalv10000800m;Bradi2g13790.1;0.334;NA;NA
Thhalv10000803m;Bradi3g21640.1;0.2177;NA;NA
Thhalv10000804m;Bradi2g43480.2;0.3527;2.668;0.1322
Thhalv10000807m;Bradi2g50340.1;0.3605;NA;NA
Thhalv10000810m;Bradi1g40980.1;0.5238;NA;NA
Thhalv10000811m;Bradi1g25600.1;0.4799;2.194;0.2188
Thhalv10000812m;Bradi2g16350.1;0.556;1.955;0.2844
Thhalv10000814m;Bradi3g17630.4;0.4241;NA;NA
Thhalv10000815m;Bradi1g01021.1;0.388;NA;NA
Thhalv10000816m;Bradi3g02740.2;0.6853;NA;NA
Thhalv10000817m;Bradi3g09060.1;0.2802;2.555;0.1097
Thhalv10000818m;Bradi3g51617.2;0.3321;NA;NA
Thhalv10000819m;Bradi3g20550.2;0.2528;NA;NA
Thhalv10000820m;Bradi3g33250.1;0.4898;NA;NA
Thhalv10000823m;Bradi4g00270.2;0.2337;2.012;0.1161
Thhalv10000824m;Bradi2g51030.1;0.3465;NA;NA
Thhalv10000827m;Bradi3g39070.4;0.2015;2.571;0.0784
Thhalv10000830m;Bradi3g28410.3;0.2753;NA;NA
Thhalv10000833m;Bradi1g14760.6;0.527;3.085;0.1708
Thhalv10000838m;Bradi2g54630.1;0.2166;NA;NA
Thhalv10000839m;Bradi4g08917.9;0.4576;NA;NA
Thhalv10000840m;Bradi1g38250.1;0.5118;NA;NA
Thhalv10000848m;Bradi4g33550.1;0.2926;NA;NA
Thhalv10000854m;Bradi2g26690.1;0.5313;NA;NA
Thhalv10000857m;Bradi2g43062.2;0.1659;1.607;0.1033
Thhalv10000858m;Bradi1g01110.1;0.3885;NA;NA
Thhalv10000861m;Bradi1g13827.2;0.2369;NA;NA
Thhalv10000865m;Bradi4g16790.1;0.2315;NA;NA
Thhalv10000870m;Bradi1g69390.4;0.872;NA;NA
Thhalv10000872m;Bradi2g46220.2;0.57;NA;NA
Thhalv10000873m;Bradi2g06720.1;0.3796;NA;NA
Thhalv10000874m;Bradi1g46610.1;0.1155;2.517;0.0459
Thhalv10000876m;Bradi3g52660.1;0.2412;NA;NA
Thhalv10000878m;Bradi1g49770.1;0.1846;NA;NA
Thhalv10000879m;Bradi2g50237.1;0.4646;3.637;0.1278
Thhalv10000880m;Bradi1g74340.1;0.4993;NA;NA
Thhalv10000883m;Bradi2g44340.6;0.4623;2.917;0.1585
Thhalv10000886m;Bradi5g12982.1;0.2344;1.989;0.1179
Thhalv10000887m;Bradi3g52130.1;0.04026;1.703;0.02363
Thhalv10000890m;Bradi4g27590.1;0.3994;3.506;0.1139
Thhalv10000893m;Bradi2g06550.1;0.2368;NA;NA
Thhalv10000894m;Bradi2g46720.1;0.2648;2.956;0.08957
Thhalv10000895m;Bradi1g57030.3;0.3982;NA;NA
Thhalv10000897m;Bradi2g00890.1;0.1777;3.121;0.05695
Thhalv10000898m;Bradi1g35157.6;0.3681;NA;NA
Thhalv10000901m;Bradi2g31660.2;0.1705;2.829;0.06028
Thhalv10000908m;Bradi4g37380.2;0.2426;2.386;0.1017
Thhalv10000909m;Bradi2g47080.3;0.2501;2.152;0.1162
Thhalv10000914m;Bradi5g20827.1;0.3593;NA;NA
Thhalv10000915m;Bradi2g01350.1;0.1144;1.626;0.07037
Thhalv10000916m;Bradi4g13950.1;0.4871;2.761;0.1764
Thhalv10000918m;Bradi1g53410.1;0.4804;NA;NA
Thhalv10000919m;Bradi2g51180.3;0.3062;2.206;0.1388
Thhalv10000922m;Bradi3g52670.1;0.2764;3.945;0.07006
Thhalv10000923m;Bradi2g06440.1;0.2723;1.757;0.155
Thhalv10000925m;Bradi3g20620.8;0.2333;2.977;0.07837
Thhalv10000927m;Bradi4g01035.1;0.32;2.111;0.1516
Thhalv10000931m;Bradi5g17490.1;0.5503;NA;NA
Thhalv10000932m;Bradi3g33400.2;0.2646;2.664;0.09934
Thhalv10000934m;Bradi5g17500.1;0.3603;1.316;0.2738
Thhalv10000935m;Bradi5g17850.1;0.2391;1.648;0.1451
Thhalv10000937m;Bradi2g19650.1;0.3048;NA;NA
Thhalv10000938m;Bradi2g14540.1;0.2926;2.172;0.1347
Thhalv10000940m;Bradi1g52300.1;0.5069;2.522;0.201
Thhalv10000943m;Bradi3g56410.1;0.3718;NA;NA
Thhalv10000945m;Bradi2g52460.1;0.4529;NA;NA
Thhalv10000946m;Bradi2g13660.1;0.2021;1.764;0.1146
Thhalv10000948m;Bradi4g39181.1;0.3942;NA;NA
Thhalv10000949m;Bradi1g06470.3;0.285;1.724;0.1653
Thhalv10000951m;Bradi3g16590.1;0.5122;1.65;0.3104
Thhalv10000952m;Bradi1g23250.1;0.1481;2.009;0.07369
Thhalv10000954m;Bradi1g76787.4;0.4456;2.016;0.221
Thhalv10000956m;Bradi1g06780.1;0.2569;2.05;0.1253
Thhalv10000958m;Bradi3g59660.1;0.4009;NA;NA
Thhalv10000965m;Bradi1g78690.1;0.5306;NA;NA
Thhalv10000966m;Bradi4g30410.1;0.5089;NA;NA
Thhalv10000968m;Bradi1g34820.1;0.3836;NA;NA
Thhalv10000969m;Bradi1g51340.1;0.3807;NA;NA
Thhalv10000970m;Bradi4g37990.1;0.2692;2.013;0.1338
Thhalv10000972m;Bradi3g34090.4;0.1727;1.087;0.1589
Thhalv10000974m;Bradi2g40860.1;0.2386;2.437;0.0979
Thhalv10000976m;Bradi4g02747.1;0.6123;NA;NA
Thhalv10000977m;Bradi3g37880.2;0.2527;NA;NA
Thhalv10000978m;Bradi3g21620.1;0.2723;NA;NA
Thhalv10000979m;Bradi1g06750.1;0.4601;NA;NA
Thhalv10000982m;Bradi4g27620.2;0.2839;1.72;0.1651
Thhalv10000983m;Bradi2g52400.1;0.4058;NA;NA
Thhalv10000984m;Bradi2g32880.1;0.4655;3.665;0.127
Thhalv10000985m;Bradi1g11130.1;0.2086;2.628;0.07939
Thhalv10000986m;Bradi1g08760.1;0.2495;2.329;0.1071
Thhalv10000989m;Bradi1g35490.1;0.3077;NA;NA
Thhalv10000993m;Bradi1g74040.1;0.3746;NA;NA
Thhalv10000994m;Bradi1g51500.1;0.2594;NA;NA
Thhalv10000996m;Bradi2g09120.1;0.1613;2.725;0.0592
Thhalv10000997m;Bradi3g02570.1;0.2996;NA;NA
Thhalv10001001m;Bradi2g01580.6;0.376;2.289;0.1643
Thhalv10001002m;Bradi1g31860.2;0.1524;1.771;0.08609
Thhalv10001004m;Bradi1g43365.1;0.6089;NA;NA
Thhalv10001006m;Bradi1g78570.1;0.3198;1.586;0.2016
Thhalv10001007m;Bradi3g50690.1;0.1357;0.6298;0.2154
Thhalv10001009m;Bradi1g67370.1;0.3723;NA;NA
Thhalv10001011m;Bradi3g50390.1;0.3081;1.629;0.1891
Thhalv10001012m;Bradi2g48750.1;0.7119;1.155;0.6163
Thhalv10001015m;Bradi1g13950.1;0.1211;NA;NA
Thhalv10001017m;Bradi1g20300.1;0.1557;NA;NA
Thhalv10001019m;Bradi3g50377.1;0.3407;1.421;0.2398
Thhalv10001021m;Bradi1g38190.1;0.1065;1.761;0.06047
Thhalv10001022m;Bradi3g07870.1;0.03067;1.87;0.0164
Thhalv10001024m;Bradi2g01540.1;0.4344;NA;NA
Thhalv10001026m;Bradi3g56497.3;0.5102;1.313;0.3885
Thhalv10001027m;Bradi1g31780.1;0.4671;2.017;0.2315
Thhalv10001028m;Bradi1g27040.1;0.2162;NA;NA
Thhalv10001032m;Bradi1g62820.1;0.7945;NA;NA
Thhalv10001033m;Bradi4g02050.1;0.4561;NA;NA
Thhalv10001035m;Bradi1g63890.4;0.254;NA;NA
Thhalv10001040m;Bradi4g24760.1;0.3272;1.716;0.1906
Thhalv10001045m;Bradi1g49230.1;0.1499;1.526;0.09822
Thhalv10001047m;Bradi4g02040.1;0.2668;2.158;0.1236
Thhalv10001050m;Bradi1g24320.1;0.3823;1.535;0.249
Thhalv10001052m;Bradi3g34580.1;0.4749;1.189;0.3994
Thhalv10001056m;Bradi3g15970.1;0.7319;1.421;0.5152
Thhalv10001057m;Bradi4g08660.1;0.3604;NA;NA
Thhalv10001058m;Bradi2g50060.1;0.1902;2.184;0.08707
Thhalv10001059m;Bradi2g47520.3;0.2811;NA;NA
Thhalv10001068m;Bradi3g48660.5;0.09002;NA;NA
Thhalv10001069m;Bradi4g34360.1;0.126;NA;NA
Thhalv10001071m;Bradi3g50900.1;0.3505;1.208;0.2901
Thhalv10001074m;Bradi3g32900.1;0.1988;1.846;0.1077
Thhalv10001075m;Bradi4g17670.1;0.7429;NA;NA
Thhalv10001076m;Bradi1g22710.1;0.4935;NA;NA
Thhalv10001080m;Bradi2g36020.1;0.2618;NA;NA
Thhalv10001082m;Bradi3g50710.2;0.3389;1.576;0.215
Thhalv10001087m;Bradi1g19860.1;0.1671;0.8501;0.1965
Thhalv10001098m;Bradi3g32282.1;0.3829;NA;NA
Thhalv10001105m;Bradi5g19700.1;0.6852;1.553;0.4411
Thhalv10001113m;Bradi2g45000.1;0.3019;1.963;0.1538
Thhalv10001128m;Bradi2g06740.1;0.3727;NA;NA
Thhalv10001130m;Bradi3g02520.2;0.1903;1.154;0.1649
Thhalv10001132m;Bradi2g61490.2;0.5862;NA;NA
Thhalv10001153m;Bradi5g18370.2;0.5814;NA;NA
Thhalv10001155m;Bradi2g45830.1;0.2946;2.475;0.119
Thhalv10001156m;Bradi4g01570.1;0.214;NA;NA
Thhalv10001173m;Bradi2g01600.1;0.5766;NA;NA
Thhalv10001175m;Bradi3g52500.3;0.4275;NA;NA
Thhalv10001176m;Bradi1g28637.3;0.4357;NA;NA
Thhalv10001185m;Bradi3g56400.1;0.4086;NA;NA
Thhalv10001203m;Bradi1g29792.1;0.5366;NA;NA
Thhalv10001207m;Bradi4g23995.1;0.8575;NA;NA
Thhalv10001208m;Bradi2g43030.7;0.5745;1.622;0.3542
Thhalv10001222m;Bradi3g02800.2;0.2893;3.238;0.08936
Thhalv10001227m;Bradi3g35120.4;0.4141;NA;NA
Thhalv10001236m;Bradi3g19788.1;0.7828;NA;NA
Thhalv10001243m;Bradi1g21080.2;0.3775;2.624;0.1438
Thhalv10001246m;Bradi4g26590.2;0.2193;2.179;0.1007
Thhalv10001247m;Bradi4g03420.2;0.2592;3.76;0.06894
Thhalv10001248m;Bradi2g62550.1;0.1769;2.175;0.08132
Thhalv10001249m;Bradi1g09250.1;0.3327;NA;NA
Thhalv10001252m;Bradi1g72180.2;0.3361;2.025;0.166
Thhalv10001257m;Bradi1g07530.3;0.3118;0.7474;0.4172
Thhalv10001270m;Bradi1g47516.1;0.0465;0.08313;0.5593
Thhalv10001274m;Bradi4g10447.2;0.1956;0.5849;0.3345
Thhalv10001277m;Bradi5g17947.5;0.2537;2.687;0.09441
Thhalv10001278m;Bradi2g13251.1;0.2888;2.585;0.1117
Thhalv10001279m;Bradi2g40942.1;0.5268;2.308;0.2282
Thhalv10001280m;Bradi3g01297.1;0.3188;2.425;0.1315
Thhalv10001283m;Bradi1g61937.5;0.6814;NA;NA
Thhalv10001286m;Bradi4g34270.1;0.3258;2.074;0.1571
Thhalv10001288m;Bradi4g11510.3;0.3148;2.117;0.1487
Thhalv10001290m;Bradi2g09177.1;0.3566;2.216;0.1609
Thhalv10001291m;Bradi2g15900.1;0.5025;NA;NA
Thhalv10001292m;Bradi1g64770.1;0.3101;2.559;0.1212
Thhalv10001293m;Bradi2g08070.1;0.4025;NA;NA
Thhalv10001294m;Bradi1g64507.1;0.1371;2.409;0.0569
Thhalv10001295m;Bradi1g02760.1;0.4555;2.181;0.2088
Thhalv10001296m;Bradi2g42310.2;0.3872;NA;NA
Thhalv10001299m;Bradi4g20720.2;0.4532;2.551;0.1777
Thhalv10001300m;Bradi3g33510.1;0.2585;NA;NA
Thhalv10001301m;Bradi4g11510.2;0.2856;2.222;0.1285
Thhalv10001302m;Bradi3g09740.1;0.6973;NA;NA
Thhalv10001303m;Bradi1g76677.2;0.4708;NA;NA
Thhalv10001304m;Bradi3g54740.2;0.4187;NA;NA
Thhalv10001305m;Bradi1g78440.1;0.2744;NA;NA
Thhalv10001306m;Bradi4g25177.1;0.4672;1.939;0.241
Thhalv10001307m;Bradi4g35250.22;0.514;NA;NA
Thhalv10001310m;Bradi3g51397.1;0.5076;NA;NA
Thhalv10001313m;Bradi5g17270.2;0.3701;NA;NA
Thhalv10001314m;Bradi3g27740.3;0.4548;1.549;0.2937
Thhalv10001316m;Bradi1g24277.6;0.5959;NA;NA
Thhalv10001318m;Bradi3g25913.1;0.3654;NA;NA
Thhalv10001319m;Bradi1g44340.1;0.5204;NA;NA
Thhalv10001320m;Bradi3g39580.4;0.2378;2.036;0.1168
Thhalv10001321m;Bradi1g64410.1;0.193;NA;NA
Thhalv10001322m;Bradi5g17450.1;0.224;2.373;0.0944
Thhalv10001324m;Bradi3g22908.1;0.4868;NA;NA
Thhalv10001325m;Bradi1g41990.2;0.1133;2.747;0.04126
Thhalv10001326m;Bradi4g31227.1;0.336;2.709;0.124
Thhalv10001327m;Bradi1g74660.1;0.3694;2.555;0.1446
Thhalv10001331m;Bradi1g52170.1;0.4211;2.516;0.1674
Thhalv10001332m;Bradi3g34800.1;0.4263;NA;NA
Thhalv10001333m;Bradi3g09700.1;0.5836;NA;NA
Thhalv10001334m;Bradi1g51670.1;0.1329;1.466;0.09065
Thhalv10001339m;Bradi2g55351.1;0.355;3.063;0.1159
Thhalv10001342m;Bradi4g38630.1;0.2606;2.083;0.1251
Thhalv10001343m;Bradi1g67942.2;0.4376;NA;NA
Thhalv10001353m;Bradi3g30480.1;0.1771;2.046;0.08657
Thhalv10001355m;Bradi5g00940.1;0.6005;1.845;0.3255
Thhalv10001357m;Bradi4g35140.1;0.3993;NA;NA
Thhalv10001359m;Bradi4g20920.1;0.865;NA;NA
Thhalv10001360m;Bradi3g39610.1;0.5713;2.51;0.2276
Thhalv10001361m;Bradi4g20950.1;0.2824;2.764;0.1021
Thhalv10001363m;Bradi2g36130.1;0.212;2.303;0.09206
Thhalv10001366m;Bradi1g35090.1;0.1858;2.617;0.07098
Thhalv10001367m;Bradi1g04140.1;0.1289;1.817;0.07093
Thhalv10001368m;Bradi1g18200.1;0.2562;2.517;0.1018
Thhalv10001371m;Bradi2g13337.5;0.568;NA;NA
Thhalv10001374m;Bradi2g47730.1;0.4577;NA;NA
