query_id;subject_id;dN;dS;dNdS
Thhalv10000091m;481239;0.09258;0.4779;0.1937
Thhalv10000093m;320067;0.02669;0.2987;0.08938
Thhalv10000094m;919020;0.0741;0.3542;0.2092
Thhalv10000095m;481154;0.05576;0.2537;0.2198
Thhalv10000098m;481375;0.063;0.3733;0.1688
Thhalv10000099m;899581;0.06608;0.3318;0.1991
Thhalv10000100m;343769;0.3278;0.9195;0.3565
Thhalv10000101m;481188;0.02609;0.4034;0.06468
Thhalv10000102m;320214;0.07142;0.3369;0.212
Thhalv10000103m;481404;0.02959;0.2625;0.1127
Thhalv10000104m;481078;0.07586;0.2529;0.3
Thhalv10000107m;480999;0.04381;0.2346;0.1867
Thhalv10000108m;480944;0.1092;0.4902;0.2227
Thhalv10000109m;481212;0.02061;0.2663;0.07741
Thhalv10000110m;932388;0.03828;0.3433;0.1115
Thhalv10000111m;932560;0.1824;0.3664;0.4977
Thhalv10000113m;932590;0.03347;0.4344;0.07704
Thhalv10000114m;481097;0.03673;0.2768;0.1327
Thhalv10000115m;481021;0.03534;0.2331;0.1516
Thhalv10000116m;480951;0.02401;0.2733;0.08788
Thhalv10000117m;481109;0.0352;0.2788;0.1263
Thhalv10000118m;899401;0.05233;0.2957;0.1769
Thhalv10000120m;932616;0.03836;0.3692;0.1039
Thhalv10000121m;899271;0.2439;0.3724;0.6549
Thhalv10000124m;481147;0.04717;0.3476;0.1357
Thhalv10000126m;481048;0.06913;0.3327;0.2078
Thhalv10000127m;481277;0.0324;0.2608;0.1242
Thhalv10000128m;320107;0.05007;0.226;0.2215
Thhalv10000129m;480978;0.05823;0.4451;0.1308
Thhalv10000130m;344050;0.1727;0.4036;0.428
Thhalv10000131m;481190;0.05911;0.2504;0.2361
Thhalv10000132m;899624;0.03865;0.4604;0.08395
Thhalv10000134m;932186;0.009274;0.4231;0.02192
Thhalv10000135m;891319;0.07419;0.6908;0.1074
Thhalv10000137m;481343;0.09309;0.3281;0.2837
Thhalv10000138m;481287;0.04468;0.2658;0.1681
Thhalv10000139m;481291;0.1618;0.222;0.7289
Thhalv10000143m;343993;0.04535;0.2769;0.1638
Thhalv10000145m;932390;0.02564;0.371;0.06911
Thhalv10000146m;480956;0.09081;0.3644;0.2492
Thhalv10000149m;932026;0.01583;0.4915;0.03222
Thhalv10000150m;481314;0.05267;0.419;0.1257
Thhalv10000151m;481426;0.05316;0.4566;0.1164
Thhalv10000152m;932206;0.04663;0.2395;0.1947
Thhalv10000153m;344110;0.09726;0.5045;0.1928
Thhalv10000154m;481118;0.08771;0.4742;0.185
Thhalv10000155m;481363;0.04828;0.6131;0.07875
Thhalv10000156m;899422;0.09198;0.3131;0.2938
Thhalv10000157m;919093;0.01256;0.3046;0.04122
Thhalv10000158m;481267;0.1003;0.4066;0.2466
Thhalv10000159m;481420;0.05261;0.3961;0.1328
Thhalv10000162m;481152;0.04984;0.5261;0.09473
Thhalv10000163m;481182;0.04419;0.2544;0.1737
Thhalv10000164m;481099;0.01745;0.3004;0.05808
Thhalv10000165m;932450;0.02684;0.6087;0.0441
Thhalv10000166m;932847;0.1803;0.3623;0.4976
Thhalv10000167m;481178;0.01805;0.3066;0.05888
Thhalv10000172m;481060;0.03711;0.326;0.1139
Thhalv10000173m;481296;0.07853;0.2616;0.3003
Thhalv10000174m;481014;0.07286;0.3243;0.2247
Thhalv10000177m;932510;0.08124;0.2514;0.3232
Thhalv10000178m;888419;0.03003;0.2088;0.1438
Thhalv10000179m;932470;0.1004;0.2483;0.4045
Thhalv10000180m;932285;0.04287;0.4086;0.1049
Thhalv10000182m;932476;0.01152;0.3804;0.03029
Thhalv10000183m;483287;0.06523;0.4819;0.1353
Thhalv10000186m;932706;0.04042;0.3792;0.1066
Thhalv10000189m;481305;0.05961;0.4359;0.1368
Thhalv10000190m;932133;0.2493;0.6484;0.3845
Thhalv10000191m;932060;0.01982;0.2248;0.08815
Thhalv10000193m;480950;0.06666;0.2429;0.2745
Thhalv10000194m;481413;0.03722;0.3463;0.1075
Thhalv10000195m;481221;0.04466;0.2821;0.1583
Thhalv10000197m;480534;0.2888;0.9343;0.3092
Thhalv10000198m;932839;0.2064;0.4695;0.4396
Thhalv10000200m;927099;0.02464;0.2297;0.1073
Thhalv10000201m;932378;0.05275;0.3515;0.1501
Thhalv10000203m;487931;0.0586;0.2669;0.2195
Thhalv10000205m;481310;0.1008;0.5473;0.1841
Thhalv10000206m;481217;0.03803;0.2766;0.1375
Thhalv10000207m;481072;0.06992;0.4411;0.1585
Thhalv10000209m;935733;0.08075;0.4546;0.1776
Thhalv10000212m;481381;0.04006;0.2713;0.1476
Thhalv10000214m;344104;0.03499;0.197;0.1776
Thhalv10000215m;481110;0.08044;0.213;0.3777
Thhalv10000217m;481085;0.06886;0.2265;0.304
Thhalv10000218m;481139;0.02322;0.2729;0.08508
Thhalv10000219m;481271;0.09785;0.4227;0.2315
Thhalv10000220m;481281;0.05523;0.3209;0.1721
Thhalv10000221m;932055;0.04416;0.2856;0.1546
Thhalv10000222m;932703;0.03413;0.554;0.06162
Thhalv10000223m;481016;0.0207;0.2959;0.06997
Thhalv10000224m;932673;0.02885;0.2356;0.1225
Thhalv10000225m;481174;0.04891;0.3011;0.1624
Thhalv10000226m;932377;0.06589;0.4182;0.1576
Thhalv10000227m;481378;0.08615;0.4556;0.1891
Thhalv10000230m;932140;0.0319;0.2828;0.1128
Thhalv10000232m;480964;0.02355;0.2928;0.08042
Thhalv10000235m;480961;0.02084;0.2953;0.07057
Thhalv10000236m;932229;0.03936;0.3164;0.1244
Thhalv10000237m;932290;0.01797;0.3693;0.04866
Thhalv10000239m;481103;0.04423;0.2489;0.1777
Thhalv10000240m;481111;0.1066;0.5314;0.2006
Thhalv10000241m;932068;0.07202;0.2311;0.3117
Thhalv10000242m;481313;0.05408;0.4301;0.1257
Thhalv10000243m;481207;0.07091;0.2185;0.3246
Thhalv10000244m;932036;0.0724;0.5362;0.135
Thhalv10000245m;944000;0.04735;0.3764;0.1258
Thhalv10000246m;480987;0.01897;0.2891;0.06561
Thhalv10000247m;932734;0.05249;0.329;0.1595
Thhalv10000248m;932241;0.1213;0.3864;0.3139
Thhalv10000249m;932039;0.02192;0.2821;0.07769
Thhalv10000251m;481138;0.08643;0.3249;0.266
Thhalv10000252m;481074;0.01672;0.2846;0.05873
Thhalv10000253m;481422;0.0977;0.4049;0.2413
Thhalv10000254m;474772;0.09835;0.3786;0.2598
Thhalv10000255m;472699;0.0745;0.2659;0.2802
Thhalv10000256m;480985;0.01509;0.2868;0.0526
Thhalv10000257m;481108;0.04677;0.3265;0.1433
Thhalv10000259m;481105;0.03503;0.3952;0.08862
Thhalv10000260m;935057;0.07838;0.4018;0.1951
Thhalv10000262m;320039;0.05717;0.2514;0.2274
Thhalv10000263m;481248;0.06939;0.2948;0.2354
Thhalv10000265m;481149;0.05242;0.4769;0.1099
Thhalv10000266m;480957;0.1656;0.4996;0.3315
Thhalv10000267m;481283;0.01083;0.2925;0.03703
Thhalv10000268m;481091;0.1094;0.2965;0.3691
Thhalv10000269m;481264;0.07804;0.3547;0.22
Thhalv10000270m;343891;0.03539;0.3325;0.1064
Thhalv10000272m;899958;0.02389;0.3377;0.07072
Thhalv10000273m;480982;0.04975;0.5024;0.09903
Thhalv10000275m;480941;0.05309;0.3821;0.1389
Thhalv10000276m;932182;0.06873;0.4371;0.1573
Thhalv10000277m;941873;0.1913;0.4271;0.4478
Thhalv10000280m;481270;0.1067;0.4471;0.2386
Thhalv10000281m;481142;0.03438;0.264;0.1302
Thhalv10000282m;932499;0.05515;0.3984;0.1384
Thhalv10000285m;492861;0.4048;0.9169;0.4415
Thhalv10000288m;481352;0.1325;0.3594;0.3685
Thhalv10000291m;481245;0.05779;0.2962;0.1951
Thhalv10000293m;920894;0.1603;0.3138;0.5107
Thhalv10000294m;480966;0.03006;0.1781;0.1688
Thhalv10000297m;481063;0.02856;0.471;0.06064
Thhalv10000300m;481311;0.1069;0.4578;0.2335
Thhalv10000301m;932220;0.0794;0.3227;0.246
Thhalv10000302m;932184;0.1207;0.3388;0.3561
Thhalv10000303m;481107;0.0565;0.3539;0.1596
Thhalv10000305m;481106;0.04985;0.3641;0.1369
Thhalv10000307m;932129;0.03597;0.2842;0.1266
Thhalv10000308m;481114;0.04372;0.2693;0.1623
Thhalv10000309m;932254;0.09951;0.2314;0.43
Thhalv10000310m;481377;0.05653;0.3058;0.1848
Thhalv10000311m;932631;0.04199;0.3199;0.1313
Thhalv10000312m;899400;0.09785;0.5624;0.174
Thhalv10000313m;481240;0.06206;0.476;0.1304
Thhalv10000315m;490786;0.03493;0.4151;0.08414
Thhalv10000316m;481086;0.04712;0.2125;0.2218
Thhalv10000317m;932635;0.01766;0.3101;0.05694
Thhalv10000318m;320077;0.005874;0.4261;0.01378
Thhalv10000319m;932059;0.0385;0.3268;0.1178
Thhalv10000320m;481019;0.07246;0.3484;0.208
Thhalv10000321m;343951;0.2878;0.7275;0.3956
Thhalv10000322m;481052;0.06542;0.3492;0.1874
Thhalv10000323m;899968;0.04824;0.2245;0.2148
Thhalv10000325m;481062;0.04774;0.5473;0.08724
Thhalv10000328m;481315;0.007541;0.2674;0.0282
Thhalv10000330m;900004;0.03995;0.2954;0.1352
Thhalv10000331m;320036;0.0946;0.3476;0.2722
Thhalv10000332m;481213;0.1147;0.4958;0.2313
Thhalv10000333m;481027;0.03229;0.2234;0.1445
Thhalv10000334m;481300;0.1407;0.456;0.3086
Thhalv10000336m;932366;0.2024;0.2705;0.7482
Thhalv10000338m;481030;0.04557;0.2713;0.168
Thhalv10000339m;481337;0.005864;0.2956;0.01984
Thhalv10000340m;899415;0.08847;0.7694;0.115
Thhalv10000341m;481412;0.0191;0.3274;0.05833
Thhalv10000343m;899725;0.05085;0.421;0.1208
Thhalv10000346m;481360;0.0944;0.2339;0.4036
Thhalv10000350m;480962;0.02952;0.8423;0.03505
Thhalv10000353m;481233;0.08161;0.4432;0.1842
Thhalv10000354m;481204;0.0596;0.3385;0.1761
Thhalv10000356m;932662;0.1887;0.7064;0.2672
Thhalv10000358m;932367;0.0416;0.3501;0.1188
Thhalv10000360m;481335;0.05761;0.3806;0.1514
Thhalv10000361m;932479;0.08217;0.4107;0.2001
Thhalv10000362m;481266;0.08686;0.3759;0.2311
Thhalv10000363m;481350;0.04551;0.3279;0.1388
Thhalv10000365m;923739;0.06223;0.4329;0.1438
Thhalv10000366m;932721;0.1218;0.4881;0.2496
Thhalv10000367m;481346;0.07124;0.3097;0.23
Thhalv10000370m;496480;0.09442;0.3547;0.2662
Thhalv10000371m;932040;0.09006;0.4534;0.1986
Thhalv10000372m;481294;0.05961;0.257;0.2319
Thhalv10000374m;932118;0.1258;0.5481;0.2295
Thhalv10000375m;932743;0.05776;0.3577;0.1615
Thhalv10000376m;932020;0.09011;0.6446;0.1398
Thhalv10000378m;481104;0.04098;0.3069;0.1335
Thhalv10000380m;481157;0.1033;0.7861;0.1313
Thhalv10000381m;932255;0.1038;0.3709;0.2799
Thhalv10000385m;932046;0.05104;0.2757;0.1851
Thhalv10000386m;481034;0.0213;0.5092;0.04183
Thhalv10000388m;932607;0.01828;0.3749;0.04875
Thhalv10000389m;481032;0.06008;0.1963;0.306
Thhalv10000391m;480991;0.03666;0.237;0.1546
Thhalv10000392m;899618;0.1235;0.4724;0.2613
Thhalv10000393m;906390;0.1774;0.1695;1.047
Thhalv10000394m;480969;0.03664;0.5025;0.07291
Thhalv10000395m;899380;0.1454;0.6076;0.2393
Thhalv10000397m;899434;0.194;0.6014;0.3227
Thhalv10000405m;481185;0.1265;0.5633;0.2245
Thhalv10000406m;932393;0.01192;0.339;0.03517
Thhalv10000409m;481181;0.04268;0.3735;0.1143
Thhalv10000417m;481023;0.1155;0.246;0.4698
Thhalv10000418m;932031;0.05324;0.3684;0.1445
Thhalv10000426m;481136;0.09822;0.2325;0.4224
Thhalv10000438m;481200;0.07404;0.393;0.1884
Thhalv10000441m;939611;0.2675;0.6342;0.4218
Thhalv10000443m;343793;0.1437;0.3162;0.4545
Thhalv10000452m;481198;0.09579;0.5514;0.1737
Thhalv10000455m;920887;0.4216;1.478;0.2853
Thhalv10000457m;495327;0.04677;0.2847;0.1643
Thhalv10000462m;921631;0.1774;1.307;0.1358
Thhalv10000464m;320242;0.05364;0.3997;0.1342
Thhalv10000469m;343982;0.04591;0.38;0.1208
Thhalv10000470m;481301;0.03963;0.252;0.1572
Thhalv10000478m;343930;0.07745;0.3336;0.2322
Thhalv10000494m;481137;0.1107;0.4193;0.264
Thhalv10000495m;481340;0.05723;0.3892;0.1471
Thhalv10000497m;320173;0.1867;0.5678;0.3288
Thhalv10000498m;352380;0.2243;0.6921;0.3242
Thhalv10000507m;481262;0.04001;0.5373;0.07448
Thhalv10000511m;899444;0.1277;0.2947;0.4332
Thhalv10000515m;932960;0.2059;0.5066;0.4064
Thhalv10000516m;932114;0.2773;0.5509;0.5034
Thhalv10000520m;344010;0.0331;0.3042;0.1088
Thhalv10000525m;932364;0.05369;0.312;0.1721
Thhalv10000531m;932320;0.07949;0.163;0.4875
Thhalv10000533m;481226;0.1048;0.447;0.2345
Thhalv10000536m;899726;0.2179;0.4674;0.4663
Thhalv10000539m;334454;0.3348;0.5598;0.5981
Thhalv10000540m;932318;0.08879;0.3836;0.2315
Thhalv10000541m;923458;0.297;0.3446;0.8621
Thhalv10000545m;899741;0.08227;0.3176;0.259
Thhalv10000546m;354931;0.4157;2.445;0.17
Thhalv10000547m;340192;0.08022;0.4929;0.1627
Thhalv10000554m;320045;0.2829;0.461;0.6137
Thhalv10000555m;906143;0.2355;0.6827;0.345
Thhalv10000557m;481345;0.06281;0.3949;0.159
Thhalv10000560m;932214;0.06945;0.4677;0.1485
Thhalv10000562m;932709;0.4197;0.9681;0.4335
Thhalv10000563m;481398;0.2023;0.4159;0.4863
Thhalv10000566m;343922;0.1005;0.3565;0.2818
Thhalv10000567m;932215;0.2269;0.7472;0.3037
Thhalv10000573m;477320;0.08356;0.4133;0.2022
Thhalv10000575m;899927;0.04263;0.3086;0.1381
Thhalv10000582m;343837;0.05365;0.3292;0.163
Thhalv10000588m;320149;0.06322;0.4445;0.1422
Thhalv10000591m;932342;0.1801;0.2144;0.8399
Thhalv10000597m;480960;0.1444;0.3951;0.3655
Thhalv10000603m;481288;0.1689;0.3622;0.4664
Thhalv10000606m;480981;0.2276;0.5993;0.3798
Thhalv10000611m;481225;0.1517;0.5557;0.2729
Thhalv10000617m;481416;0.1199;0.3263;0.3673
Thhalv10000618m;925761;0.4281;0.7663;0.5586
Thhalv10000626m;481037;0.06829;0.2682;0.2546
Thhalv10000627m;899984;0.09759;0.4547;0.2146
Thhalv10000635m;947925;0.1714;0.5573;0.3075
Thhalv10000640m;899717;0.03938;0.4435;0.0888
Thhalv10000651m;481161;0.1313;0.3327;0.3947
Thhalv10000655m;481379;0.06721;0.3137;0.2143
Thhalv10000663m;899521;0.003887;0.372;0.01045
Thhalv10000664m;934962;0.4788;1.173;0.408
Thhalv10000674m;337115;0.5224;NA;NA
Thhalv10000676m;347288;0.5312;1.56;0.3405
Thhalv10000677m;480959;0.05466;0.464;0.1178
Thhalv10000679m;932132;0.06451;0.2843;0.2269
Thhalv10000686m;908152;0.2453;0.8653;0.2835
Thhalv10000696m;927562;0.03494;0.3881;0.09003
Thhalv10000697m;481121;0.04227;0.2964;0.1426
Thhalv10000700m;899566;0.1963;0.529;0.3711
Thhalv10000702m;320010;0.06128;0.217;0.2825
Thhalv10000712m;320022;0.06157;0.359;0.1715
Thhalv10000717m;480474;0.0853;0.3571;0.2389
Thhalv10000718m;945855;0.323;1.096;0.2947
Thhalv10000722m;481010;0.1054;0.3651;0.2887
Thhalv10000731m;932181;0.03009;0.2073;0.1451
Thhalv10000734m;494224;0.0844;0.2587;0.3263
Thhalv10000738m;948606;0.06329;0.2384;0.2655
Thhalv10000739m;494201;0.06778;0.2339;0.2898
Thhalv10000740m;494278;0.034;0.2181;0.1559
Thhalv10000741m;915708;0.08975;0.3399;0.2641
Thhalv10000742m;494432;0.2074;0.4259;0.487
Thhalv10000743m;494279;0.0166;0.2306;0.072
Thhalv10000746m;356368;0.08504;0.3259;0.2609
Thhalv10000747m;494460;0.1656;0.3895;0.4251
Thhalv10000748m;948528;0.03932;0.2246;0.175
Thhalv10000749m;356455;0.1739;0.4059;0.4284
Thhalv10000750m;915598;0.1447;0.3773;0.3836
Thhalv10000752m;484020;0.04915;0.2413;0.2037
Thhalv10000753m;915416;0.2353;0.453;0.5194
Thhalv10000754m;494332;0.09491;0.2474;0.3836
Thhalv10000756m;919005;0.03892;0.2824;0.1378
Thhalv10000758m;494501;0.03453;0.314;0.11
Thhalv10000759m;948663;0.1553;0.307;0.506
Thhalv10000761m;322489;0.02698;0.2537;0.1064
Thhalv10000763m;330841;0.1018;0.3618;0.2814
Thhalv10000764m;494436;0.1489;0.3997;0.3725
Thhalv10000765m;915620;0.1329;0.3037;0.4378
Thhalv10000766m;494507;0.05663;0.2129;0.266
Thhalv10000767m;494276;0.005922;0.203;0.02918
Thhalv10000768m;494238;0.05708;0.3269;0.1746
Thhalv10000773m;948180;0.2747;0.3709;0.7405
Thhalv10000774m;494534;0.05619;0.2887;0.1946
Thhalv10000775m;494437;0.1292;0.3518;0.3671
Thhalv10000778m;494463;0.04526;0.2355;0.1922
Thhalv10000779m;948636;0.01191;0.3218;0.037
Thhalv10000780m;494429;0.1172;0.3619;0.3239
Thhalv10000781m;313748;0.1298;0.389;0.3336
Thhalv10000782m;948327;0.03703;0.3068;0.1207
Thhalv10000783m;915302;0.05626;0.2957;0.1903
Thhalv10000784m;494419;0.07304;0.3629;0.2012
Thhalv10000785m;948245;0.04321;0.259;0.1668
Thhalv10000786m;494345;0.04017;0.2489;0.1614
Thhalv10000787m;915456;0.1919;0.6249;0.3071
Thhalv10000789m;494434;0.2002;0.5202;0.3848
Thhalv10000790m;948267;0.1934;0.52;0.3719
Thhalv10000792m;484044;0.03981;0.2093;0.1902
Thhalv10000794m;494427;0.01918;0.2515;0.07626
Thhalv10000795m;346618;0.06059;0.4222;0.1435
Thhalv10000798m;494350;0.06057;0.3664;0.1653
Thhalv10000799m;494504;0.1444;0.3586;0.4028
Thhalv10000800m;484030;0.03477;0.2856;0.1217
Thhalv10000802m;494398;0.06134;0.258;0.2378
Thhalv10000803m;494441;0.05789;0.3804;0.1522
Thhalv10000804m;948371;0.02784;0.2555;0.1089
Thhalv10000805m;494326;0.0689;0.3227;0.2135
Thhalv10000807m;494508;0.06158;0.2243;0.2745
Thhalv10000808m;948265;0.05803;0.5233;0.1109
Thhalv10000809m;926207;0.2251;0.5736;0.3924
Thhalv10000810m;494402;0.0423;0.3675;0.1151
Thhalv10000812m;494329;0.06211;0.2636;0.2357
Thhalv10000814m;494355;0.0644;0.3227;0.1996
Thhalv10000815m;494320;0.03037;0.2484;0.1223
Thhalv10000816m;494424;0.145;0.3201;0.4529
Thhalv10000817m;330836;0.03216;0.3094;0.1039
Thhalv10000819m;478777;0.04467;0.2947;0.1516
Thhalv10000820m;494244;0.1418;0.283;0.5009
Thhalv10000821m;935837;0.02398;0.3382;0.07091
Thhalv10000822m;484057;0.03469;0.3907;0.08878
Thhalv10000823m;948569;0.03561;0.2909;0.1224
Thhalv10000824m;494469;0.0654;0.3081;0.2123
Thhalv10000826m;948532;0.1297;0.327;0.3966
Thhalv10000827m;494187;0.02126;0.3236;0.0657
Thhalv10000828m;494464;0.3163;0.5467;0.5787
Thhalv10000830m;494374;0.04707;0.4214;0.1117
Thhalv10000832m;896073;0.01139;0.3029;0.03761
Thhalv10000833m;322482;0.0799;0.3183;0.251
Thhalv10000834m;494461;0.03923;0.1948;0.2014
Thhalv10000835m;948159;0.07619;0.3004;0.2536
Thhalv10000836m;948460;0.1158;0.2677;0.4326
Thhalv10000837m;494458;0.02571;0.2613;0.09839
Thhalv10000838m;484066;0.04125;0.2979;0.1385
Thhalv10000843m;494546;0.08078;0.392;0.206
Thhalv10000845m;494545;0.09335;0.3164;0.295
Thhalv10000847m;494338;0.02563;0.2477;0.1035
Thhalv10000848m;494217;0.0408;0.4152;0.09826
Thhalv10000852m;494453;0.07186;0.3206;0.2241
Thhalv10000853m;915381;0.1792;0.5129;0.3493
Thhalv10000855m;494517;0.06392;0.5262;0.1215
Thhalv10000857m;484023;0.03981;0.3306;0.1204
Thhalv10000858m;494293;0.07179;0.3202;0.2242
Thhalv10000859m;915411;0.2067;0.427;0.4841
Thhalv10000861m;494356;0.03145;0.3061;0.1027
Thhalv10000863m;935831;0.0427;0.24;0.178
Thhalv10000865m;484013;0.04676;0.316;0.148
Thhalv10000866m;356337;0.09999;0.3145;0.3179
Thhalv10000867m;494321;0.01655;0.2371;0.06981
Thhalv10000868m;494401;0.04616;0.6101;0.07567
Thhalv10000870m;948172;0.09332;0.2777;0.3361
Thhalv10000871m;356279;0.07073;0.2199;0.3216
Thhalv10000872m;948341;0.03456;0.2339;0.1477
Thhalv10000873m;494352;0.04303;0.3393;0.1268
Thhalv10000874m;494344;0.02141;0.4592;0.04663
Thhalv10000876m;915575;0.04474;0.2768;0.1616
Thhalv10000878m;494386;0.03604;0.4843;0.07442
Thhalv10000879m;915450;0.09945;0.2964;0.3355
Thhalv10000880m;312053;0.1118;0.3613;0.3093
Thhalv10000882m;494490;0.1098;0.4198;0.2615
Thhalv10000883m;493053;0.2316;0.7148;0.324
Thhalv10000884m;920600;0.1547;0.3795;0.4077
Thhalv10000885m;494336;0.1003;0.4061;0.247
Thhalv10000887m;948276;0;0.24;0
Thhalv10000888m;481458;0.1971;0.5029;0.3919
Thhalv10000889m;494502;0.1384;0.4337;0.3191
Thhalv10000891m;915275;0.04189;0.2945;0.1423
Thhalv10000892m;926429;0.3705;0.7927;0.4674
Thhalv10000893m;494400;0.02578;0.3875;0.06652
Thhalv10000894m;322461;0.05931;0.2476;0.2395
Thhalv10000895m;948388;0.07376;0.3867;0.1907
Thhalv10000897m;494196;0.02896;0.2071;0.1398
Thhalv10000898m;494273;0.05907;0.2464;0.2398
Thhalv10000899m;915766;0.03376;0.2305;0.1465
Thhalv10000901m;494366;0.03568;0.3158;0.113
Thhalv10000903m;494303;0.05105;0.2811;0.1816
Thhalv10000904m;494397;0.1904;0.4209;0.4524
Thhalv10000907m;915270;0.09595;0.326;0.2943
Thhalv10000908m;484052;0.0279;0.2681;0.1041
Thhalv10000909m;484032;0.04355;0.2758;0.1579
Thhalv10000910m;356493;0.2007;0.3868;0.5188
Thhalv10000911m;494219;0.04968;0.3496;0.1421
Thhalv10000912m;948214;0.02234;0.204;0.1095
Thhalv10000913m;494313;0.07318;0.3892;0.188
Thhalv10000914m;494455;0.04029;0.3225;0.1249
Thhalv10000915m;484021;0.01805;0.3389;0.05324
Thhalv10000916m;484065;0.1018;0.3316;0.3071
Thhalv10000918m;484037;0.08523;0.373;0.2285
Thhalv10000919m;494357;0.04557;0.5941;0.07671
Thhalv10000920m;494422;0.01502;0.266;0.05645
Thhalv10000922m;494442;0.07077;0.2701;0.262
Thhalv10000923m;494408;0.05911;0.2723;0.2171
Thhalv10000924m;494438;0.2341;0.6327;0.37
Thhalv10000925m;356289;0.07845;0.3647;0.2151
Thhalv10000926m;494382;0.09238;0.3118;0.2963
Thhalv10000927m;494462;0.03995;0.2532;0.1578
Thhalv10000931m;494253;0.09609;0.4101;0.2343
Thhalv10000932m;948169;0.02646;0.3219;0.08218
Thhalv10000934m;915315;0.08539;0.2035;0.4197
Thhalv10000935m;494222;0.04548;0.3643;0.1248
Thhalv10000937m;494417;0.04015;0.2936;0.1368
Thhalv10000938m;494257;0.1193;0.4138;0.2883
Thhalv10000939m;494518;0.1027;0.3063;0.3353
Thhalv10000940m;494383;0.0686;0.4183;0.164
Thhalv10000941m;330887;0.03008;0.383;0.07855
Thhalv10000943m;330667;0.05162;0.3781;0.1365
Thhalv10000944m;473354;0.05623;0.3529;0.1593
Thhalv10000945m;948624;0.04864;0.2865;0.1698
