query_id;subject_id;dN;dS;dNdS
Thhalv10000051m;lcl|NW_010966177.1_cds_XP_010548525.1_23099;0.099;0.8398;0.1179
Thhalv10000052m;lcl|NW_010966177.1_cds_XP_010548575.1_23149;0.1586;1.017;0.1559
Thhalv10000053m;lcl|NW_010966933.1_cds_XP_010555343.1_29102;0.1466;0.8474;0.173
Thhalv10000055m;lcl|NW_010966177.1_cds_XP_010548431.1_23011;0.1383;0.9182;0.1506
Thhalv10000056m;lcl|NW_010963495.1_cds_XP_010531432.1_7828;0.1157;0.7032;0.1646
Thhalv10000058m;lcl|NW_010971389.1_cds_XP_010525786.1_39074;0.173;0.704;0.2457
Thhalv10000059m;lcl|NW_010971389.1_cds_XP_010525774.1_39065;0.06061;1.113;0.05446
Thhalv10000060m;lcl|NW_010971389.1_cds_XP_010525915.1_39199;0.09042;1.113;0.08126
Thhalv10000061m;lcl|NW_010971389.1_cds_XP_010525888.1_39174;0.09047;0.6965;0.1299
Thhalv10000063m;lcl|NW_010966933.1_cds_XP_010555226.1_28993;0.3071;1.36;0.2258
Thhalv10000066m;lcl|NW_010963495.1_cds_XP_010531234.1_7636;0.1646;0.9346;0.1761
Thhalv10000068m;lcl|NW_010963495.1_cds_XP_010531201.1_7605;0.1609;0.8113;0.1983
Thhalv10000070m;lcl|NW_010971389.1_cds_XP_010525949.1_39233;0.2541;0.8021;0.3167
Thhalv10000075m;lcl|NW_010971389.1_cds_XP_010527159.1_39964;0.112;0.7885;0.1421
Thhalv10000077m;lcl|NW_010963495.1_cds_XP_010531062.1_7475;0.1145;1.032;0.1109
Thhalv10000078m;lcl|NW_010971389.1_cds_XP_010525952.1_39236;0.05632;0.912;0.06175
Thhalv10000079m;lcl|NW_010971389.1_cds_XP_010525804.1_39093;0.06742;0.9958;0.06771
Thhalv10000080m;lcl|NW_010963495.1_cds_XP_010531331.1_7729;0.2581;0.8779;0.294
Thhalv10000081m;lcl|NW_010971389.1_cds_XP_010525766.1_39061;0.08236;0.723;0.1139
Thhalv10000082m;lcl|NW_010963495.1_cds_XP_010531442.1_7839;0.06404;0.7306;0.08765
Thhalv10000083m;lcl|NW_010971389.1_cds_XP_010525965.1_39252;0.3626;1.111;0.3262
Thhalv10000084m;lcl|NW_010965122.1_cds_XP_010534227.1_10252;0.1196;0.8475;0.1411
Thhalv10000085m;lcl|NW_010966933.1_cds_XP_010555298.1_29060;0.1217;0.8321;0.1463
Thhalv10000086m;lcl|NW_010967396.1_cds_XP_010556127.1_29809;0.2116;0.9103;0.2325
Thhalv10000087m;lcl|NW_010971389.1_cds_XP_010526214.1_39487;0.1473;0.8325;0.1769
Thhalv10000088m;lcl|NW_010971389.1_cds_XP_010525923.1_39206;0.1713;0.7215;0.2374
Thhalv10000089m;lcl|NW_010963495.1_cds_XP_010531451.1_7845;0.09273;0.6787;0.1366
Thhalv10000090m;lcl|NW_010971389.1_cds_XP_010526677.1_39929;0.2846;0.8439;0.3372
Thhalv10000091m;lcl|NW_010966177.1_cds_XP_010548373.1_22958;0.2267;1.172;0.1935
Thhalv10000093m;lcl|NW_010966933.1_cds_XP_010555356.1_29114;0.124;0.7607;0.1629
Thhalv10000094m;lcl|NW_010967707.1_cds_XP_010556825.1_30477;0.1846;0.7825;0.2359
Thhalv10000095m;lcl|NW_010971389.1_cds_XP_010526716.1_39960;0.1026;0.6697;0.1532
Thhalv10000098m;lcl|NW_010971389.1_cds_XP_010525934.1_39216;0.1634;0.8394;0.1946
Thhalv10000099m;lcl|NW_010969767.1_cds_XP_010523283.1_36832;0.1268;0.8071;0.1572
Thhalv10000103m;lcl|NW_010971389.1_cds_XP_010525973.1_39258;0.1088;0.6977;0.1559
Thhalv10000104m;lcl|NW_010971389.1_cds_XP_010526622.1_39876;0.1623;0.7307;0.2221
Thhalv10000107m;lcl|NW_010963495.1_cds_XP_010531463.1_7860;0.09702;0.5961;0.1628
Thhalv10000108m;lcl|NW_010966933.1_cds_XP_010555219.1_28988;0.2304;0.9227;0.2497
Thhalv10000109m;lcl|NW_010966177.1_cds_XP_010548416.1_22999;0.03869;0.7554;0.05123
Thhalv10000110m;lcl|NW_010971389.1_cds_XP_010525764.1_39055;0.08201;0.7197;0.1139
Thhalv10000113m;lcl|NW_010971389.1_cds_XP_010525892.1_39177;0.1416;1.159;0.1222
Thhalv10000114m;lcl|NW_010963495.1_cds_XP_010531370.1_7767;0.1139;1.157;0.09853
Thhalv10000116m;lcl|NW_010966933.1_cds_XP_010555231.1_28999;0.08429;0.7899;0.1067
Thhalv10000117m;lcl|NW_010971389.1_cds_XP_010526665.1_39910;0.07747;0.9751;0.07945
Thhalv10000118m;lcl|NW_010966933.1_cds_XP_010555264.1_29029;0.1093;0.7112;0.1537
Thhalv10000119m;lcl|NW_010966933.1_cds_XP_010555283.1_29046;0.09943;0.9672;0.1028
Thhalv10000120m;lcl|NW_010969548.1_cds_XP_010521624.1_35356;0.1588;0.819;0.1939
Thhalv10000124m;lcl|NW_010966177.1_cds_XP_010548469.1_23045;0.1269;1.053;0.1205
Thhalv10000126m;lcl|NW_010963495.1_cds_XP_010531419.1_7817;0.1351;0.9194;0.1469
Thhalv10000128m;lcl|NW_010963495.1_cds_XP_010531328.1_7727;0.1113;0.8998;0.1237
Thhalv10000131m;lcl|NW_010966933.1_cds_XP_010555338.1_29097;0.17;1.243;0.1368
Thhalv10000132m;lcl|NW_010963495.1_cds_XP_010531287.1_7670;0.08049;1.028;0.07832
Thhalv10000134m;lcl|NW_010963495.1_cds_XP_010531385.1_7782;0.03117;0.798;0.03906
Thhalv10000135m;lcl|NW_010966828.1_cds_XP_010552825.1_26809;0.06078;0.9657;0.06294
Thhalv10000137m;lcl|NW_010966177.1_cds_XP_010548570.1_23144;0.1585;0.751;0.2111
Thhalv10000139m;lcl|NW_010971389.1_cds_XP_010525849.1_39135;0.34;0.7447;0.4565
Thhalv10000143m;lcl|NW_010971389.1_cds_XP_010525816.1_39104;0.1362;0.7315;0.1862
Thhalv10000145m;lcl|NW_010966459.1_cds_XP_010550764.1_25005;0.1395;1.205;0.1158
Thhalv10000146m;lcl|NW_010963495.1_cds_XP_010531505.1_7895;0.1728;0.8036;0.2151
Thhalv10000149m;lcl|NW_010971389.1_cds_XP_010526556.1_39802;0.04611;0.8518;0.05413
Thhalv10000150m;lcl|NW_010966177.1_cds_XP_010548549.1_23123;0.1212;1.145;0.1059
Thhalv10000151m;lcl|NW_010971389.1_cds_XP_010526182.1_39455;0.1103;0.7425;0.1486
Thhalv10000152m;lcl|NW_010963495.1_cds_XP_010531361.1_7758;0.144;0.9937;0.1449
Thhalv10000154m;lcl|NW_010966177.1_cds_XP_010547586.1_22222;0.4509;NA;NA
Thhalv10000155m;lcl|NW_010971389.1_cds_XP_010526242.1_39510;0.1632;1.018;0.1604
Thhalv10000159m;lcl|NW_010966177.1_cds_XP_010548484.1_23059;0.1381;1.178;0.1172
Thhalv10000160m;lcl|NW_010971389.1_cds_XP_010525853.1_39139;0.07956;0.8322;0.09561
Thhalv10000161m;lcl|NW_010963495.1_cds_XP_010531321.1_7719;0.005181;0.9813;0.005279
Thhalv10000162m;lcl|NW_010963495.1_cds_XP_010531308.1_7705;0.09657;0.7595;0.1271
Thhalv10000163m;lcl|NW_010971389.1_cds_XP_010526707.1_39952;0.1312;0.6612;0.1984
Thhalv10000165m;lcl|NW_010966177.1_cds_XP_010548499.1_23075;0.04449;1.081;0.04114
Thhalv10000167m;lcl|NW_010963495.1_cds_XP_010531297.1_7694;0.06568;0.7519;0.08736
Thhalv10000172m;lcl|NW_010963495.1_cds_XP_010531596.1_7811;0.1827;1.039;0.1758
Thhalv10000177m;lcl|NW_010971389.1_cds_XP_010525884.1_39166;0.1856;0.596;0.3114
Thhalv10000178m;lcl|NW_010971389.1_cds_XP_010526775.1_40014;0.1028;0.7263;0.1415
Thhalv10000180m;lcl|NW_010966177.1_cds_XP_010548456.1_23034;0.1081;0.8867;0.1219
Thhalv10000184m;lcl|NW_010966372.1_cds_XP_010549794.1_24129;0.05746;1.211;0.04746
Thhalv10000186m;lcl|NW_010971389.1_cds_XP_010525971.1_39257;0.09687;0.8822;0.1098
Thhalv10000191m;lcl|NW_010971389.1_cds_XP_010526585.1_39830;0.04389;0.8379;0.05239
Thhalv10000193m;lcl|NW_010963495.1_cds_XP_010531536.1_7931;0.1824;0.7543;0.2419
Thhalv10000194m;lcl|NW_010966177.1_cds_XP_010546591.1_21274;0.1344;0.8614;0.156
Thhalv10000195m;lcl|NW_010966177.1_cds_XP_010548387.1_22971;0.1162;1.303;0.08923
Thhalv10000197m;lcl|NW_010963495.1_cds_XP_010531407.1_7804;0.2266;0.9673;0.2343
Thhalv10000203m;lcl|NW_010965398.1_cds_XP_010540304.1_15677;0.1511;0.8464;0.1786
Thhalv10000204m;lcl|NW_010971389.1_cds_XP_010526658.1_39903;0.03445;0.7733;0.04455
Thhalv10000207m;lcl|NW_010971389.1_cds_XP_010526638.1_39884;0.236;0.8806;0.268
Thhalv10000209m;lcl|NW_010971389.1_cds_XP_010526546.1_39795;0.1704;0.7399;0.2304
Thhalv10000212m;lcl|NW_010971389.1_cds_XP_010525938.1_39223;0.09078;0.9315;0.09745
Thhalv10000215m;lcl|NW_010963495.1_cds_XP_010531357.1_7753;0.1731;0.5612;0.3085
Thhalv10000218m;lcl|NW_010963495.1_cds_XP_010531585.1_7720;0.09679;0.8133;0.119
Thhalv10000220m;lcl|NW_010971389.1_cds_XP_010525813.1_39101;0.1619;0.8911;0.1817
Thhalv10000221m;lcl|NW_010971389.1_cds_XP_010526575.1_39822;0.1027;0.5519;0.1861
Thhalv10000223m;lcl|NW_010963495.1_cds_XP_010531447.1_7842;0.07753;0.8064;0.09614
Thhalv10000224m;lcl|NW_010971389.1_cds_XP_010526228.1_39498;0.05952;0.6286;0.0947
Thhalv10000225m;lcl|NW_010966177.1_cds_XP_010547867.1_22488;0.08918;1.226;0.07273
Thhalv10000226m;lcl|NW_010963495.1_cds_XP_010531188.1_7592;0.1729;0.8294;0.2085
Thhalv10000228m;lcl|NW_010972305.1_cds_XP_010527527.1_40633;0.04954;0.8806;0.05626
Thhalv10000230m;lcl|NW_010963495.1_cds_XP_010531414.1_7812;0.1063;0.6788;0.1566
Thhalv10000232m;lcl|NW_010963495.1_cds_XP_010531499.1_7891;0.04826;0.8434;0.05722
Thhalv10000235m;lcl|NW_010963495.1_cds_XP_010531507.1_7899;0.109;0.7372;0.1478
Thhalv10000236m;lcl|NW_010971389.1_cds_XP_010527157.1_39933;0.1311;0.7782;0.1684
Thhalv10000237m;lcl|NW_010963495.1_cds_XP_010531294.1_7690;0.03434;0.6686;0.05136
Thhalv10000239m;lcl|NW_010966933.1_cds_XP_010555373.1_29128;0.06782;0.8985;0.07548
Thhalv10000240m;lcl|NW_010966933.1_cds_XP_010555403.1_29157;0.1409;0.9234;0.1526
Thhalv10000241m;lcl|NW_010966933.1_cds_XP_010555273.1_29036;0.1318;0.6309;0.2089
Thhalv10000243m;lcl|NW_010963495.1_cds_XP_010531250.1_7651;0.1803;0.6637;0.2716
Thhalv10000245m;lcl|NW_010966933.1_cds_XP_010555370.1_29125;0.1381;0.7759;0.178
Thhalv10000246m;lcl|NW_010966933.1_cds_XP_010555257.1_29023;0.07205;0.6883;0.1047
Thhalv10000247m;lcl|NW_010971389.1_cds_XP_010526126.1_39403;0.1039;0.9201;0.1129
Thhalv10000248m;lcl|NW_010966933.1_cds_XP_010555433.1_29185;0.2752;1.128;0.244
Thhalv10000249m;lcl|NW_010966933.1_cds_XP_010555242.1_29009;0.06574;0.7038;0.09341
Thhalv10000251m;lcl|NW_010963495.1_cds_XP_010531323.1_7721;0.3112;1.598;0.1947
Thhalv10000252m;lcl|NW_010971389.1_cds_XP_010526640.1_39887;0.04861;0.6003;0.08098
Thhalv10000253m;lcl|NW_010971389.1_cds_XP_010526125.1_39401;0.2413;0.7939;0.3039
Thhalv10000254m;lcl|NW_010965946.1_cds_XP_010544993.1_19868;0.252;0.9846;0.2559
Thhalv10000256m;lcl|NW_010963495.1_cds_XP_010531485.1_7877;0.03897;0.8638;0.04512
Thhalv10000257m;lcl|NW_010966933.1_cds_XP_010555400.1_29154;0.117;0.7064;0.1657
Thhalv10000258m;lcl|NW_010966177.1_cds_XP_010548562.1_23137;0.1542;0.7948;0.1941
Thhalv10000259m;lcl|NW_010966933.1_cds_XP_010555396.1_29150;0.1158;0.9414;0.123
Thhalv10000260m;lcl|NW_010966933.1_cds_XP_010555197.1_28968;0.1986;0.7629;0.2603
Thhalv10000262m;lcl|NW_010966933.1_cds_XP_010555342.1_29100;0.1449;0.6432;0.2253
Thhalv10000265m;lcl|NW_010963495.1_cds_XP_010531311.1_7708;0.0941;0.9943;0.09464
Thhalv10000266m;lcl|NW_010964598.1_cds_XP_010532189.1_8475;0.2343;0.8579;0.2731
Thhalv10000269m;lcl|NW_010971389.1_cds_XP_010525788.1_39076;0.1421;0.9535;0.149
Thhalv10000270m;lcl|NW_010963495.1_cds_XP_010531258.1_7657;0.1294;1.044;0.1239
Thhalv10000271m;lcl|NW_010971389.1_cds_XP_010526293.1_39558;0.0226;0.9421;0.02398
Thhalv10000272m;lcl|NW_010960187.1_cds_XP_010528513.1_574;0.06277;0.6364;0.09863
Thhalv10000275m;lcl|NW_010971389.1_cds_XP_010526548.1_39797;0.1681;0.7529;0.2233
Thhalv10000276m;lcl|NW_010963495.1_cds_XP_010531390.1_7787;0.2444;1.399;0.1747
Thhalv10000282m;lcl|NW_010971389.1_cds_XP_010525873.1_39159;0.1078;0.7751;0.1391
Thhalv10000291m;lcl|NW_010971389.1_cds_XP_010525763.1_39054;0.1699;0.6517;0.2607
Thhalv10000292m;lcl|NW_010971389.1_cds_XP_010525770.1_39057;0.1364;0.9449;0.1443
Thhalv10000294m;lcl|NW_010971389.1_cds_XP_010526562.1_39808;0.135;0.813;0.166
Thhalv10000297m;lcl|NW_010963495.1_cds_XP_010531413.1_7810;0.06467;1.66;0.03896
Thhalv10000300m;lcl|NW_010971389.1_cds_XP_010526267.1_39533;0.184;0.709;0.2595
Thhalv10000301m;lcl|NW_010971389.1_cds_XP_010526686.1_39921;0.1348;0.7918;0.1703
Thhalv10000303m;lcl|NW_010971389.1_cds_XP_010526666.1_39909;0.2281;0.7793;0.2927
Thhalv10000305m;lcl|NW_010963495.1_cds_XP_010531359.1_7757;0.1549;0.848;0.1827
Thhalv10000307m;lcl|NW_010971389.1_cds_XP_010526616.1_39864;0.09428;0.5963;0.1581
Thhalv10000308m;lcl|NW_010971389.1_cds_XP_010526675.1_39920;0.0852;0.6555;0.13
Thhalv10000309m;lcl|NW_010971389.1_cds_XP_010526700.1_39944;0.2625;0.8402;0.3124
Thhalv10000310m;lcl|NW_010971389.1_cds_XP_010526233.1_39504;0.1607;1.185;0.1356
Thhalv10000313m;lcl|NW_010963495.1_cds_XP_010531190.1_7594;0.1569;1.063;0.1476
Thhalv10000315m;lcl|NW_010966933.1_cds_XP_010555372.1_29127;0.05877;0.9278;0.06335
Thhalv10000316m;lcl|NW_010966933.1_cds_XP_010555353.1_29110;0.112;0.8338;0.1343
Thhalv10000317m;lcl|NW_010971389.1_cds_XP_010525927.1_39211;0.09174;0.7593;0.1208
Thhalv10000318m;lcl|NW_010966933.1_cds_XP_010555371.1_29126;0.05836;0.9904;0.05893
Thhalv10000320m;lcl|NW_010965869.1_cds_XP_010544317.1_19261;0.3442;1.254;0.2744
Thhalv10000322m;lcl|NW_010966933.1_cds_XP_010555333.1_29093;0.09293;1.321;0.07033
Thhalv10000325m;lcl|NW_010971389.1_cds_XP_010526633.1_39881;0.1223;0.7579;0.1613
Thhalv10000330m;lcl|NW_010971389.1_cds_XP_010527115.1_39207;0.1077;0.6996;0.1539
Thhalv10000331m;lcl|NW_010971389.1_cds_XP_010526615.1_39862;0.3013;1.198;0.2516
Thhalv10000332m;lcl|NW_010966177.1_cds_XP_010548413.1_22994;0.3387;0.7922;0.4276
Thhalv10000334m;lcl|NW_010971389.1_cds_XP_010525871.1_39156;0.247;0.9168;0.2694
Thhalv10000338m;lcl|NW_010966933.1_cds_XP_010555293.1_29055;0.06867;0.9085;0.07558
Thhalv10000339m;lcl|NW_010971389.1_cds_XP_010526253.1_39527;0.01734;0.622;0.02788
Thhalv10000346m;lcl|NW_010971389.1_cds_XP_010526247.1_39515;0.1887;0.6943;0.2718
Thhalv10000353m;lcl|NW_010971389.1_cds_XP_010526735.1_39977;0.1991;0.5725;0.3478
Thhalv10000358m;lcl|NW_010966177.1_cds_XP_010548379.1_22964;0.1069;0.9453;0.1131
Thhalv10000361m;lcl|NW_010971389.1_cds_XP_010525863.1_39150;0.1626;1.294;0.1256
Thhalv10000362m;lcl|NW_010971389.1_cds_XP_010526306.1_39569;0.1283;0.5037;0.2548
Thhalv10000363m;lcl|NW_010966177.1_cds_XP_010548578.1_23151;0.1195;0.6504;0.1837
Thhalv10000365m;lcl|NW_010966021.1_cds_XP_010545698.1_20496;0.1662;0.8005;0.2076
Thhalv10000366m;lcl|NW_010971389.1_cds_XP_010526196.1_39469;0.2769;0.6837;0.405
Thhalv10000367m;lcl|NW_010971389.1_cds_XP_010525893.1_39179;0.2036;0.7902;0.2577
Thhalv10000370m;lcl|NW_010960188.1_cds_XP_010558374.1_3371;0.1856;0.938;0.1979
Thhalv10000371m;lcl|NW_010966933.1_cds_XP_010555244.1_29011;0.1774;1.282;0.1383
Thhalv10000372m;lcl|NW_010971389.1_cds_XP_010525864.1_39151;0.1754;0.8223;0.2133
Thhalv10000374m;lcl|NW_010971389.1_cds_XP_010526631.1_39879;0.2188;0.8981;0.2436
Thhalv10000375m;lcl|NW_010971389.1_cds_XP_010526121.1_39397;0.3096;1.45;0.2135
Thhalv10000376m;lcl|NW_010966933.1_cds_XP_010555218.1_28987;0.2018;1.125;0.1794
Thhalv10000380m;lcl|NW_010967605.1_cds_XP_010556484.1_30143;0.3439;1.735;0.1982
Thhalv10000381m;lcl|NW_010966177.1_cds_XP_010548468.1_23044;0.2806;0.6754;0.4154
Thhalv10000386m;lcl|NW_010963495.1_cds_XP_010531429.1_7826;0.06502;1.203;0.05405
Thhalv10000388m;lcl|NW_010966177.1_cds_XP_010548573.1_23147;0.05865;0.7325;0.08007
Thhalv10000389m;lcl|NW_010966933.1_cds_XP_010555296.1_29058;0.1541;0.5253;0.2934
Thhalv10000391m;lcl|NW_010966933.1_cds_XP_010555259.1_29024;0.1823;0.4884;0.3733
Thhalv10000392m;lcl|NW_010966177.1_cds_XP_010548447.1_23025;0.2689;0.5916;0.4546
Thhalv10000394m;lcl|NW_010966933.1_cds_XP_010555245.1_29012;0.1909;1.547;0.1234
Thhalv10000395m;lcl|NW_010963495.1_cds_XP_010531494.1_7887;0.2156;0.7022;0.3071
Thhalv10000402m;lcl|NW_010963495.1_cds_XP_010531342.1_7739;0.03822;0.8537;0.04477
Thhalv10000406m;lcl|NW_010967707.1_cds_XP_010558024.1_31643;0.04198;0.557;0.07536
Thhalv10000409m;lcl|NW_010963495.1_cds_XP_010531293.1_7689;0.07671;0.7951;0.09648
Thhalv10000417m;lcl|NW_010963495.1_cds_XP_010531441.1_7837;0.3201;0.9425;0.3397
Thhalv10000418m;lcl|NW_010971389.1_cds_XP_010526557.1_39805;0.1474;0.7764;0.1898
Thhalv10000426m;lcl|NW_010963495.1_cds_XP_010531324.1_7723;0.2434;1.041;0.2339
Thhalv10000443m;lcl|NW_010971389.1_cds_XP_010526659.1_39904;0.228;1.118;0.204
Thhalv10000452m;lcl|NW_010963495.1_cds_XP_010531268.1_7666;0.2151;0.9771;0.2202
Thhalv10000457m;lcl|NW_010964598.1_cds_XP_010532348.1_8493;0.09367;0.623;0.1504
Thhalv10000469m;lcl|NW_010971389.1_cds_XP_010526296.1_39561;0.1272;0.8882;0.1432
Thhalv10000470m;lcl|NW_010971389.1_cds_XP_010526275.1_39540;0.1576;0.7829;0.2013
Thhalv10000478m;lcl|NW_010966177.1_cds_XP_010548377.1_22962;0.2594;0.9023;0.2875
Thhalv10000494m;lcl|NW_010963495.1_cds_XP_010531586.1_7722;0.2835;0.9931;0.2855
Thhalv10000506m;lcl|NW_010966293.1_cds_XP_010549581.1_23924;0.6531;NA;NA
Thhalv10000508m;lcl|NW_010966177.1_cds_XP_010548435.1_23016;0.2188;1.037;0.2111
Thhalv10000516m;lcl|NW_010965947.1_cds_XP_010545181.1_20001;0.5841;1.447;0.4037
Thhalv10000520m;lcl|NW_010971389.1_cds_XP_010526279.1_39544;0.1661;0.9631;0.1725
Thhalv10000525m;lcl|NW_010963495.1_cds_XP_010531224.1_7627;0.2167;1.176;0.1842
Thhalv10000533m;lcl|NW_010963495.1_cds_XP_010531230.1_7632;0.2137;1.301;0.1644
Thhalv10000536m;lcl|NW_010971389.1_cds_XP_010526318.1_39580;0.3798;1.254;0.3029
Thhalv10000545m;lcl|NW_010971389.1_cds_XP_010525796.1_39086;0.1547;1.015;0.1524
Thhalv10000547m;lcl|NW_010965372.1_cds_XP_010538172.1_13849;0.1277;0.7583;0.1684
Thhalv10000551m;lcl|NW_010960187.1_cds_XP_010526445.1_463;0.4503;2.068;0.2177
Thhalv10000566m;lcl|NW_010963495.1_cds_XP_010531229.1_7631;0.2513;1.049;0.2396
Thhalv10000567m;lcl|NW_010971389.1_cds_XP_010527011.1_40233;0.5149;1.506;0.3419
Thhalv10000573m;lcl|NW_010966372.1_cds_XP_010550207.1_24509;0.1275;0.7331;0.174
Thhalv10000575m;lcl|NW_010966881.1_cds_XP_010554507.1_28402;0.09115;0.5702;0.1599
Thhalv10000578m;lcl|NW_010966933.1_cds_XP_010555450.1_29067;0.2446;0.7418;0.3297
Thhalv10000588m;lcl|NW_010963495.1_cds_XP_010531518.1_7911;0.1149;0.8607;0.1335
Thhalv10000603m;lcl|NW_010971389.1_cds_XP_010526291.1_39556;0.3926;1.132;0.3469
Thhalv10000617m;lcl|NW_010966177.1_cds_XP_010548476.1_23052;0.2533;0.8544;0.2964
Thhalv10000619m;lcl|NW_010971389.1_cds_XP_010526708.1_39951;0.2261;0.8197;0.2758
Thhalv10000626m;lcl|NW_010961290.1_cds_XP_010529014.1_5439;0.1434;0.9697;0.1479
Thhalv10000627m;lcl|NW_010971389.1_cds_XP_010525956.1_39240;0.2142;0.7036;0.3045
Thhalv10000635m;lcl|NW_010966881.1_cds_XP_010553963.1_27889;0.2326;0.7378;0.3152
Thhalv10000648m;lcl|NW_010966933.1_cds_XP_010555358.1_29113;0.1058;0.8455;0.1251
Thhalv10000663m;lcl|NW_010963495.1_cds_XP_010531376.1_7773;0.03887;1.145;0.03396
Thhalv10000677m;lcl|NW_010963495.1_cds_XP_010531503.1_7897;0.1143;0.8174;0.1398
Thhalv10000679m;lcl|NW_010966881.1_cds_XP_010554002.1_27925;0.2474;1.104;0.2241
Thhalv10000686m;lcl|NW_010965372.1_cds_XP_010537912.1_13607;0.5053;2.443;0.2069
Thhalv10000692m;lcl|NW_010966177.1_cds_XP_010548586.1_23161;0.2281;1.375;0.1658
Thhalv10000697m;lcl|NW_010966933.1_cds_XP_010555418.1_29173;0.1338;1.033;0.1296
Thhalv10000700m;lcl|NW_010963717.1_cds_XP_010531690.1_8012;0.2921;1.523;0.1918
Thhalv10000702m;lcl|NW_010971389.1_cds_XP_010526612.1_39860;0.1364;0.798;0.1709
Thhalv10000714m;lcl|NW_010960188.1_cds_XP_010527555.1_4054;0.3526;1.161;0.3038
Thhalv10000717m;lcl|NW_010971389.1_cds_XP_010526718.1_39961;0.2271;1.427;0.1591
Thhalv10000731m;lcl|NW_010971389.1_cds_XP_010526648.1_39894;0.09033;0.9213;0.09805
Thhalv10000734m;lcl|NW_010962392.1_cds_XP_010530053.1_6602;0.2211;0.7023;0.3147
Thhalv10000738m;lcl|NW_010965372.1_cds_XP_010538629.1_14280;0.1823;0.7085;0.2572
Thhalv10000739m;lcl|NW_010965372.1_cds_XP_010538450.1_14104;0.1597;0.6213;0.2571
Thhalv10000740m;lcl|NW_010967966.1_cds_XP_010518682.1_32739;0.08052;0.5446;0.1478
Thhalv10000743m;lcl|NW_010962392.1_cds_XP_010530005.1_6553;0.0456;0.5503;0.08286
Thhalv10000746m;lcl|NW_010967966.1_cds_XP_010559254.1_32658;0.1649;0.78;0.2114
Thhalv10000748m;lcl|NW_010960187.1_cds_XP_010536382.1_1399;0.08203;0.5728;0.1432
Thhalv10000749m;lcl|NW_010960187.1_cds_XP_010535786.1_1341;0.4235;1.305;0.3244
Thhalv10000752m;lcl|NW_010961290.1_cds_XP_010527764.1_4503;0.09788;0.5613;0.1744
Thhalv10000754m;lcl|NW_010962392.1_cds_XP_010529144.1_5731;0.2423;0.7456;0.325
Thhalv10000755m;lcl|NW_010967966.1_cds_XP_010518779.1_32832;0.1367;0.7953;0.1718
Thhalv10000756m;lcl|NW_010965677.1_cds_XP_010542178.1_17331;0.07255;0.6706;0.1082
