query_id;subject_id;dN;dS;dNdS
Thhalv10000107m;AT2G21340.1.1;0.04685;0.2246;0.2086
Thhalv10000108m;AT2G20950.8.1;0.1318;0.5438;0.2424
Thhalv10000109m;AT2G23420.1.1;0.0263;0.2998;0.08772
Thhalv10000110m;AT2G23890.1.1;0.04165;0.3846;0.1083
Thhalv10000111m;AT4G00260.1.1;0.2329;0.3944;0.5905
Thhalv10000113m;AT2G24820.1.1;0.03759;0.4241;0.08863
Thhalv10000114m;AT2G22330.2.1;0.04033;0.2888;0.1396
Thhalv10000115m;AT2G21540.6.1;0.03677;0.2949;0.1247
Thhalv10000116m;AT2G20990.1.1;0.02388;0.276;0.08652
Thhalv10000117m;AT2G22480.1.1;0.03597;0.3113;0.1155
Thhalv10000118m;AT2G21370.1.1;0.04211;0.2252;0.187
Thhalv10000119m;AT2G21540.5.1;0.03567;0.2989;0.1193
Thhalv10000120m;AT5G37350.1.1;0.03617;0.3893;0.0929
Thhalv10000121m;AT3G62850.1.1;0.2484;0.3698;0.6718
Thhalv10000122m;AT2G21800.1.1;0.1945;0.3328;0.5842
Thhalv10000124m;AT2G22840.1.1;0.04373;0.3547;0.1233
Thhalv10000126m;AT2G21860.1.1;0.06375;0.3977;0.1603
Thhalv10000127m;AT2G24200.2.1;0.03541;0.2435;0.1454
Thhalv10000128m;AT2G22730.3.1;0.05556;0.259;0.2145
Thhalv10000129m;AT2G21230.4.1;0.05608;0.4603;0.1218
Thhalv10000130m;AT2G24700.1.1;0.1779;0.3828;0.4648
Thhalv10000131m;AT2G23180.1.1;0.0529;0.2712;0.1951
Thhalv10000132m;AT2G23150.1.1;0.04223;0.5101;0.08277
Thhalv10000134m;AT2G22240.1.1;0.01121;0.3827;0.02929
Thhalv10000135m;AT2G25010.1.1;0.01878;0.3838;0.04894
Thhalv10000137m;AT2G24830.1.1;0.09631;0.2909;0.3311
Thhalv10000138m;AT2G24300.2.1;0.04032;0.28;0.144
Thhalv10000139m;AT2G24350.1.1;0.1787;0.2039;0.8765
Thhalv10000143m;AT2G24280.1.1;0.0451;0.3116;0.1447
Thhalv10000145m;AT2G23900.1.1;0.02608;0.4002;0.06516
Thhalv10000146m;AT2G21070.1.1;0.08537;0.3244;0.2631
Thhalv10000147m;AT2G23050.1.1;0.06857;0.3572;0.192
Thhalv10000149m;AT2G21050.1.1;0.01671;0.5796;0.02884
Thhalv10000150m;AT2G24580.1.1;0.06292;0.4544;0.1385
Thhalv10000151m;AT2G25737.1.1;0.06043;0.4564;0.1324
Thhalv10000152m;AT2G22450.1.1;0.04903;0.2324;0.211
Thhalv10000153m;AT2G25130.1.1;0.09723;0.4968;0.1957
Thhalv10000154m;AT2G22590.1.1;0.05199;0.4727;0.11
Thhalv10000155m;AT2G25090.1.1;0.04982;0.6826;0.07298
Thhalv10000156m;AT2G21550.1.1;0.09991;0.3295;0.3032
Thhalv10000157m;AT1G04170.2.1;0.01338;0.3456;0.03873
Thhalv10000158m;AT2G24100.1.1;0.09281;0.4299;0.2159
Thhalv10000159m;AT2G25680.1.1;0.06069;0.4532;0.1339
Thhalv10000162m;AT2G22900.1.1;0.04502;0.5054;0.08909
Thhalv10000163m;AT2G23093.1.1;0.05007;0.2434;0.2057
Thhalv10000164m;AT2G22360.1.1;0.02959;0.3166;0.09347
Thhalv10000165m;AT2G24240.1.1;0.02401;0.6508;0.0369
Thhalv10000167m;AT2G23070.1.1;0.02139;0.3309;0.06466
Thhalv10000172m;AT2G21950.1.1;0.04707;0.3713;0.1268
Thhalv10000173m;AT2G24420.2.1;0.07985;0.3128;0.2552
Thhalv10000174m;AT2G21500.2.1;0.0809;0.3666;0.2206
Thhalv10000177m;AT2G24530.2.1;0.105;0.3144;0.3339
Thhalv10000178m;AT4G36440.1.1;0.02749;0.232;0.1185
Thhalv10000179m;AT2G24330.1.1;0.1011;0.2625;0.3852
Thhalv10000180m;AT2G23060.1.1;0.04829;0.4237;0.114
Thhalv10000182m;AT2G24360.1.1;0.01445;0.396;0.03649
Thhalv10000183m;AT2G42005.1.1;0.06978;0.5054;0.1381
Thhalv10000189m;AT2G24500.1.1;0.04827;0.4469;0.108
Thhalv10000190m;AT2G21930.2.1;0.3125;0.6246;0.5003
Thhalv10000191m;AT2G21330.1.1;0.02204;0.2575;0.08559
Thhalv10000193m;AT2G20980.1.1;0.07575;0.2614;0.2898
Thhalv10000194m;AT2G25620.2.1;0.04396;0.3504;0.1254
Thhalv10000195m;AT2G23540.1.1;0.04918;0.3386;0.1453
Thhalv10000196m;AT2G26860.2.1;0.2723;0.5378;0.5063
Thhalv10000197m;AT2G22100.1.1;0.1102;0.677;0.1629
Thhalv10000198m;AT1G64840.1.1;0.2387;0.447;0.5339
Thhalv10000200m;AT1G77020.1.1;0.02328;0.2502;0.09303
Thhalv10000201m;AT2G23800.1.1;0.05581;0.3971;0.1406
Thhalv10000203m;AT5G11010.4.1;0.0581;0.3155;0.1842
Thhalv10000204m;AT2G22310.1.1;0.02327;0.2742;0.08486
Thhalv10000205m;AT2G24540.1.1;0.09035;0.5923;0.1525
Thhalv10000206m;AT2G23470.1.1;0.04187;0.3139;0.1334
Thhalv10000207m;AT2G22090.1.1;0.05731;0.5666;0.1011
Thhalv10000209m;AT2G47450.1.1;0.07551;0.4412;0.1712
Thhalv10000210m;AT2G21430.1.1;0.07526;0.3715;0.2026
Thhalv10000212m;AT2G25260.1.1;0.04194;0.2819;0.1487
Thhalv10000214m;AT2G25070.2.1;0.03383;0.2394;0.1413
Thhalv10000215m;AT2G22490.2.1;0.09306;0.2349;0.3962
Thhalv10000217m;AT2G22190.1.1;0.05749;0.2428;0.2368
Thhalv10000218m;AT2G22780.1.1;0.02777;0.3015;0.09212
Thhalv10000219m;AT2G24150.1.1;0.101;0.399;0.2532
Thhalv10000220m;AT2G24260.1.1;0.05706;0.3539;0.1612
Thhalv10000221m;AT2G21280.2.1;0.04158;0.2999;0.1386
Thhalv10000222m;AT2G25520.1.1;0.03288;0.6043;0.05441
Thhalv10000223m;AT2G21510.3.1;0.02612;0.2415;0.1082
Thhalv10000224m;AT2G25300.1.1;0.0318;0.2494;0.1275
Thhalv10000225m;AT2G23030.1.1;0.05083;0.2954;0.1721
Thhalv10000226m;AT2G23790.1.1;0.06988;0.4616;0.1514
Thhalv10000227m;AT2G25200.1.1;0.09947;0.4761;0.2089
Thhalv10000230m;AT2G21960.1.1;0.03062;0.2644;0.1158
Thhalv10000232m;AT2G21150.1.1;0.02628;0.2857;0.09199
Thhalv10000233m;AT2G21510.5.1;0.02557;0.2416;0.1059
Thhalv10000235m;AT2G21120.1.1;0.02483;0.3141;0.07905
Thhalv10000236m;AT2G22670.4.1;0.04339;0.3383;0.1283
Thhalv10000237m;AT2G23080.1.1;0.02556;0.3558;0.07184
Thhalv10000239m;AT2G22420.1.1;0.04524;0.2581;0.1753
Thhalv10000240m;AT2G22500.1.1;0.12;0.4975;0.2413
Thhalv10000241m;AT2G21385.1.1;0.07006;0.2283;0.3069
Thhalv10000242m;AT2G24570.1.1;0.0561;0.4597;0.122
Thhalv10000243m;AT2G23370.1.1;0.07071;0.2276;0.3106
Thhalv10000244m;AT2G21140.1.1;0.1033;0.6017;0.1716
Thhalv10000245m;AT4G39955.1.1;0.0456;0.4423;0.1031
Thhalv10000246m;AT2G21270.5.1;0.02552;0.2451;0.1041
Thhalv10000247m;AT2G25670.2.1;0.05969;0.3329;0.1793
Thhalv10000248m;AT2G22790.1.1;0.1497;0.4448;0.3365
Thhalv10000249m;AT2G21170.3.1;0.02509;0.248;0.1012
Thhalv10000251m;AT2G22770.1.1;0.07855;0.373;0.2106
Thhalv10000252m;AT2G22120.2.1;0.0141;0.2721;0.05181
Thhalv10000253m;AT2G25690.2.1;0.1135;0.4279;0.2653
Thhalv10000254m;AT1G54970.1.1;0.1033;0.4314;0.2394
Thhalv10000255m;AT1G27020.1.1;0.07988;0.2726;0.293
Thhalv10000256m;AT2G21250.1.1;0.02361;0.2912;0.0811
Thhalv10000257m;AT2G22475.1.1;0.0583;0.3784;0.1541
Thhalv10000258m;AT2G24790.1.1;0.07549;0.7409;0.1019
Thhalv10000259m;AT2G22430.1.1;0.03665;0.4325;0.08475
Thhalv10000260m;AT2G41990.1.1;0.07512;0.4101;0.1832
Thhalv10000262m;AT2G21940.5.1;0.07545;0.2407;0.3134
Thhalv10000263m;AT2G23910.1.1;0.04686;0.3182;0.1473
Thhalv10000265m;AT2G22870.1.1;0.05728;0.4861;0.1178
Thhalv10000266m;AT2G21080.1.1;0.1613;0.5011;0.3219
Thhalv10000267m;AT2G24270.4.1;0.008367;0.3087;0.0271
Thhalv10000268m;AT2G22270.1.1;0.1079;0.3232;0.3338
Thhalv10000269m;AT2G24060.1.1;0.1041;0.4573;0.2276
Thhalv10000270m;AT2G23320.1.1;0.03083;0.4016;0.07677
Thhalv10000271m;AT2G24270.2.1;0.007185;0.3043;0.02361
Thhalv10000272m;AT2G25280.1.1;0.02518;0.3271;0.077
Thhalv10000273m;AT2G21240.2.1;0.06658;0.4989;0.1334
Thhalv10000275m;AT2G20920.1.1;0.05519;0.4367;0.1264
Thhalv10000276m;AT2G22180.1.1;0.06877;0.4812;0.1429
Thhalv10000277m;AT2G02290.1.1;0.2205;0.4715;0.4676
Thhalv10000280m;AT2G24140.4.1;0.1307;0.4541;0.2877
Thhalv10000281m;AT2G22800.1.1;0.04477;0.2161;0.2072
Thhalv10000282m;AT2G24490.2.1;0.06257;0.4575;0.1368
Thhalv10000285m;AT4G20095.3.1;0.3815;0.9277;0.4113
Thhalv10000287m;AT2G21385.4.1;0.07542;0.2126;0.3548
Thhalv10000288m;AT2G25000.1.1;0.123;0.3121;0.3941
Thhalv10000291m;AT2G23820.2.1;0.05925;0.391;0.1515
Thhalv10000294m;AT2G21160.1.1;0.04332;0.1592;0.2721
Thhalv10000297m;AT2G21990.1.1;0.02631;0.4504;0.05842
Thhalv10000298m;AT2G21385.5.1;0.05942;0.2496;0.2381
Thhalv10000299m;AT2G23960.1.1;0.04962;0.3188;0.1556
Thhalv10000300m;AT2G24550.1.1;0.08975;0.4067;0.2207
Thhalv10000301m;AT2G22570.1.1;0.08615;0.2895;0.2976
Thhalv10000302m;AT2G22200.1.1;0.1277;0.3153;0.4051
Thhalv10000303m;AT2G22470.1.1;0.05228;0.3926;0.1332
Thhalv10000305m;AT2G22460.1.1;0.04498;0.3561;0.1263
Thhalv10000307m;AT2G21870.1.1;0.03275;0.3047;0.1075
Thhalv10000308m;AT2G22540.3.1;0.03576;0.3152;0.1134
Thhalv10000309m;AT2G22850.2.1;0.1332;0.2806;0.4746
Thhalv10000310m;AT2G25190.1.1;0.07427;0.3634;0.2044
Thhalv10000311m;AT2G25080.1.1;0.04754;0.3056;0.1556
Thhalv10000312m;AT2G21350.1.1;0.1777;0.3939;0.451
Thhalv10000313m;AT2G23780.3.1;0.07241;0.4431;0.1634
Thhalv10000315m;AT4G39990.1.1;0.03308;0.5056;0.06543
Thhalv10000316m;AT2G22230.1.1;0.04258;0.238;0.1789
Thhalv10000317m;AT2G25110.1.1;0.01584;0.2634;0.06013
Thhalv10000318m;AT2G22370.1.1;0.01366;0.4324;0.0316
Thhalv10000319m;AT2G21320.1.1;0.03768;0.3665;0.1028
Thhalv10000320m;AT2G21530.1.1;0.07669;0.3435;0.2232
Thhalv10000321m;AT2G23990.1.1;0.2995;0.7528;0.3978
Thhalv10000322m;AT2G21880.1.1;0.06507;0.3437;0.1893
Thhalv10000323m;AT2G25310.1.1;0.0558;0.2223;0.251
Thhalv10000325m;AT2G21970.1.1;0.05714;0.4569;0.1251
Thhalv10000328m;AT2G24590.1.1;0.02311;0.2955;0.0782
Thhalv10000330m;AT2G25605.1.1;0.03875;0.3041;0.1274
Thhalv10000331m;AT2G21900.1.1;0.1028;0.449;0.229
Thhalv10000332m;AT2G23430.1.1;0.1367;0.5849;0.2337
Thhalv10000333m;AT2G21600.1.1;0.03351;0.1948;0.172
Thhalv10000334m;AT2G24440.1.1;0.1244;0.3663;0.3396
Thhalv10000336m;AT2G23680.1.1;0.2067;0.2809;0.7361
Thhalv10000338m;AT2G21620.1.1;0.0391;0.3877;0.1009
Thhalv10000339m;AT2G24765.1.1;0.005887;0.2965;0.01986
Thhalv10000340m;AT2G21490.1.1;0.114;0.9069;0.1257
Thhalv10000341m;AT2G25610.1.1;0.005313;0.2694;0.01972
Thhalv10000343m;AT2G24020.2.1;0.04477;0.335;0.1337
Thhalv10000345m;AT2G24400.1.1;0.06217;0.2522;0.2465
Thhalv10000346m;AT2G25060.1.1;0.08846;0.2688;0.3291
Thhalv10000350m;AT2G21130.1.1;0.02379;0.8255;0.02881
Thhalv10000353m;AT2G23670.1.1;0.06783;0.4716;0.1438
Thhalv10000354m;AT2G23340.1.1;0.09181;0.3269;0.2808
Thhalv10000356m;AT2G25250.1.1;0.1942;0.5544;0.3503
Thhalv10000358m;AT2G23690.1.1;0.03661;0.4471;0.08189
Thhalv10000360m;AT2G24762.1.1;0.06597;0.4332;0.1523
Thhalv10000361m;AT2G24390.1.1;0.08706;0.4038;0.2156
Thhalv10000362m;AT2G24090.1.1;0.09418;0.3131;0.3008
Thhalv10000363m;AT2G24970.1.1;0.05587;0.3052;0.1831
Thhalv10000365m;AT1G52220.1.1;0.07282;0.3729;0.1953
Thhalv10000366m;AT2G25625.1.1;0.109;0.469;0.2323
Thhalv10000367m;AT2G24860.1.1;0.06481;0.351;0.1846
Thhalv10000370m;AT5G62950.7.1;0.09463;0.4629;0.2044
Thhalv10000371m;AT2G21180.1.1;0.112;0.4478;0.2501
Thhalv10000372m;AT2G24395.1.1;0.08253;0.2244;0.3678
Thhalv10000374m;AT2G21750.1.1;0.1193;0.6187;0.1929
Thhalv10000375m;AT2G25735.1.1;0.08259;0.4987;0.1656
Thhalv10000376m;AT2G20940.2.1;0.08461;0.5704;0.1483
Thhalv10000378m;AT2G22425.2.1;0.03987;0.2313;0.1723
Thhalv10000380m;AT2G22942.1.1;0.09958;0.3936;0.253
Thhalv10000381m;AT2G22860.1.1;0.1301;0.3098;0.4199
Thhalv10000385m;AT2G21220.1.1;0.04054;0.2304;0.1759
Thhalv10000386m;AT2G21660.2.1;0.02038;0.3944;0.05167
Thhalv10000388m;AT2G24940.1.1;0.02243;0.3852;0.05822
Thhalv10000389m;AT2G21650.1.1;0.06219;0.2224;0.2797
Thhalv10000391m;AT2G21290.1.1;0.03722;0.2685;0.1386
Thhalv10000392m;AT2G23110.2.1;0.1303;0.4812;0.2707
Thhalv10000393m;AT2G19893.1.1;0.1983;0.2772;0.7153
Thhalv10000394m;AT2G21185.1.1;0.0424;0.4921;0.08616
Thhalv10000395m;AT2G21195.1.1;0.1507;0.6168;0.2443
Thhalv10000397m;AT2G21640.1.1;0.1958;0.7868;0.2488
Thhalv10000402m;AT2G22640.1.1;0;0.3419;0
Thhalv10000405m;AT2G23120.1.1;0.1276;0.5266;0.2423
Thhalv10000406m;AT2G23930.1.1;0.01202;0.3178;0.03781
Thhalv10000409m;AT2G23090.1.1;0.03952;0.396;0.09981
Thhalv10000417m;AT2G21560.1.1;0.1179;0.2982;0.3953
Thhalv10000418m;AT2G21090.1.1;0.05485;0.3981;0.1378
Thhalv10000426m;AT2G22750.2.1;0.1154;0.2361;0.4887
Thhalv10000431m;AT2G22060.1.1;0.4117;0.6845;0.6014
Thhalv10000438m;AT2G23290.1.1;0.07968;0.4687;0.17
Thhalv10000443m;AT2G22320.1.1;0.1386;0.3192;0.4343
Thhalv10000449m;AT2G25370.1.1;0.2554;0.7573;0.3373
Thhalv10000452m;AT2G23260.1.1;0.1096;0.5331;0.2056
Thhalv10000455m;AT3G44780.1.1;0.5066;NA;NA
Thhalv10000457m;AT5G52560.1.1;0.04893;0.2768;0.1768
Thhalv10000464m;AT2G24320.2.1;0.04967;0.3705;0.1341
Thhalv10000469m;AT2G24220.1.1;0.05146;0.3717;0.1385
Thhalv10000470m;AT2G24450.1.1;0.04999;0.2475;0.202
Thhalv10000478m;AT2G23755.1.1;0.08253;0.3323;0.2484
Thhalv10000494m;AT2G22760.1.1;0.1224;0.4229;0.2894
Thhalv10000495m;AT2G24800.1.1;0.06108;0.3858;0.1583
Thhalv10000507m;AT2G24040.1.1;0.02604;0.464;0.05612
Thhalv10000511m;AT2G21725.1.1;0.1314;0.3121;0.4211
Thhalv10000516m;AT2G21655.1.1;0.2524;0.7462;0.3383
Thhalv10000520m;AT2G24430.2.1;0.03231;0.2908;0.1111
Thhalv10000525m;AT2G23660.3.1;0.06201;0.3076;0.2016
Thhalv10000531m;AT2G23270.1.1;0.09953;0.2507;0.3969
Thhalv10000533m;AT2G23600.2.1;0.1297;0.5535;0.2343
Thhalv10000536m;AT2G24030.1.1;0.2216;0.4388;0.5049
Thhalv10000539m;AT1G11620.1.1;0.3707;0.7001;0.5295
Thhalv10000540m;AT2G23250.1.1;0.09256;0.3966;0.2334
Thhalv10000541m;AT1G43171.1.1;0.2731;0.3111;0.8778
Thhalv10000545m;AT2G24130.2.1;0.08498;0.341;0.2492
Thhalv10000547m;AT1G80290.2.1;0.0711;0.5667;0.1255
Thhalv10000554m;AT2G22030.1.1;0.2295;0.368;0.6236
Thhalv10000555m;AT2G14160.1.1;0.2442;0.4469;0.5465
Thhalv10000557m;AT2G24850.1.1;0.06423;0.3952;0.1625
Thhalv10000560m;AT2G22510.1.1;0.06512;0.4825;0.135
Thhalv10000562m;AT2G25565.1.1;0.4684;1.172;0.3998
Thhalv10000563m;AT2G25470.3.1;0.2047;0.3789;0.5402
Thhalv10000566m;AT2G23640.1.1;0.09001;0.4307;0.209
Thhalv10000567m;AT2G22520.2.1;0.1834;0.5073;0.3615
Thhalv10000573m;AT3G01920.1.1;0.06867;0.4436;0.1548
Thhalv10000575m;AT2G25100.2.1;0.04469;0.2765;0.1617
Thhalv10000578m;AT2G21780.1.1;0.08965;0.325;0.2759
Thhalv10000582m;AT2G22810.1.1;0.0527;0.3177;0.1659
Thhalv10000588m;AT2G42000.2.1;0.06742;0.275;0.2452
Thhalv10000591m;AT2G23440.1.1;0.1921;0.4177;0.4599
Thhalv10000597m;AT2G21110.1.1;0.1487;0.5553;0.2678
Thhalv10000603m;AT2G24310.1.1;0.1966;0.4348;0.4522
Thhalv10000606m;AT2G21237.1.1;0.204;0.6603;0.309
Thhalv10000608m;AT2G21920.1.1;0.2562;0.5838;0.4389
Thhalv10000611m;AT2G23580.1.1;0.1549;0.5126;0.3023
Thhalv10000617m;AT2G25640.1.1;0.1207;0.3261;0.3702
Thhalv10000618m;AT1G66145.1.1;0.3497;0.5492;0.6368
Thhalv10000619m;AT2G23096.1.1;0.1396;0.3743;0.3729
Thhalv10000620m;AT5G40595.1.1;0.4905;NA;NA
Thhalv10000622m;AT2G23200.1.1;0.1199;0.438;0.2737
Thhalv10000626m;AT2G21720.1.1;0.06615;0.2829;0.2339
Thhalv10000627m;AT2G25460.2.1;0.09283;0.4508;0.2059
Thhalv10000635m;AT5G39050.1.1;0.1301;0.5082;0.256
Thhalv10000640m;AT2G23970.1.1;0.04417;0.4448;0.09929
Thhalv10000651m;AT2G22980.1.1;0.1087;0.4047;0.2685
Thhalv10000655m;AT2G25220.1.1;0.07576;0.3622;0.2092
Thhalv10000663m;AT2G22290.1.1;0.009955;0.327;0.03044
Thhalv10000664m;AT2G44700.1.1;0.2738;0.5412;0.5058
Thhalv10000676m;AT1G78640.1.1;0.3388;0.6257;0.5414
Thhalv10000677m;AT2G21100.2.1;0.06053;0.4438;0.1364
Thhalv10000679m;AT2G21910.1.1;0.07262;0.3224;0.2252
Thhalv10000686m;AT1G66560.1.1;0.2534;0.8937;0.2836
Thhalv10000692m;AT2G23945.1.1;0.1281;0.5862;0.2186
Thhalv10000696m;AT3G01930.2.1;0.03394;0.3962;0.08567
Thhalv10000697m;AT2G22620.3.1;0.04391;0.3368;0.1304
Thhalv10000700m;AT2G22740.2.1;0.2134;0.6393;0.3338
Thhalv10000702m;AT2G21610.1.1;0.04568;0.2767;0.1651
Thhalv10000704m;AT3G28330.1.1;0.3936;0.6804;0.5785
Thhalv10000712m;AT2G21730.1.1;0.05566;0.3231;0.1723
Thhalv10000717m;AT2G22880.1.1;0.08186;0.4799;0.1706
Thhalv10000718m;AT5G35900.1.1;0.3643;1.307;0.2787
Thhalv10000722m;AT2G21450.1.1;0.1055;0.4135;0.2552
Thhalv10000723m;AT3G47680.1.1;0.3954;2.972;0.133
Thhalv10000731m;AT2G22170.1.1;0.03487;0.2266;0.1538
Thhalv10000734m;AT5G47480.1.1;0.09217;0.253;0.3643
Thhalv10000738m;AT5G44800.1.1;0.06773;0.2421;0.2797
Thhalv10000739m;AT5G47690.3.1;0.07257;0.2446;0.2967
Thhalv10000740m;AT5G47020.1.1;0.03421;0.2397;0.1427
Thhalv10000741m;AT5G44700.1.1;0.09571;0.3301;0.29
Thhalv10000742m;AT5G45510.1.1;0.2337;0.4291;0.5447
Thhalv10000743m;AT5G47010.1.1;0.01817;0.2493;0.07286
Thhalv10000745m;AT5G45510.2.1;0.2327;0.4174;0.5575
Thhalv10000746m;AT5G46330.2.1;0.09353;0.3516;0.266
Thhalv10000747m;AT5G45230.1.1;0.1776;0.4056;0.4379
Thhalv10000748m;AT5G45140.2.1;0.04753;0.2502;0.19
Thhalv10000749m;AT5G45520.2.1;0.1972;0.411;0.4798
Thhalv10000750m;AT5G45250.1.1;0.1396;0.4193;0.333
Thhalv10000752m;AT2G01130.1.1;0.06045;0.2643;0.2287
Thhalv10000754m;AT5G46400.1.1;0.1023;0.2717;0.3767
Thhalv10000755m;AT5G46070.1.1;0.06867;0.3535;0.1943
Thhalv10000756m;AT1G03370.1.1;0.04251;0.2949;0.1442
Thhalv10000758m;AT5G44790.1.1;0.03591;0.3162;0.1136
