query_id;subject_id;dN;dS;dNdS
Thhalv10000259m;MA_130615g0020;0.5503;NA;NA
Thhalv10000262m;MA_10427362g0010;0.4717;NA;NA
Thhalv10000265m;MA_519482g0010;0.1895;NA;NA
Thhalv10000269m;MA_18402g0010;0.4741;NA;NA
Thhalv10000271m;MA_10434287g0020;0.06631;1.16;0.05716
Thhalv10000272m;MA_18304g0010;0.1832;3.709;0.04939
Thhalv10000275m;MA_10437095g0010;0.2806;1.413;0.1985
Thhalv10000297m;MA_10427534g0010;0.4639;NA;NA
Thhalv10000301m;MA_71981g0010;0.3508;3.196;0.1098
Thhalv10000307m;MA_180954g0010;0.4112;NA;NA
Thhalv10000313m;MA_132683g0010;0.3588;0.8027;0.4469
Thhalv10000317m;MA_17834g0010;0.3545;NA;NA
Thhalv10000318m;MA_140869g0010;0.2652;NA;NA
Thhalv10000320m;MA_10427168g0010;0.4116;NA;NA
Thhalv10000323m;MA_14356g0010;0.2287;NA;NA
Thhalv10000325m;MA_118719g0010;0.5047;NA;NA
Thhalv10000330m;MA_190g0010;0.4137;NA;NA
Thhalv10000338m;MA_58855g0010;0.2723;3.079;0.08842
Thhalv10000342m;MA_34737g0010;0.5537;NA;NA
Thhalv10000353m;MA_13307g0020;0.3232;NA;NA
Thhalv10000360m;MA_19630g0010;0.4045;4.941;0.08187
Thhalv10000362m;MA_181338g0010;0.5462;NA;NA
Thhalv10000365m;MA_734271g0010;0.4679;NA;NA
Thhalv10000367m;MA_10432721g0010;0.4046;NA;NA
Thhalv10000369m;MA_436482g0010;0.3442;NA;NA
Thhalv10000372m;MA_138264g0010;0.4715;NA;NA
Thhalv10000376m;MA_17250g0010;0.3899;NA;NA
Thhalv10000385m;MA_6336770g0010;0.2441;1.821;0.1341
Thhalv10000386m;MA_10428777g0010;0.1837;1.078;0.1704
Thhalv10000388m;MA_3440g0010;0.1531;2.446;0.06259
Thhalv10000391m;MA_9529715g0010;0.3627;NA;NA
Thhalv10000395m;MA_9387085g0010;0.5277;NA;NA
Thhalv10000402m;MA_200295g0010;0.1932;1.081;0.1787
Thhalv10000406m;MA_91807g0010;0.1289;3.884;0.03319
Thhalv10000409m;MA_7364g0010;0.1057;1.501;0.0704
Thhalv10000457m;MA_40099g0010;0.1498;1.65;0.09078
Thhalv10000469m;MA_25371g0010;0.3789;NA;NA
Thhalv10000533m;MA_26076g0010;0.543;NA;NA
Thhalv10000538m;MA_167627g0010;0.9081;NA;NA
Thhalv10000547m;MA_277070g0010;0.394;NA;NA
Thhalv10000573m;MA_430956g0010;0.3098;NA;NA
Thhalv10000574m;MA_18841g0010;0.5617;1.472;0.3816
Thhalv10000575m;MA_1140949g0010;0.2808;2.655;0.1058
Thhalv10000588m;MA_10428408g0010;0.4528;0.7388;0.613
Thhalv10000595m;MA_10206619g0010;0.6733;NA;NA
Thhalv10000677m;MA_42210g0010;0.4382;1.839;0.2383
Thhalv10000700m;MA_95753g0010;0.4001;NA;NA
Thhalv10000702m;MA_304854g0010;0.4662;NA;NA
Thhalv10000705m;MA_437045g0020;0.806;NA;NA
Thhalv10000719m;MA_17146g0010;0.8861;NA;NA
Thhalv10000734m;MA_10427360g0020;0.4881;NA;NA
Thhalv10000739m;MA_10434304g0010;0.5902;NA;NA
Thhalv10000743m;MA_10002030g0010;0.1551;1.836;0.0845
Thhalv10000755m;MA_171460g0010;0.3873;2.566;0.151
Thhalv10000756m;MA_99930g0010;0.3448;2.688;0.1283
Thhalv10000761m;MA_10316609g0010;0.1708;2.124;0.0804
Thhalv10000762m;MA_943981g0010;0.2838;NA;NA
Thhalv10000766m;MA_93316g0010;0.2822;1.522;0.1854
Thhalv10000767m;MA_68108g0010;0.2364;NA;NA
Thhalv10000778m;MA_10428984g0010;0.3295;2.877;0.1145
Thhalv10000779m;MA_15713g0010;0.1898;2.354;0.08062
Thhalv10000782m;MA_779048g0010;0.05811;2.125;0.02735
Thhalv10000783m;MA_10434894g0010;0.6358;NA;NA
Thhalv10000785m;MA_10430071g0010;0.409;2.121;0.1929
Thhalv10000786m;MA_138102g0010;0.2394;NA;NA
Thhalv10000792m;MA_10436789g0010;0.1673;2.401;0.06969
Thhalv10000795m;MA_36205g0010;0.6021;NA;NA
Thhalv10000800m;MA_10433050g0010;0.3653;NA;NA
Thhalv10000803m;MA_10436439g0010;0.1324;1.513;0.08751
Thhalv10000804m;MA_58836g0010;0.2507;3.362;0.07456
Thhalv10000807m;MA_563800g0010;0.1977;2.772;0.07132
Thhalv10000808m;MA_10435905g0020;0.5353;NA;NA
Thhalv10000810m;MA_165943g0010;0.5298;NA;NA
Thhalv10000811m;MA_169317g0010;0.5535;NA;NA
Thhalv10000812m;MA_10436367g0010;0.5468;NA;NA
Thhalv10000815m;MA_283144g0010;0.4383;NA;NA
Thhalv10000818m;MA_10554g0010;0.3807;NA;NA
Thhalv10000819m;MA_12186g0010;0.296;2.82;0.1049
Thhalv10000823m;MA_10436586g0010;0.2085;NA;NA
Thhalv10000826m;MA_128690g0010;0.7409;NA;NA
Thhalv10000827m;MA_10426923g0010;0.176;3.3;0.05334
Thhalv10000830m;MA_10263488g0010;0.3524;NA;NA
Thhalv10000833m;MA_48867g0010;0.5794;NA;NA
Thhalv10000834m;MA_10435272g0010;0.4379;NA;NA
Thhalv10000840m;MA_26891g0010;0.5509;NA;NA
Thhalv10000843m;MA_613919g0010;0.5199;NA;NA
Thhalv10000850m;MA_36374g0010;0.2388;2.036;0.1173
Thhalv10000854m;MA_902407g0010;0.6666;NA;NA
Thhalv10000857m;MA_10430756g0010;0.1899;NA;NA
Thhalv10000858m;MA_10432245g0010;0.4837;NA;NA
Thhalv10000861m;MA_7993g0010;0.2268;1.736;0.1306
Thhalv10000870m;MA_257729g0010;0.5399;NA;NA
Thhalv10000872m;MA_131209g0010;0.4558;3.94;0.1157
Thhalv10000873m;MA_33920g0010;0.5113;NA;NA
Thhalv10000874m;MA_24476g0010;0.1315;NA;NA
Thhalv10000876m;MA_295001g0010;0.2352;NA;NA
Thhalv10000878m;MA_48250g0010;0.2113;NA;NA
Thhalv10000879m;MA_3844g0010;0.5599;NA;NA
Thhalv10000880m;MA_466566g0010;0.5871;NA;NA
Thhalv10000886m;MA_14404g0010;0.2992;NA;NA
Thhalv10000893m;MA_139797g0010;0.2405;2.545;0.09449
Thhalv10000894m;MA_166921g0010;0.4328;NA;NA
Thhalv10000895m;MA_9706865g0010;0.4938;NA;NA
Thhalv10000896m;MA_18178g0010;0.07889;1.709;0.04617
Thhalv10000901m;MA_10428353g0020;0.1998;1.485;0.1345
Thhalv10000902m;MA_181748g0010;0.1431;1.561;0.09167
Thhalv10000908m;MA_46554g0010;0.5535;NA;NA
Thhalv10000917m;MA_52426g0010;0.2575;NA;NA
Thhalv10000919m;MA_31373g0010;0.3067;NA;NA
Thhalv10000921m;MA_9967g0010;0.4391;NA;NA
Thhalv10000923m;MA_205664g0010;0.324;1.843;0.1758
Thhalv10000925m;MA_10433419g0010;0.2465;3.657;0.06742
Thhalv10000927m;MA_426104g0010;0.1979;2.475;0.07995
Thhalv10000929m;MA_13714g0010;0.5975;NA;NA
Thhalv10000932m;MA_40234g0010;0.4302;2.794;0.1539
Thhalv10000935m;MA_10267810g0010;0.2609;NA;NA
Thhalv10000938m;MA_9567870g0010;0.3355;NA;NA
Thhalv10000943m;MA_10433734g0010;0.4133;NA;NA
Thhalv10000944m;MA_83834g0010;0.3409;2.913;0.117
Thhalv10000946m;MA_10436783g0020;0.3162;NA;NA
Thhalv10000951m;MA_2640g0010;0.568;NA;NA
Thhalv10000952m;MA_160750g0010;0.157;NA;NA
Thhalv10000955m;MA_10437169g0010;0.4858;2.809;0.173
Thhalv10000956m;MA_82134g0010;0.3105;NA;NA
Thhalv10000958m;MA_10431460g0010;0.435;NA;NA
Thhalv10000960m;MA_30073g0010;0.1834;2.03;0.09036
Thhalv10000965m;MA_10433762g0010;0.6787;NA;NA
Thhalv10000968m;MA_10434724g0010;0.4574;NA;NA
Thhalv10000969m;MA_10434194g0010;0.4293;NA;NA
Thhalv10000971m;MA_175884g0010;0.2157;NA;NA
Thhalv10000972m;MA_68401g0010;0.1508;NA;NA
Thhalv10000976m;MA_10435711g0010;0.9382;NA;NA
Thhalv10000978m;MA_140852g0010;0.2363;NA;NA
Thhalv10000982m;MA_10433112g0010;0.4009;2.432;0.1649
Thhalv10000983m;MA_7653147g0010;0.3837;NA;NA
Thhalv10000984m;MA_76887g0010;0.4967;NA;NA
Thhalv10000985m;MA_10432507g0010;0.2795;NA;NA
Thhalv10000986m;MA_108291g0010;0.3083;2.896;0.1065
Thhalv10000994m;MA_101364g0010;0.3104;NA;NA
Thhalv10000996m;MA_10434573g0010;0.2185;3.316;0.06587
Thhalv10000997m;MA_10427346g0010;0.4178;NA;NA
Thhalv10001000m;MA_10426235g0010;0.1803;NA;NA
Thhalv10001002m;MA_10436280g0010;0.191;NA;NA
Thhalv10001008m;MA_10428203g0010;0.1429;1.893;0.07552
Thhalv10001009m;MA_10433683g0010;0.4107;NA;NA
Thhalv10001012m;MA_94664g0010;0.617;NA;NA
Thhalv10001015m;MA_10085280g0010;0.1485;NA;NA
Thhalv10001016m;MA_248791g0010;0.5451;NA;NA
Thhalv10001017m;MA_113056g0010;0.1437;2.419;0.05941
Thhalv10001020m;MA_99662g0010;0.4361;NA;NA
Thhalv10001022m;MA_137172g0010;0.08088;1.929;0.04193
Thhalv10001024m;MA_100396g0010;0.4328;NA;NA
Thhalv10001028m;MA_10432972g0030;0.1202;1.118;0.1075
Thhalv10001040m;MA_117177g0010;0.2027;2.734;0.07412
Thhalv10001042m;MA_8749g0010;0.3866;1.198;0.3228
Thhalv10001045m;MA_897588g0010;0.4328;NA;NA
Thhalv10001050m;MA_122378g0010;0.6468;NA;NA
Thhalv10001052m;MA_25488g0010;0.6276;NA;NA
Thhalv10001056m;MA_22529g0010;0.6723;NA;NA
Thhalv10001058m;MA_36317g0010;0.06747;3.046;0.02215
Thhalv10001059m;MA_105516g0020;0.3388;3.382;0.1002
Thhalv10001069m;MA_10434621g0010;0.1498;NA;NA
Thhalv10001074m;MA_16477g0010;0.3199;NA;NA
Thhalv10001080m;MA_16828g0010;0.2097;1.548;0.1354
Thhalv10001082m;MA_289055g0010;0.3872;1.007;0.3845
Thhalv10001098m;MA_87646g0010;0.4562;NA;NA
Thhalv10001099m;MA_747816g0010;0.5566;NA;NA
Thhalv10001128m;MA_4522g0020;0.3913;NA;NA
Thhalv10001130m;MA_14497g0010;0.2713;2.283;0.1188
Thhalv10001132m;MA_28437g0010;0.6184;NA;NA
Thhalv10001156m;MA_106890g0010;0.1351;NA;NA
Thhalv10001163m;MA_52987g0020;0.5556;NA;NA
Thhalv10001173m;MA_138527g0010;0.5467;NA;NA
Thhalv10001183m;MA_10433325g0010;0.3202;4.344;0.0737
Thhalv10001185m;MA_903853g0010;0.3526;NA;NA
Thhalv10001197m;MA_10123473g0010;0.4613;3.54;0.1303
Thhalv10001203m;MA_10437059g0020;0.6011;NA;NA
Thhalv10001208m;MA_10432114g0010;0.4958;NA;NA
Thhalv10001243m;MA_11992g0010;0.5578;NA;NA
Thhalv10001246m;MA_713g0010;0.2805;2.584;0.1086
Thhalv10001249m;MA_370291g0010;0.4245;NA;NA
Thhalv10001253m;MA_8342908g0010;0.4135;2.025;0.2041
Thhalv10001257m;MA_10294942g0010;0.305;1.954;0.1561
Thhalv10001270m;MA_10392603g0010;0.07142;0.1755;0.407
Thhalv10001277m;MA_16421g0010;0.2555;NA;NA
Thhalv10001278m;MA_10432691g0010;0.3775;NA;NA
Thhalv10001279m;MA_45110g0010;0.6705;NA;NA
Thhalv10001280m;MA_137856g0010;0.3171;NA;NA
Thhalv10001282m;MA_9103099g0010;0.4513;NA;NA
Thhalv10001290m;MA_10425803g0010;0.3131;1.851;0.1692
Thhalv10001292m;MA_161721g0010;0.4765;NA;NA
Thhalv10001293m;MA_10426006g0010;0.2781;NA;NA
Thhalv10001294m;MA_10433229g0010;0.1958;NA;NA
Thhalv10001295m;MA_16835g0010;0.4561;NA;NA
Thhalv10001296m;MA_27138g0010;0.4538;NA;NA
Thhalv10001300m;MA_28507g0010;0.2937;2.189;0.1342
Thhalv10001301m;MA_24114g0010;0.2007;1.742;0.1153
Thhalv10001303m;MA_10106258g0010;0.7214;NA;NA
Thhalv10001305m;MA_10437250g0010;0.3258;NA;NA
Thhalv10001307m;MA_10435314g0010;0.5935;NA;NA
Thhalv10001313m;MA_10436637g0030;0.3892;2.039;0.1909
Thhalv10001314m;MA_10436369g0010;0.4228;NA;NA
Thhalv10001316m;MA_99178g0010;0.693;NA;NA
Thhalv10001319m;MA_105179g0010;0.57;NA;NA
Thhalv10001320m;MA_10426057g0010;0.2402;2.198;0.1093
Thhalv10001321m;MA_50249g0010;0.1762;NA;NA
Thhalv10001323m;MA_4852g0010;0.3015;NA;NA
Thhalv10001324m;MA_15119g0010;0.3483;NA;NA
Thhalv10001325m;MA_41118g0010;0.5684;NA;NA
Thhalv10001326m;MA_611292g0010;0.2091;NA;NA
Thhalv10001331m;MA_199851g0010;0.3469;1.374;0.2525
Thhalv10001333m;MA_10435344g0010;0.5143;2.648;0.1942
Thhalv10001334m;MA_102149g0010;0.1474;3.076;0.0479
Thhalv10001336m;MA_10209232g0010;0.3593;NA;NA
Thhalv10001339m;MA_36626g0010;0.2436;1.915;0.1272
Thhalv10001341m;MA_136390g0010;0.3686;NA;NA
Thhalv10001353m;MA_10018599g0010;0.1504;2.149;0.07
Thhalv10001357m;MA_10431835g0010;0.3997;3.049;0.1311
Thhalv10001359m;MA_10433490g0020;0.824;NA;NA
Thhalv10001361m;MA_40055g0010;0.2867;NA;NA
Thhalv10001366m;MA_3361g0010;0.2139;2.721;0.07859
Thhalv10001367m;MA_81112g0010;0.1614;3.142;0.05136
Thhalv10001376m;MA_10434460g0020;0.3434;2.258;0.152
Thhalv10001377m;MA_136989g0010;0.3233;NA;NA
Thhalv10001383m;MA_39821g0010;0.3701;NA;NA
Thhalv10001384m;MA_10430772g0010;0.2593;2.312;0.1121
Thhalv10001387m;MA_183010g0010;0.5641;NA;NA
Thhalv10001388m;MA_30462g0010;0.2965;2.449;0.1211
Thhalv10001392m;MA_10433633g0010;0.5796;NA;NA
Thhalv10001393m;MA_10436337g0010;0.62;NA;NA
Thhalv10001394m;MA_9355686g0010;0.2903;2.441;0.1189
Thhalv10001396m;MA_800776g0010;0.3955;1.772;0.2232
Thhalv10001400m;MA_29452g0010;0.4652;NA;NA
Thhalv10001402m;MA_8137092g0010;0.431;3.419;0.126
Thhalv10001404m;MA_76465g0010;0.1207;1.818;0.06639
Thhalv10001406m;MA_39589g0010;0.287;NA;NA
Thhalv10001408m;MA_57006g0010;0.4033;NA;NA
Thhalv10001410m;MA_10429975g0010;0.3403;NA;NA
Thhalv10001411m;MA_10426836g0010;0.5419;3.53;0.1535
Thhalv10001417m;MA_10435433g0010;0.4072;NA;NA
Thhalv10001420m;MA_6618g0020;0.316;NA;NA
Thhalv10001421m;MA_10431113g0010;0.6021;NA;NA
Thhalv10001422m;MA_1659g0010;0.1212;2.001;0.06058
Thhalv10001427m;MA_10133637g0010;0.1922;NA;NA
Thhalv10001429m;MA_10429980g0010;0.2673;2.742;0.09748
Thhalv10001430m;MA_10434559g0010;0.3225;NA;NA
Thhalv10001431m;MA_10435646g0010;0.5257;NA;NA
Thhalv10001439m;MA_10437020g0010;0.3061;NA;NA
Thhalv10001442m;MA_172007g0020;0.4707;1.638;0.2874
Thhalv10001443m;MA_123267g0010;0.3483;NA;NA
Thhalv10001446m;MA_106842g0010;0.2786;0.9629;0.2893
Thhalv10001448m;MA_499284g0010;0.4137;2.15;0.1925
Thhalv10001450m;MA_102736g0010;0.1058;2.125;0.04981
Thhalv10001452m;MA_24533g0010;0.2896;3.522;0.08224
Thhalv10001453m;MA_164868g0010;0.3389;3.095;0.1095
Thhalv10001456m;MA_128287g0010;0.3634;NA;NA
Thhalv10001457m;MA_112342g0010;0.3822;NA;NA
Thhalv10001462m;MA_161564g0010;0.3157;NA;NA
Thhalv10001463m;MA_55418g0010;0.3851;NA;NA
Thhalv10001465m;MA_10426754g0010;0.2108;NA;NA
Thhalv10001466m;MA_457683g0010;0.2713;2.547;0.1065
Thhalv10001468m;MA_10436533g0010;0.3865;3.346;0.1155
Thhalv10001470m;MA_10182874g0010;0.2458;1.847;0.1331
Thhalv10001472m;MA_10429887g0020;0.3259;2.015;0.1617
Thhalv10001474m;MA_132704g0010;0.2224;2.197;0.1012
Thhalv10001477m;MA_57262g0010;0.1708;NA;NA
Thhalv10001479m;MA_10431983g0010;0.246;NA;NA
Thhalv10001480m;MA_208149g0010;0.2809;NA;NA
Thhalv10001485m;MA_10437056g0010;0.3542;2.397;0.1478
Thhalv10001493m;MA_50128g0010;0.5016;NA;NA
Thhalv10001494m;MA_10429244g0010;0.3127;NA;NA
Thhalv10001497m;MA_20430g0020;0.1767;NA;NA
Thhalv10001504m;MA_92783g0010;0.3262;2.187;0.1491
Thhalv10001506m;MA_18939g0010;0.3826;NA;NA
Thhalv10001507m;MA_659823g0010;0.3136;2.123;0.1477
Thhalv10001508m;MA_10433821g0010;0.2636;3.011;0.08756
Thhalv10001513m;MA_116863g0010;0.169;NA;NA
Thhalv10001515m;MA_10433357g0010;0.1857;1.183;0.157
Thhalv10001516m;MA_9310110g0010;0.3326;NA;NA
Thhalv10001521m;MA_139148g0010;0.231;2.181;0.1059
Thhalv10001522m;MA_40677g0020;0.468;NA;NA
Thhalv10001523m;MA_91138g0020;0.4471;NA;NA
Thhalv10001526m;MA_68488g0010;0.5533;NA;NA
Thhalv10001527m;MA_186309g0010;0.3567;3.845;0.09275
Thhalv10001530m;MA_7766880g0010;0.2193;1.551;0.1414
Thhalv10001531m;MA_10427747g0010;0.1328;1.978;0.06714
Thhalv10001538m;MA_70076g0010;0.566;NA;NA
Thhalv10001539m;MA_173882g0010;0.4153;NA;NA
Thhalv10001540m;MA_10436130g0020;0.2614;NA;NA
Thhalv10001543m;MA_902487g0010;0.3394;2.046;0.1659
Thhalv10001544m;MA_10435896g0010;0.4736;NA;NA
Thhalv10001546m;MA_10429422g0010;0.2101;2.159;0.0973
Thhalv10001547m;MA_10266609g0010;0.3006;NA;NA
Thhalv10001550m;MA_10436036g0010;0.3011;NA;NA
Thhalv10001552m;MA_421080g0010;0.569;NA;NA
Thhalv10001555m;MA_5039g0010;0.5982;NA;NA
Thhalv10001557m;MA_3180g0010;0.5065;NA;NA
Thhalv10001558m;MA_10429272g0010;0.3834;NA;NA
Thhalv10001559m;MA_10425774g0020;0.3574;NA;NA
Thhalv10001560m;MA_10428836g0010;0.1444;2.723;0.05305
Thhalv10001562m;MA_141074g0010;0.4226;1.154;0.3662
Thhalv10001565m;MA_307628g0010;0.3748;3.136;0.1195
Thhalv10001567m;MA_4160g0010;0.3275;NA;NA
Thhalv10001570m;MA_10252443g0010;0.4735;NA;NA
Thhalv10001571m;MA_47201g0010;0.3986;NA;NA
Thhalv10001572m;MA_130537g0010;0.159;2.059;0.07723
Thhalv10001577m;MA_10432372g0010;0.4654;3.844;0.1211
Thhalv10001579m;MA_741127g0010;0.4562;NA;NA
Thhalv10001583m;MA_10426578g0010;0.6052;NA;NA
Thhalv10001586m;MA_219071g0010;0.315;NA;NA
Thhalv10001604m;MA_20586g0010;0.1712;2.823;0.06064
Thhalv10001605m;MA_24423g0010;0.5103;2.14;0.2384
Thhalv10001607m;MA_909559g0010;0.1658;NA;NA
Thhalv10001610m;MA_160753g0010;0.2195;1.172;0.1873
Thhalv10001619m;MA_50994g0010;0.3453;2.536;0.1362
Thhalv10001623m;MA_10435168g0020;0.2921;4.05;0.07212
Thhalv10001634m;MA_133359g0030;0.6043;NA;NA
Thhalv10001635m;MA_6483g0010;0.3451;NA;NA
Thhalv10001639m;MA_10427059g0010;0.3889;2.111;0.1843
Thhalv10001640m;MA_766098g0010;0.6635;NA;NA
Thhalv10001641m;MA_80306g0010;0.3757;NA;NA
Thhalv10001642m;MA_18667g0010;0.4566;NA;NA
Thhalv10001643m;MA_915042g0010;0.06007;1.998;0.03007
Thhalv10001653m;MA_503287g0010;0.156;1.285;0.1215
Thhalv10001659m;MA_15754g0010;0.4115;4.166;0.09879
Thhalv10001662m;MA_72306g0010;0.6126;NA;NA
Thhalv10001664m;MA_121405g0010;0.4544;2.2;0.2065
Thhalv10001666m;MA_4125493g0010;0.2959;2.412;0.1227
Thhalv10001667m;MA_10432444g0010;0.6962;NA;NA
Thhalv10001671m;MA_83939g0010;0.2305;1.972;0.1169
Thhalv10001673m;MA_489177g0010;0.4465;NA;NA
Thhalv10001674m;MA_179064g0020;0.3497;NA;NA
Thhalv10001676m;MA_118496g0010;0.3441;NA;NA
Thhalv10001677m;MA_195659g0010;0.2799;NA;NA
Thhalv10001678m;MA_10168323g0010;0.3948;NA;NA
Thhalv10001682m;MA_524595g0010;0.4363;NA;NA
Thhalv10001684m;MA_138556g0010;0.287;NA;NA
Thhalv10001688m;MA_11794g0010;0.02475;3.241;0.007637
Thhalv10001692m;MA_129565g0010;0.2778;1.95;0.1425
Thhalv10001695m;MA_9991g0010;0.3869;NA;NA
Thhalv10001711m;MA_10004389g0010;0.5367;1.421;0.3776
Thhalv10001714m;MA_10427946g0010;0.2295;NA;NA
Thhalv10001731m;MA_77033g0020;0.797;NA;NA
Thhalv10001733m;MA_42538g0010;0.3979;NA;NA
Thhalv10001736m;MA_194304g0010;0.6181;2.034;0.304
Thhalv10001741m;MA_84015g0030;0.4811;3.915;0.1229
Thhalv10001742m;MA_911292g0010;0.6917;NA;NA
Thhalv10001743m;MA_122594g0010;0.7545;NA;NA
Thhalv10001747m;MA_10425859g0020;0.8334;NA;NA
Thhalv10001751m;MA_299456g0010;0.6586;NA;NA
Thhalv10001752m;MA_120230g0010;0.4189;1.352;0.3098
Thhalv10001775m;MA_72198g0010;0.1615;NA;NA
Thhalv10001786m;MA_678005g0010;0.2935;1.294;0.2268
Thhalv10001801m;MA_10339979g0010;0.5397;NA;NA
Thhalv10001802m;MA_10434976g0010;0.5844;NA;NA
Thhalv10001804m;MA_17390g0010;0.4309;NA;NA
Thhalv10001807m;MA_8218g0010;0.2873;2.263;0.127
Thhalv10001809m;MA_10251635g0010;0.4201;NA;NA
Thhalv10001818m;MA_124917g0010;0.3384;NA;NA
Thhalv10001819m;MA_10429530g0010;0.524;2.747;0.1907
Thhalv10001825m;MA_10427595g0010;0.3663;NA;NA
Thhalv10001834m;MA_80059g0010;0.3845;NA;NA
Thhalv10001858m;MA_8186832g0010;0.3527;2.135;0.1652
Thhalv10001863m;MA_165346g0010;0.4924;NA;NA
Thhalv10001876m;MA_8961170g0010;0.2018;1.691;0.1193
Thhalv10001883m;MA_33941g0020;0.3111;NA;NA
Thhalv10001887m;MA_10429322g0010;0.1129;NA;NA
Thhalv10001892m;MA_10425788g0010;0.4755;NA;NA
Thhalv10001895m;MA_12587g0010;0.2808;3.109;0.09032
Thhalv10001897m;MA_10434272g0010;0.3319;3.386;0.09801
Thhalv10001899m;MA_10429487g0020;0.5677;NA;NA
Thhalv10001904m;MA_10436994g0040;0.3345;NA;NA
