query_id;subject_id;dN;dS;dNdS
Carubv10000109m;Medtr7g009060.2;0.09358;1.253;0.07467
Carubv10000110m;Medtr2g012310.1;0.1385;1.775;0.07803
Carubv10000111m;Medtr3g094710.1;0.256;1.592;0.1609
Carubv10000113m;Medtr4g115620.1;0.186;1.797;0.1035
Carubv10000114m;Medtr1g090860.1;0.2525;1.531;0.1649
Carubv10000116m;Medtr8g080940.1;0.3368;1.656;0.2034
Carubv10000117m;Medtr7g080575.1;0.3952;2.278;0.1735
Carubv10000118m;Medtr6g087520.1;0.1703;1.58;0.1078
Carubv10000119m;Medtr4g130510.1;0.08833;1.752;0.05043
Carubv10000120m;Medtr2g008840.1;0.3081;1.632;0.1887
Carubv10000121m;Medtr4g039320.1;0.3025;1.531;0.1977
Carubv10000122m;Medtr2g084630.1;0.2118;1.53;0.1384
Carubv10000123m;Medtr5g089510.4;0.342;1.782;0.1919
Carubv10000128m;Medtr1g020000.1;0.1421;1.624;0.08751
Carubv10000132m;Medtr3g110450.1;0.3563;3.092;0.1152
Carubv10000136m;Medtr4g132120.1;0.2712;1.6;0.1695
Carubv10000137m;Medtr3g098420.1;0.1845;1.541;0.1197
Carubv10000138m;Medtr4g113240.1;0.2628;1.447;0.1816
Carubv10000140m;Medtr1g100210.4;0.296;1.55;0.191
Carubv10000142m;Medtr4g116430.1;0.07908;1.784;0.04434
Carubv10000145m;Medtr7g078820.1;0.5016;1.816;0.2763
Carubv10000146m;Medtr3g110140.1;0.2193;1.374;0.1596
Carubv10000147m;Medtr3g118360.1;0.1947;1.59;0.1225
Carubv10000148m;Medtr4g132500.2;0.1531;1.375;0.1114
Carubv10000149m;Medtr6g027620.1;0.1233;1.368;0.09011
Carubv10000151m;Medtr7g012820.2;0.0775;1.052;0.07365
Carubv10000153m;Medtr1g090693.1;0.2296;1.279;0.1796
Carubv10000154m;Medtr5g007520.1;0.3258;2.366;0.1377
Carubv10000156m;Medtr4g050180.1;0.2035;1.492;0.1364
Carubv10000157m;Medtr4g112420.1;0.3119;1.582;0.1972
Carubv10000158m;Medtr6g033235.1;0.5314;1.886;0.2818
Carubv10000161m;Medtr8g100000.1;0.2515;1.784;0.141
Carubv10000163m;Medtr7g108785.2;0.1424;2.709;0.05256
Carubv10000164m;Medtr1g084090.1;0.3248;2.192;0.1482
Carubv10000165m;Medtr1g088720.1;0.3013;1.678;0.1796
Carubv10000168m;Medtr6g093060.1;0.1748;1.436;0.1217
Carubv10000169m;Medtr7g092430.1;0.2902;1.572;0.1846
Carubv10000170m;Medtr1g095040.2;0.3003;1.256;0.2391
Carubv10000173m;Medtr4g118660.1;0.4773;NA;NA
Carubv10000175m;Medtr1g058390.1;0.3128;1.334;0.2345
Carubv10000176m;Medtr7g103230.1;0.375;1.893;0.1981
Carubv10000177m;Medtr3g095410.1;0.497;1.839;0.2702
Carubv10000178m;Medtr2g096290.1;0.4356;1.783;0.2443
Carubv10000179m;Medtr4g118590.1;0.2296;2.409;0.09531
Carubv10000180m;Medtr1g097450.1;0.2908;1.446;0.201
Carubv10000181m;Medtr3g098060.1;0.3114;1.879;0.1658
Carubv10000182m;Medtr7g108940.1;0.2077;1.345;0.1544
Carubv10000183m;Medtr1g071400.1;0.2077;1.644;0.1264
Carubv10000184m;Medtr3g105190.1;0.1882;1.237;0.1522
Carubv10000185m;Medtr1g016300.1;0.3005;1.675;0.1794
Carubv10000186m;Medtr4g133120.1;0.4038;2.012;0.2007
Carubv10000187m;Medtr5g024510.1;0.4507;NA;NA
Carubv10000188m;Medtr7g082650.1;0.2125;1.66;0.128
Carubv10000189m;Medtr1g099400.1;0.2357;2.249;0.1048
Carubv10000190m;Medtr7g110640.1;0.1452;1.739;0.08349
Carubv10000191m;Medtr7g106190.5;0.4246;1.764;0.2407
Carubv10000192m;Medtr7g117445.1;0.3886;1.587;0.2449
Carubv10000193m;Medtr4g105700.1;0.2173;1.254;0.1732
Carubv10000194m;Medtr5g089490.1;0.1935;1.248;0.1551
Carubv10000195m;Medtr3g108010.1;0.4771;2.657;0.1795
Carubv10000196m;Medtr2g087710.1;0.234;1.417;0.1652
Carubv10000197m;Medtr6g004040.1;0.2519;1.397;0.1803
Carubv10000198m;Medtr4g065150.1;0.2682;1.74;0.1541
Carubv10000200m;Medtr7g100550.1;0.3481;1.721;0.2022
Carubv10000201m;Medtr2g008820.1;0.1198;1.55;0.07732
Carubv10000202m;Medtr5g007350.1;0.3551;2.085;0.1703
Carubv10000203m;Medtr2g013000.1;0.3807;2.137;0.1782
Carubv10000205m;Medtr5g078360.1;0.3891;1.567;0.2484
Carubv10000207m;Medtr1g083250.1;0.3607;1.711;0.2108
Carubv10000209m;Medtr1g040635.1;0.2624;1.565;0.1676
Carubv10000211m;Medtr7g112030.1;0.5707;2.981;0.1914
Carubv10000212m;Medtr7g085350.2;0.2303;1.648;0.1397
Carubv10000213m;Medtr7g108730.1;0.3448;1.957;0.1762
Carubv10000214m;Medtr7g089190.1;0.3013;NA;NA
Carubv10000216m;Medtr1g047660.1;0.4849;6.132;0.07908
Carubv10000217m;Medtr3g109922.1;0.1173;1.466;0.08
Carubv10000220m;Medtr2g021310.1;0.2373;2.156;0.1101
Carubv10000222m;Medtr8g103480.2;0.3278;2.848;0.1151
Carubv10000223m;Medtr8g099640.1;0.2179;2.066;0.1054
Carubv10000224m;Medtr1g492590.1;0.2464;1.595;0.1545
Carubv10000225m;Medtr8g030750.2;0.6293;NA;NA
Carubv10000227m;Medtr1g114190.1;0.3983;1.738;0.2292
Carubv10000229m;Medtr2g102180.1;0.1263;1.852;0.06819
Carubv10000230m;Medtr1g087300.1;0.1431;1.47;0.09741
Carubv10000232m;Medtr1g083910.1;0.2221;1.525;0.1457
Carubv10000234m;Medtr7g020860.1;0.1366;1.459;0.09359
Carubv10000237m;Medtr3g073040.1;0.1516;1.54;0.09846
Carubv10000239m;Medtr3g053350.2;0.2695;1.809;0.1489
Carubv10000240m;Medtr1g061190.1;0.188;1.454;0.1293
Carubv10000242m;Medtr7g103600.1;0.4676;1.999;0.2339
Carubv10000247m;Medtr1g063380.1;0.03619;1.803;0.02008
Carubv10000248m;Medtr3g070390.1;0.3059;1.557;0.1964
Carubv10000249m;Medtr7g108930.1;0.1058;2.072;0.05107
Carubv10000250m;Medtr3g450850.1;0.4841;NA;NA
Carubv10000251m;Medtr3g032980.4;0.1969;1.567;0.1256
Carubv10000252m;Medtr5g030860.1;0.2682;1.536;0.1746
Carubv10000253m;Medtr1g090803.2;0.2374;1.352;0.1757
Carubv10000257m;Medtr8g432540.1;0.1775;2.361;0.0752
Carubv10000258m;Medtr0291s0010.1;0.1368;NA;NA
Carubv10000259m;Medtr1g082920.1;0.2451;1.543;0.1588
Carubv10000261m;Medtr3g109450.1;0.2551;1.998;0.1277
Carubv10000263m;Medtr7g086290.4;0.3223;1.964;0.1641
Carubv10000264m;Medtr1g087100.1;0.2197;1.399;0.157
Carubv10000266m;Medtr4g115710.4;0.3276;1.641;0.1996
Carubv10000268m;Medtr2g084835.1;0.2864;2.02;0.1417
Carubv10000271m;Medtr1g114250.1;0.07886;1.411;0.05588
Carubv10000273m;Medtr4g092790.3;0.2198;1.211;0.1816
Carubv10000274m;Medtr7g031470.1;0.3231;1.41;0.2292
Carubv10000276m;Medtr7g012260.1;0.1467;2.132;0.0688
Carubv10000279m;Medtr7g067540.1;0.3029;1.512;0.2004
Carubv10000280m;Medtr1g050512.1;0.486;2.138;0.2273
Carubv10000282m;Medtr6g027920.2;0.08499;1.049;0.081
Carubv10000283m;Medtr6g004070.1;0.1883;1.618;0.1164
Carubv10000284m;Medtr8g033150.2;0.2619;2.765;0.0947
Carubv10000287m;Medtr7g065880.3;0.5672;2.133;0.2659
Carubv10000292m;Medtr6g016785.1;0.2283;2.091;0.1092
Carubv10000294m;Medtr7g031370.1;0.2683;2.374;0.1131
Carubv10000295m;Medtr1g054935.1;0.141;2.304;0.06117
Carubv10000297m;Medtr3g091420.3;0.208;1.83;0.1137
Carubv10000299m;Medtr4g115330.1;0.2088;2.44;0.08559
Carubv10000300m;Medtr2g088470.1;0.1572;1.989;0.07904
Carubv10000301m;Medtr7g089790.1;0.1337;1.67;0.08005
Carubv10000304m;Medtr8g087950.2;0.2861;1.32;0.2166
Carubv10000305m;Medtr5g032140.2;0.241;2.157;0.1117
Carubv10000306m;Medtr1g050492.1;0.1376;1.388;0.09914
Carubv10000307m;Medtr3g080500.1;0.2707;NA;NA
Carubv10000309m;Medtr2g098110.1;0.1517;1.454;0.1044
Carubv10000310m;Medtr5g082610.1;0.3991;1.909;0.2091
Carubv10000311m;Medtr3g104990.2;0.3018;2.208;0.1367
Carubv10000312m;Medtr1g053525.1;0.3387;1.685;0.201
Carubv10000313m;Medtr2g090380.3;0.2059;1.269;0.1622
Carubv10000314m;Medtr1g067110.7;0.3142;1.776;0.177
Carubv10000316m;Medtr8g095210.1;0.3482;1.573;0.2213
Carubv10000318m;Medtr5g090210.1;0.3514;1.928;0.1822
Carubv10000319m;Medtr1g115260.1;0.2737;1.712;0.1599
Carubv10000320m;Medtr1g077190.2;0.301;1.289;0.2335
Carubv10000321m;Medtr3g005810.1;0.186;1.415;0.1315
Carubv10000322m;Medtr2g100660.1;0.3371;1.4;0.2407
Carubv10000328m;Medtr1g085150.1;0.1644;1.672;0.0983
Carubv10000329m;Medtr8g094800.1;0.2462;1.754;0.1404
Carubv10000330m;Medtr3g491920.1;0.3953;2.368;0.1669
Carubv10000331m;Medtr7g109480.1;0.1117;1.655;0.0675
Carubv10000332m;Medtr3g105430.1;0.1418;1.561;0.09082
Carubv10000335m;Medtr7g034605.1;0.219;2.619;0.08362
Carubv10000337m;Medtr1g086980.1;0.3437;1.727;0.199
Carubv10000338m;Medtr1g104870.1;0.1208;1.545;0.07821
Carubv10000340m;Medtr3g086660.1;0.4992;1.846;0.2704
Carubv10000341m;Medtr6g015885.1;0.1635;1.725;0.09477
Carubv10000342m;Medtr7g109670.1;0.2231;1.392;0.1603
Carubv10000344m;Medtr5g078300.1;0.3708;2.019;0.1836
Carubv10000348m;Medtr1g011720.1;0.4018;1.725;0.233
Carubv10000350m;Medtr5g030940.1;0.1123;1.449;0.07748
Carubv10000351m;Medtr1g024820.1;0.2782;2.125;0.1309
Carubv10000352m;Medtr8g094170.1;0.2979;1.953;0.1525
Carubv10000353m;Medtr5g096460.1;0.04596;1.058;0.04342
Carubv10000355m;Medtr3g091570.1;0.249;1.844;0.135
Carubv10000356m;Medtr6g053680.1;0.462;2.068;0.2234
Carubv10000359m;Medtr5g011090.1;0.3066;2.773;0.1106
Carubv10000362m;Medtr7g070320.1;0.4557;NA;NA
Carubv10000363m;Medtr8g104280.1;0.2383;2.299;0.1036
Carubv10000364m;Medtr3g073360.1;0.2873;3.016;0.09528
Carubv10000365m;Medtr1g014340.2;0.3322;1.94;0.1712
Carubv10000366m;Medtr3g072900.1;0.3468;2.043;0.1697
Carubv10000367m;Medtr3g103500.1;0.1116;1.634;0.06829
Carubv10000368m;Medtr5g086790.1;0.2032;1.778;0.1142
Carubv10000372m;Medtr2g013720.1;0.2666;1.897;0.1405
Carubv10000373m;Medtr2g021710.1;0.3418;1.741;0.1963
Carubv10000374m;Medtr7g094570.1;0.1772;1.747;0.1014
Carubv10000375m;Medtr7g010800.1;0.1563;2.841;0.05502
Carubv10000376m;Medtr5g087490.1;0.2029;1.401;0.1448
Carubv10000377m;Medtr7g022870.1;0.1646;1.766;0.0932
Carubv10000379m;Medtr5g081240.1;0.2383;1.799;0.1324
Carubv10000380m;Medtr3g097250.1;0.1167;1.154;0.1012
Carubv10000381m;Medtr2g019790.2;0.1951;1.524;0.128
Carubv10000384m;Medtr3g087740.1;0.2276;2.651;0.08587
Carubv10000385m;Medtr1g105650.1;0.3419;1.627;0.2102
Carubv10000387m;Medtr3g098210.1;0.1542;1.563;0.09866
Carubv10000388m;Medtr4g077190.1;0.1274;2.043;0.06236
Carubv10000389m;Medtr8g038550.1;0.1947;1.484;0.1312
Carubv10000392m;Medtr3g073590.1;0.3605;1.89;0.1907
Carubv10000394m;Medtr7g018240.1;0.4132;1.613;0.2561
Carubv10000396m;Medtr2g030000.1;0.1945;1.233;0.1577
Carubv10000400m;Medtr4g013255.1;0.3018;2.041;0.1479
Carubv10000404m;Medtr1g082870.1;0.2008;1.429;0.1405
Carubv10000406m;Medtr5g045160.1;0.2636;1.965;0.1342
Carubv10000408m;Medtr6g086170.1;0.2935;2.282;0.1286
Carubv10000423m;Medtr1g006600.1;0.3013;2.331;0.1293
Carubv10000429m;Medtr1g014080.1;0.09478;1.382;0.06856
Carubv10000430m;Medtr5g008900.1;0.411;1.967;0.209
Carubv10000433m;Medtr8g023050.1;0.3658;1.642;0.2228
Carubv10000435m;Medtr1g026710.1;0.2926;NA;NA
Carubv10000438m;Medtr8g098240.1;0.4406;1.436;0.3069
Carubv10000441m;Medtr8g099745.1;0.1318;2.169;0.06073
Carubv10000442m;Medtr7g018200.1;0.1375;1.461;0.0941
Carubv10000445m;Medtr1g090620.1;0.1338;1.436;0.09314
Carubv10000447m;Medtr6g034030.2;0.2549;3.174;0.0803
Carubv10000448m;Medtr7g065050.1;0.3795;3.507;0.1082
Carubv10000449m;Medtr1g008670.2;0.3078;1.901;0.162
Carubv10000450m;Medtr6g005550.2;0.1862;1.639;0.1136
Carubv10000452m;Medtr1g088375.1;0.2364;1.92;0.1231
Carubv10000453m;Medtr7g076170.1;0.2074;2.46;0.08428
Carubv10000455m;Medtr1g116875.1;0.1811;1.536;0.1179
Carubv10000456m;Medtr7g027940.1;0.485;NA;NA
Carubv10000457m;Medtr0276s0010.1;0.0755;1.674;0.04509
Carubv10000458m;Medtr8g095360.1;0.3522;2.659;0.1325
Carubv10000464m;Medtr6g039840.1;0.2488;2.352;0.1058
Carubv10000466m;Medtr3g079750.1;0.1548;1.501;0.1032
Carubv10000467m;Medtr4g116540.1;0.2506;NA;NA
Carubv10000468m;Medtr5g019420.1;0.346;2.051;0.1687
Carubv10000471m;Medtr1g085610.1;0.2515;1.353;0.1859
Carubv10000472m;Medtr8g092170.1;0.194;1.92;0.1011
Carubv10000475m;Medtr7g100040.1;0.2712;1.384;0.1959
Carubv10000476m;Medtr4g116160.1;0.1678;1.447;0.116
Carubv10000479m;Medtr1g082215.1;0.5787;NA;NA
Carubv10000481m;Medtr1g041150.2;0.1128;1.468;0.07681
Carubv10000482m;Medtr8g095600.1;0.2433;1.83;0.1329
Carubv10000483m;Medtr6g016985.1;0.399;2.791;0.143
Carubv10000484m;Medtr4g102810.1;0.2929;2.679;0.1094
Carubv10000485m;Medtr1g116230.1;0.1985;1.806;0.1099
Carubv10000486m;Medtr3g098260.1;0.2857;1.859;0.1537
Carubv10000488m;Medtr4g091240.1;0.1562;1.279;0.1221
Carubv10000490m;Medtr7g093450.3;0.271;2.546;0.1064
Carubv10000493m;Medtr1g096140.1;0.1012;2.468;0.04102
Carubv10000494m;Medtr8g102840.1;0.2918;2.089;0.1397
Carubv10000495m;Medtr5g060350.1;0.3866;2.305;0.1677
Carubv10000496m;Medtr1g094980.1;0.1691;1.18;0.1433
Carubv10000497m;Medtr4g120740.1;0.3004;1.414;0.2123
Carubv10000499m;Medtr5g089190.1;0.5125;1.479;0.3466
Carubv10000501m;Medtr8g090140.3;0.1512;1.461;0.1035
Carubv10000503m;Medtr4g109580.1;0.1856;1.851;0.1003
Carubv10000505m;Medtr3g069590.1;0.2881;1.803;0.1598
Carubv10000506m;Medtr8g032040.1;0.1014;1.377;0.07367
Carubv10000508m;Medtr1g011520.1;0.3453;2.996;0.1153
Carubv10000509m;Medtr4g094205.1;0.2656;1.458;0.1821
Carubv10000512m;Medtr5g088780.1;0.2879;1.743;0.1652
Carubv10000514m;Medtr3g092230.1;0.2211;1.534;0.1442
Carubv10000515m;Medtr1g084140.2;0.2538;1.462;0.1736
Carubv10000517m;Medtr3g091180.1;0.319;1.854;0.1721
Carubv10000518m;Medtr8g432620.1;0.1489;1.789;0.08324
Carubv10000520m;Medtr5g020600.1;0.1689;2.582;0.06543
Carubv10000522m;Medtr4g116030.1;0.2141;1.234;0.1735
Carubv10000523m;Medtr1g081180.1;0.3666;2.248;0.1631
Carubv10000524m;Medtr7g107050.1;0.1721;1.483;0.1161
Carubv10000525m;Medtr7g062430.1;0.3477;3.095;0.1123
Carubv10000526m;Medtr4g074870.3;0.26;NA;NA
Carubv10000530m;Medtr6g012630.5;0.2625;1.442;0.182
Carubv10000532m;Medtr1g060990.1;0.3999;NA;NA
Carubv10000533m;Medtr8g102900.1;0.4609;NA;NA
Carubv10000537m;Medtr0102s0060.1;0.2108;2.21;0.09536
Carubv10000538m;Medtr3g070290.1;0.196;1.684;0.1163
Carubv10000539m;Medtr1g115225.1;0.3186;2.268;0.1405
Carubv10000540m;Medtr3g118190.1;0.1909;1.645;0.116
Carubv10000541m;Medtr4g109390.1;0.1613;1.376;0.1173
Carubv10000542m;Medtr3g110330.1;0.09585;1.764;0.05434
Carubv10000543m;Medtr5g090420.1;0.2715;2.463;0.1102
Carubv10000544m;Medtr5g081250.1;0.2521;1.74;0.1449
Carubv10000546m;Medtr4g101650.1;0.1383;1.717;0.08057
Carubv10000549m;Medtr7g038720.1;0.1288;2.031;0.06341
Carubv10000551m;Medtr5g010190.1;0.2875;1.602;0.1794
Carubv10000553m;Medtr8g098605.1;0.6769;NA;NA
Carubv10000554m;Medtr3g465590.1;0.2487;2.795;0.08896
Carubv10000559m;Medtr1g010020.2;0.4492;1.685;0.2666
Carubv10000560m;Medtr5g031880.1;0.2469;1.569;0.1574
Carubv10000563m;Medtr1g009650.1;0.3078;1.812;0.1698
Carubv10000564m;Medtr8g093460.1;0.2339;2.039;0.1147
Carubv10000565m;Medtr7g029015.1;0.21;3.056;0.06872
Carubv10000568m;Medtr4g084130.1;0.1971;1.356;0.1454
Carubv10000569m;Medtr3g078740.1;0.2433;4.006;0.06072
Carubv10000570m;Medtr3g033520.2;0.2081;1.925;0.1081
Carubv10000579m;Medtr4g050120.1;0.2777;1.445;0.1922
Carubv10000580m;Medtr1g029410.1;0.2776;1.605;0.1729
Carubv10000583m;Medtr7g109360.1;0.2616;NA;NA
Carubv10000584m;Medtr6g004200.1;0.1354;1.712;0.07909
Carubv10000585m;Medtr5g060420.1;0.4672;2.227;0.2098
Carubv10000586m;Medtr7g031310.1;0.2023;1.436;0.1408
Carubv10000588m;Medtr8g074590.1;0.1252;1.294;0.09674
Carubv10000589m;Medtr2g008330.1;0.2316;2.143;0.1081
Carubv10000591m;Medtr3g108700.1;0.2097;1.692;0.1239
Carubv10000592m;Medtr7g087047.1;0.2767;3.024;0.09149
Carubv10000593m;Medtr5g073280.1;0.1635;2.986;0.05477
Carubv10000594m;Medtr5g012030.1;0.1271;1.642;0.07745
Carubv10000595m;Medtr1g089865.1;0.2974;NA;NA
Carubv10000598m;Medtr1g061760.1;0.2843;NA;NA
Carubv10000599m;Medtr6g022260.1;0.3732;1.514;0.2465
Carubv10000600m;Medtr3g092780.3;0.4169;2.463;0.1693
Carubv10000602m;Medtr8g085780.1;0.1545;1.461;0.1057
Carubv10000603m;Medtr1g108765.1;0.09326;0.949;0.09827
Carubv10000604m;Medtr5g013970.1;0.2271;2.323;0.09775
Carubv10000606m;Medtr7g009730.1;0.4729;NA;NA
Carubv10000607m;Medtr8g095540.1;0.3713;1.748;0.2124
Carubv10000608m;Medtr3g090900.1;0.2405;1.452;0.1656
Carubv10000609m;Medtr4g065007.1;0.1362;1.887;0.07218
Carubv10000611m;Medtr1g014260.1;0.3246;2.089;0.1554
Carubv10000612m;Medtr1g087440.6;0.1024;1.639;0.0625
Carubv10000614m;Medtr2g013540.1;0.05806;1.507;0.03853
Carubv10000616m;Medtr7g086690.1;0.3676;1.647;0.2232
Carubv10000618m;Medtr1g117060.5;0.09724;2.045;0.04754
Carubv10000620m;Medtr6g008690.1;0.291;NA;NA
Carubv10000622m;Medtr7g065220.1;0.2377;2.234;0.1064
Carubv10000624m;Medtr5g076240.1;0.2491;1.841;0.1353
Carubv10000626m;Medtr0092s0100.2;0.3421;3.304;0.1035
Carubv10000627m;Medtr5g010260.1;0.138;1.439;0.09587
Carubv10000628m;Medtr2g009800.2;0.2271;2;0.1135
Carubv10000629m;Medtr2g098340.1;0.2739;NA;NA
Carubv10000630m;Medtr5g078170.3;0.5761;NA;NA
Carubv10000633m;Medtr7g011100.1;0.3197;1.701;0.1879
Carubv10000637m;Medtr1g042300.2;0.04529;1.078;0.04201
Carubv10000639m;Medtr1g105040.1;0.2009;1.664;0.1207
Carubv10000640m;Medtr1g072560.2;0.4271;NA;NA
Carubv10000641m;Medtr2g025180.1;0.1462;1.636;0.08936
Carubv10000642m;Medtr4g081460.1;0.4629;2.244;0.2063
Carubv10000643m;Medtr7g461410.1;0.3472;1.576;0.2202
Carubv10000646m;Medtr2g095510.1;0.2345;1.546;0.1517
Carubv10000647m;Medtr3g110068.1;0.09691;2.343;0.04135
Carubv10000648m;Medtr0014s0440.3;0.2473;1.85;0.1336
Carubv10000649m;Medtr4g129500.1;0.2608;1.959;0.1331
Carubv10000653m;Medtr1g090740.3;0.2403;1.584;0.1517
Carubv10000655m;Medtr4g110040.3;0.3414;1.534;0.2225
Carubv10000658m;Medtr5g068050.1;0.1362;1.472;0.09251
Carubv10000661m;Medtr1g007460.1;0.5434;2.531;0.2147
Carubv10000662m;Medtr7g113890.1;0.2548;1.649;0.1545
Carubv10000663m;Medtr1g085730.1;0.1353;1.495;0.09051
Carubv10000668m;Medtr4g125060.3;0.301;3.078;0.0978
Carubv10000669m;Medtr6g023835.3;0.1614;2.064;0.07822
Carubv10000670m;Medtr1g071300.1;0.3452;1.724;0.2003
Carubv10000671m;Medtr1g097220.1;0.2746;3.419;0.0803
Carubv10000672m;Medtr8g024540.1;0.2593;1.68;0.1544
Carubv10000680m;Medtr7g060720.1;0.3732;NA;NA
Carubv10000681m;Medtr7g103590.1;0.1012;1.057;0.09574
Carubv10000683m;Medtr4g055520.1;0.1284;1.737;0.07393
Carubv10000684m;Medtr2g084580.1;0.3592;1.987;0.1807
Carubv10000685m;Medtr2g020240.1;0.3182;2.112;0.1507
Carubv10000687m;Medtr1g072300.3;0.2923;2.378;0.1229
Carubv10000688m;Medtr7g019260.4;0.122;1.622;0.07521
Carubv10000691m;Medtr7g108905.1;0.3469;1.965;0.1766
Carubv10000695m;Medtr3g093530.1;0.2871;2.903;0.09891
Carubv10000697m;Medtr1g092920.1;0.1603;1.565;0.1025
Carubv10000699m;Medtr7g067470.1;0.04749;1.374;0.03455
Carubv10000700m;Medtr5g089280.1;0.1334;1.507;0.08848
Carubv10000702m;Medtr1g015410.1;0.2747;2.148;0.1279
Carubv10000704m;Medtr6g075170.1;0.2299;1.544;0.1489
Carubv10000705m;Medtr5g063920.4;0.1225;1.856;0.06598
Carubv10000706m;Medtr1g060890.1;0.4635;NA;NA
Carubv10000707m;Medtr5g006070.1;0.1036;1.874;0.05526
Carubv10000709m;Medtr4g014600.1;0.2907;1.963;0.1481
Carubv10000711m;Medtr2g024310.1;0.2035;1.811;0.1124
Carubv10000713m;Medtr5g082260.1;0.2469;1.753;0.1408
Carubv10000716m;Medtr3g108808.3;0.4368;2.222;0.1966
Carubv10000717m;Medtr3g071450.1;0.3239;2.285;0.1417
Carubv10000720m;Medtr1g078210.1;0.2724;1.698;0.1604
Carubv10000722m;Medtr1g054835.2;0.3192;1.4;0.228
Carubv10000723m;Medtr1g111590.1;0.1787;2.341;0.07633
Carubv10000724m;Medtr3g100220.1;0.2029;2.033;0.09981
Carubv10000727m;Medtr3g109650.1;0.3203;2.072;0.1545
Carubv10000728m;Medtr7g100780.1;0.3344;1.63;0.2051
Carubv10000732m;Medtr7g091690.1;0.1278;1.734;0.07369
