query_id;subject_id;dN;dS;dNdS
AT1G02460.1.1;Medtr1g086390.1;0.2472;NA;NA
AT1G02475.1.1;Medtr1g086340.1;0.27;1.704;0.1584
AT1G02560.1.1;Medtr1g086940.1;0.1335;1.219;0.1095
AT1G02610.1.1;Medtr1g087150.1;0.3212;1.368;0.2348
AT1G02630.1.1;Medtr4g114710.2;0.2537;2.156;0.1177
AT1G02640.1.1;Medtr7g109390.1;0.1708;1.94;0.08805
AT1G02660.1.1;Medtr7g109350.1;0.3271;NA;NA
AT1G02680.1.1;Medtr1g087370.1;0.181;1.585;0.1142
AT1G02700.1.1;Medtr7g109280.1;0.4435;NA;NA
AT1G02730.1.1;Medtr7g109200.1;0.1193;1.531;0.07794
AT1G02740.1.1;Medtr3g102460.1;0.3346;1.597;0.2095
AT1G02790.1.1;Medtr1g088160.1;0.4989;3.494;0.1428
AT1G02816.1.1;Medtr1g088250.1;0.3403;1.493;0.228
AT1G02840.5.1;Medtr7g108810.1;0.2022;1.811;0.1116
AT1G02850.2.1;Medtr1g088610.1;0.2777;2.063;0.1346
AT1G02860.1.1;Medtr8g058603.1;0.2037;1.353;0.1506
AT1G02870.1.1;Medtr1g088670.1;0.2336;2.071;0.1128
AT1G02880.3.1;Medtr7g108680.1;0.2056;1.911;0.1076
AT1G02880.5.1;Medtr8g058563.1;0.1933;1.884;0.1026
AT1G02910.1.1;Medtr7g108590.1;0.1845;1.307;0.1411
AT1G02910.2.1;Medtr7g108590.2;0.2144;1.309;0.1638
AT1G02920.1.1;Medtr1g088840.1;0.294;1.264;0.2326
AT1G02960.2.1;Medtr3g082270.1;0.6054;2.377;0.2547
AT1G02970.1.1;Medtr7g108500.1;0.282;2.332;0.1209
AT1G03000.1.1;Medtr7g089290.1;0.253;1.539;0.1644
AT1G03010.1.1;Medtr1g088885.1;0.1362;4.374;0.03115
AT1G03030.1.1;Medtr7g096100.3;0.2701;1.377;0.1961
AT1G03050.1.1;Medtr2g008170.1;0.2628;2.113;0.1244
AT1G03055.1.1;Medtr1g471050.1;0.3363;3.145;0.107
AT1G03060.2.1;Medtr1g071260.1;0.1627;1.44;0.113
AT1G03070.3.1;Medtr1g071430.1;0.1507;2.207;0.06829
AT1G03080.3.1;Medtr1g071540.1;0.4049;1.567;0.2584
AT1G03090.2.1;Medtr1g071610.1;0.1955;1.468;0.1332
AT1G03100.1.1;Medtr4g081540.1;0.2447;1.62;0.151
AT1G03110.1.1;Medtr7g095190.1;0.2915;2.055;0.1418
AT1G03130.1.1;Medtr5g006130.1;0.1375;NA;NA
AT1G03140.1.1;Medtr7g095000.1;0.1613;2.385;0.06763
AT1G03150.1.1;Medtr7g117040.1;0.03866;1.329;0.02909
AT1G03160.1.1;Medtr1g072270.1;0.3247;1.309;0.248
AT1G03180.5.1;Medtr7g094790.1;0.3631;1.697;0.214
AT1G03190.2.1;Medtr2g084735.1;0.0881;1.91;0.04613
AT1G03210.1.1;Medtr1g072490.1;0.271;1.283;0.2113
AT1G03220.1.1;Medtr1g072420.1;0.2754;2.145;0.1284
AT1G03250.1.1;Medtr1g072510.1;0.2668;1.416;0.1884
AT1G03280.3.1;Medtr8g077000.1;0.2326;1.748;0.1331
AT1G03310.2.1;Medtr7g094560.1;0.3524;1.797;0.196
AT1G03330.1.1;Medtr7g104700.1;0.03152;1.856;0.01699
AT1G03350.1.1;Medtr1g089850.1;0.374;1.575;0.2374
AT1G03360.1.1;Medtr4g121550.1;0.2268;1.889;0.12
AT1G03370.1.1;Medtr2g027360.1;0.2114;1.57;0.1347
AT1G03380.1.1;Medtr1g089110.2;0.3432;1.384;0.2479
AT1G03390.1.1;Medtr1g053315.1;0.2526;1.63;0.155
AT1G03440.1.1;Medtr1g089280.1;0.1974;2.415;0.08173
AT1G03470.4.1;Medtr7g108070.1;0.4471;2.608;0.1714
AT1G03475.1.1;Medtr5g098800.1;0.1349;1.513;0.08918
AT1G03510.1.1;Medtr2g061460.1;0.3231;2.185;0.1479
AT1G03520.1.1;Medtr0072s0020.1;0.1801;1.72;0.1047
AT1G03530.1.1;Medtr0072s0050.1;0.4753;NA;NA
AT1G03540.1.1;Medtr2g048855.1;0.3119;3.987;0.07822
AT1G03560.1.1;Medtr8g054410.2;0.2931;NA;NA
AT1G03600.1.1;Medtr2g090200.1;0.253;1.258;0.2011
AT1G03620.12.1;Medtr0258s0040.5;0.1782;1.546;0.1153
AT1G03650.1.1;Medtr4g046047.1;0.2029;1.452;0.1397
AT1G03670.1.1;Medtr5g085480.4;0.6398;NA;NA
AT1G03687.1.1;Medtr2g090335.1;0.339;NA;NA
AT1G03700.1.1;Medtr0004s0210.1;0.288;1.18;0.2441
AT1G03750.1.1;Medtr4g078495.1;0.2061;2.859;0.07207
AT1G03760.1.1;Medtr4g078505.1;0.4896;NA;NA
AT1G03780.2.1;Medtr4g078565.1;0.2899;1.39;0.2085
AT1G03790.1.1;Medtr2g090605.1;0.4652;1.926;0.2415
AT1G03820.1.1;Medtr2g090660.1;0.538;2.448;0.2197
AT1G03840.2.1;Medtr2g090745.1;0.3779;NA;NA
AT1G03900.1.1;Medtr1g069765.1;0.1454;1.752;0.083
AT1G03905.1.1;Medtr1g069750.2;0.1518;1.511;0.1005
AT1G03910.1.1;Medtr7g102700.2;0.1582;1.761;0.08981
AT1G03920.3.1;Medtr7g097150.1;0.1247;2.196;0.05677
AT1G03940.1.1;Medtr2g089765.1;0.5739;2.726;0.2105
AT1G03950.1.1;Medtr7g097170.1;0.07936;1.778;0.04463
AT1G04000.1.1;Medtr1g069640.1;0.4394;NA;NA
AT1G04010.1.1;Medtr7g098010.3;0.1199;1.339;0.08957
AT1G04030.2.1;Medtr1g069610.1;0.4452;2.052;0.217
AT1G04040.1.1;Medtr1g045120.1;0.3789;NA;NA
AT1G04080.4.1;Medtr7g098430.1;0.2177;1.431;0.1521
AT1G04090.1.1;Medtr4g077620.1;0.3028;1.884;0.1607
AT1G04110.1.1;Medtr7g098630.1;0.2157;1.877;0.1149
AT1G04120.1.1;Medtr1g069450.1;0.1175;1.594;0.07372
AT1G04140.1.1;Medtr7g099210.1;0.3034;1.254;0.242
AT1G04170.2.1;Medtr2g069440.2;0.05135;2.24;0.02292
AT1G04190.1.1;Medtr1g041435.1;0.1661;1.924;0.08633
AT1G04200.1.1;Medtr1g102840.1;0.2342;1.501;0.1561
AT1G04210.1.1;Medtr4g068740.1;0.3447;1.754;0.1965
AT1G04220.1.1;Medtr1g076430.1;0.1822;NA;NA
AT1G04230.1.1;Medtr1g076290.1;0.2645;2.154;0.1228
AT1G04240.2.1;Medtr1g040675.1;0.2305;1.452;0.1587
AT1G04280.2.1;Medtr1g475250.2;0.21;1.613;0.1302
AT1G04290.1.1;Medtr3g098130.2;0.246;2.381;0.1033
AT1G04300.1.1;Medtr1g044450.2;0.3106;1.535;0.2024
AT1G04360.1.1;Medtr1g074190.1;0.3459;NA;NA
AT1G04390.1.1;Medtr2g069560.1;0.465;1.884;0.2468
AT1G04400.2.1;Medtr1g076190.2;0.2339;1.891;0.1237
AT1G04410.1.1;Medtr1g043040.1;0.05484;1.116;0.04914
AT1G04420.1.1;Medtr1g042730.1;0.1713;2.26;0.07579
AT1G04430.3.1;Medtr1g442840.3;0.1407;1.536;0.09157
AT1G04450.1.1;Medtr1g075690.1;0.5126;NA;NA
AT1G04500.3.1;Medtr1g073350.1;0.312;1.369;0.2279
AT1G04520.1.1;Medtr1g073320.1;0.2318;1.508;0.1537
AT1G04530.1.1;Medtr1g073230.1;0.4753;1.464;0.3245
AT1G04540.1.1;Medtr1g073210.1;0.447;NA;NA
AT1G04555.1.1;Medtr1g045660.1;0.2476;2.163;0.1144
AT1G04560.1.1;Medtr1g094035.1;0.172;1.397;0.1231
AT1G04590.1.1;Medtr5g012120.4;0.2931;1.85;0.1584
AT1G04610.1.1;Medtr1g046230.1;0.163;1.662;0.09803
AT1G04620.1.1;Medtr1g046250.1;0.1022;1.426;0.07165
AT1G04635.1.1;Medtr5g068650.2;0.2554;NA;NA
AT1G04640.2.1;Medtr1g106190.2;0.1707;2.088;0.08176
AT1G04645.1.1;Medtr1g058410.1;0.5609;1.937;0.2895
AT1G04650.1.1;Medtr1g090050.1;0.4858;2.15;0.226
AT1G04680.1.1;Medtr1g047370.1;0.1338;NA;NA
AT1G04690.1.1;Medtr1g047250.1;0.097;2.479;0.03914
AT1G04730.1.1;Medtr1g047790.1;0.296;1.522;0.1945
AT1G04760.2.1;Medtr1g047720.1;0.1122;1.309;0.08573
AT1G04780.1.1;Medtr1g046580.1;0.1914;1.776;0.1078
AT1G04790.1.1;Medtr1g047180.2;0.5337;NA;NA
AT1G04850.1.1;Medtr8g085380.1;0.1506;1.467;0.1027
AT1G04870.2.1;Medtr2g054880.2;0.1807;1.453;0.1244
AT1G04880.1.1;Medtr1g116180.1;0.3165;2.551;0.1241
AT1G04900.1.1;Medtr2g031240.1;0.1419;1.342;0.1058
AT1G04910.1.1;Medtr1g102030.1;0.1607;1.578;0.1019
AT1G04920.1.1;Medtr3g047380.1;0.1721;NA;NA
AT1G04940.1.1;Medtr4g011960.1;0.3194;NA;NA
AT1G04945.3.1;Medtr6g463300.1;0.3296;2.133;0.1545
AT1G04950.3.1;Medtr7g024867.1;0.2352;1.316;0.1788
AT1G04960.1.1;Medtr3g082850.1;0.4456;1.814;0.2456
AT1G04970.1.1;Medtr5g084690.1;0.3087;1.624;0.19
AT1G04980.1.1;Medtr5g084930.1;0.1563;1.136;0.1375
AT1G04985.1.1;Medtr5g084980.1;0.3633;2.144;0.1695
AT1G04990.6.1;Medtr5g085200.2;0.4049;4.286;0.09446
AT1G05000.1.1;Medtr5g085300.1;0.2403;2.326;0.1033
AT1G05010.1.1;Medtr2g025120.1;0.1541;2.407;0.06404
AT1G05020.1.1;Medtr3g080490.1;0.405;NA;NA
AT1G05030.1.1;Medtr3g080240.1;0.2108;1.428;0.1476
AT1G05055.1.1;Medtr7g089440.4;0.1702;1.793;0.09495
AT1G05060.1.1;Medtr5g085980.1;0.3112;1.591;0.1956
AT1G05070.1.1;Medtr4g050050.1;0.2408;2.263;0.1064
AT1G05100.1.1;Medtr4g049730.1;0.3701;2.526;0.1465
AT1G05120.1.1;Medtr4g049500.1;0.2231;1.731;0.1289
AT1G05150.1.1;Medtr1g045490.1;0.1324;1.603;0.08259
AT1G05160.2.1;Medtr2g031930.1;0.237;1.915;0.1237
AT1G05170.2.1;Medtr4g048320.1;0.1311;1.837;0.07139
AT1G05180.1.1;Medtr4g048220.1;0.1427;1.093;0.1306
AT1G05190.1.1;Medtr0316s0010.1;0.1083;1.598;0.0678
AT1G05200.6.1;Medtr2g088450.6;0.2279;1.904;0.1197
AT1G05205.1.1;Medtr2g088460.1;0.1511;1.105;0.1367
AT1G05230.9.1;Medtr2g088470.1;0.127;NA;NA
AT1G05270.1.1;Medtr4g046707.1;0.2685;1.426;0.1883
AT1G05280.1.1;Medtr4g046677.1;0.3563;NA;NA
AT1G05310.1.1;Medtr7g092780.1;0.268;NA;NA
AT1G05350.1.1;Medtr3g099240.1;0.1403;1.296;0.1083
AT1G05370.1.1;Medtr1g104540.1;0.215;1.441;0.1492
AT1G05385.1.1;Medtr1g103810.2;0.3619;2.577;0.1405
AT1G05410.1.1;Medtr5g006390.1;0.4813;3.24;0.1485
AT1G05420.2.1;Medtr1g103640.1;0.4375;0.9005;0.4859
AT1G05430.1.1;Medtr5g006410.1;0.6236;NA;NA
AT1G05440.1.1;Medtr1g103560.1;0.4446;1.99;0.2234
AT1G05450.2.1;Medtr1g103420.1;0.3976;2.771;0.1435
AT1G05460.2.1;Medtr2g049990.1;0.2622;1.728;0.1517
AT1G05470.2.1;Medtr5g006820.1;0.1494;1.721;0.08678
AT1G05490.1.1;Medtr7g029525.1;0.6208;NA;NA
AT1G05500.1.1;Medtr4g115660.1;0.151;1.592;0.09483
AT1G05510.1.1;Medtr3g084870.1;0.2615;NA;NA
AT1G05520.1.1;Medtr3g084740.1;0.1215;1.334;0.0911
AT1G05577.1.1;Medtr2g062310.1;0.4535;1.912;0.2371
AT1G05590.3.1;Medtr2g062560.1;0.2527;1.915;0.132
AT1G05600.3.1;Medtr5g048070.1;0.3223;1.756;0.1835
AT1G05620.1.1;Medtr1g039410.1;0.1539;1.477;0.1042
AT1G05670.3.1;Medtr8g105170.1;0.2946;2.088;0.1411
AT1G05680.1.1;Medtr6g038200.1;0.4258;2.633;0.1617
AT1G05710.5.1;Medtr4g087300.1;0.2829;1.62;0.1746
AT1G05720.1.1;Medtr4g087310.1;0.1588;2.698;0.05886
AT1G05750.2.1;Medtr2g087120.1;0.3283;1.566;0.2096
AT1G05785.7.1;Medtr7g006340.1;0.2449;NA;NA
AT1G05790.3.1;Medtr1g116780.1;0.3239;1.743;0.1858
AT1G05800.1.1;Medtr7g006400.1;0.3502;NA;NA
AT1G05805.1.1;Medtr1g116790.1;0.3529;3.497;0.1009
AT1G05810.2.1;Medtr7g405790.1;0.09669;1.51;0.06402
AT1G05830.4.1;Medtr7g021365.2;0.3203;1.451;0.2207
AT1G05840.1.1;Medtr7g021510.1;0.194;1.293;0.15
AT1G05850.2.1;Medtr7g021640.1;0.1973;2.198;0.08979
AT1G05910.1.1;Medtr4g067100.2;0.1832;1.259;0.1455
AT1G05940.1.1;Medtr7g007850.1;0.2257;1.691;0.1335
AT1G05940.4.1;Medtr7g007850.2;0.2173;1.758;0.1236
AT1G05950.1.1;Medtr4g067090.1;0.5932;2.224;0.2667
AT1G05960.4.1;Medtr2g098850.1;0.308;1.346;0.2287
AT1G05970.2.1;Medtr3g021420.1;0.4714;NA;NA
AT1G05990.1.1;Medtr4g067270.1;0.101;1.79;0.05639
AT1G06010.1.1;Medtr3g032520.1;0.4547;NA;NA
AT1G06040.1.1;Medtr4g067320.1;0.2329;1.605;0.1451
AT1G06050.1.1;Medtr4g067360.1;0.2718;1.191;0.2283
AT1G06060.1.1;Medtr1g019870.1;0.2755;1.077;0.2559
AT1G06070.1.1;Medtr2g099050.1;0.1787;1.388;0.1287
AT1G06110.1.1;Medtr4g068130.1;0.3232;1.504;0.2149
AT1G06130.2.1;Medtr2g099090.1;0.1846;1.503;0.1229
AT1G06143.1.1;Medtr7g056073.1;0.2963;1.678;0.1765
AT1G06150.2.1;Medtr1g070180.1;0.4535;2.18;0.2081
AT1G06190.1.1;Medtr1g069855.1;0.4545;2.235;0.2033
AT1G06210.1.1;Medtr7g097010.1;0.3157;1.882;0.1677
AT1G06220.3.1;Medtr4g116430.1;0.07825;1.523;0.05138
AT1G06230.4.1;Medtr2g091130.2;0.3233;1.758;0.1839
AT1G06240.1.1;Medtr2g091140.1;0.2415;1.212;0.1992
AT1G06260.1.1;Medtr4g079440.1;0.377;2.03;0.1857
AT1G06270.1.1;Medtr2g090885.4;0.3419;1.727;0.198
AT1G06280.1.1;Medtr4g088035.1;0.5635;NA;NA
AT1G06290.1.1;Medtr4g079290.1;0.1807;1.615;0.1119
AT1G06320.1.1;Medtr4g079460.1;0.5578;NA;NA
AT1G06330.1.1;Medtr2g091235.1;0.2154;1.28;0.1682
AT1G06340.1.1;Medtr4g079830.1;0.4727;NA;NA
AT1G06400.1.1;Medtr2g083860.1;0.09674;1.592;0.06075
AT1G06410.3.1;Medtr4g080160.1;0.1377;1.459;0.09435
AT1G06440.1.1;Medtr3g063230.1;0.2184;1.393;0.1568
AT1G06460.1.1;Medtr5g091960.1;0.4476;2.033;0.2202
AT1G06470.4.1;Medtr8g016090.4;0.2055;1.38;0.1489
AT1G06475.1.1;Medtr5g091310.1;0.4534;1.779;0.2549
AT1G06490.2.1;Medtr3g047390.1;0.1981;1.572;0.1261
AT1G06500.4.1;Medtr3g047590.1;0.4297;NA;NA
AT1G06510.1.1;Medtr5g091560.3;0.3908;1.864;0.2097
AT1G06515.2.1;Medtr7g024350.1;0.366;NA;NA
AT1G06520.1.1;Medtr5g091660.1;0.2574;1.049;0.2454
AT1G06530.1.1;Medtr5g091710.1;0.5104;NA;NA
AT1G06550.1.1;Medtr3g046330.1;0.1913;1.866;0.1025
AT1G06560.1.1;Medtr5g091110.1;0.2674;1.177;0.2271
AT1G06570.1.1;Medtr5g091060.1;0.1732;1.038;0.1669
AT1G06590.1.1;Medtr5g091020.1;0.2321;1.227;0.1892
AT1G06620.1.1;Medtr2g069190.1;0.3092;2.28;0.1356
AT1G06650.1.1;Medtr8g009080.2;0.309;NA;NA
AT1G06650.2.1;Medtr8g009090.2;0.2699;2.976;0.0907
AT1G06660.1.1;Medtr3g450760.1;0.5163;1.875;0.2754
AT1G06680.1.1;Medtr3g449930.1;0.1514;2.216;0.06831
AT1G06690.1.1;Medtr3g449790.1;0.1702;1.446;0.1177
AT1G06710.9.1;Medtr5g007250.1;0.2792;1.668;0.1674
AT1G06720.2.1;Medtr4g068150.2;0.2494;1.575;0.1584
AT1G06730.1.1;Medtr1g070375.1;0.3496;1.376;0.2541
AT1G06760.1.1;Medtr1g080700.1;0.1822;3.279;0.05557
AT1G06780.1.1;Medtr7g096160.1;0.3463;1.657;0.209
AT1G06790.1.1;Medtr8g072680.3;0.3287;0.9926;0.3312
AT1G06820.1.1;Medtr1g054965.1;0.1311;1.531;0.08564
AT1G06820.2.1;Medtr1g054965.4;0.1614;1.612;0.1002
AT1G06840.1.1;Medtr3g062590.2;0.2359;1.436;0.1643
AT1G06850.1.1;Medtr5g075390.1;0.3261;NA;NA
AT1G06870.1.1;Medtr3g100960.1;0.3261;1.998;0.1632
AT1G06890.2.1;Medtr3g094260.2;0.149;1.799;0.08282
AT1G06900.1.1;Medtr3g466820.1;0.1813;1.569;0.1156
AT1G06920.1.1;Medtr5g075210.1;0.5713;2.138;0.2673
AT1G06950.1.1;Medtr5g074690.1;0.207;1.368;0.1514
AT1G06970.1.1;Medtr3g031160.1;0.6087;NA;NA
AT1G07010.1.1;Medtr5g072900.1;0.2266;1.651;0.1372
AT1G07020.1.1;Medtr3g031370.1;0.3982;1.148;0.3469
AT1G07030.1.1;Medtr5g073040.1;0.1642;1.343;0.1223
AT1G07040.1.1;Medtr5g038460.2;0.2181;1.858;0.1174
AT1G07050.1.1;Medtr5g072780.1;0.4078;1.622;0.2514
AT1G07060.2.1;Medtr3g031720.1;0.4562;1.308;0.3488
AT1G07080.1.1;Medtr3g031800.1;0.4175;1.28;0.3261
AT1G07090.1.1;Medtr5g072510.1;0.1931;2.077;0.093
AT1G07110.1.1;Medtr3g464770.1;0.1427;1.354;0.1054
AT1G07120.1.1;Medtr5g071840.1;0.3357;1.697;0.1978
AT1G07130.1.1;Medtr1g033230.1;0.4237;NA;NA
AT1G07160.1.1;Medtr5g071550.1;0.2122;1.828;0.1161
AT1G07180.1.1;Medtr3g464380.1;0.1685;1.994;0.08452
AT1G07210.1.1;Medtr7g117410.1;0.4599;2.237;0.2056
AT1G07220.1.1;Medtr3g464000.1;0.2683;2.455;0.1093
AT1G07230.1.1;Medtr3g463760.1;0.1755;1.608;0.1092
AT1G07270.1.1;Medtr3g463490.1;0.2418;2.256;0.1072
AT1G07280.3.1;Medtr3g463450.1;0.3199;2.458;0.1301
AT1G07310.1.1;Medtr3g070165.1;0.364;2.252;0.1616
AT1G07320.2.1;Medtr8g006995.1;0.228;1.578;0.1445
AT1G07350.1.1;Medtr3g462330.1;0.3987;NA;NA
AT1G07360.1.1;Medtr3g079200.1;0.1652;1.875;0.08812
AT1G07380.1.1;Medtr5g096890.2;0.1637;1.423;0.115
AT1G07410.1.1;Medtr4g064897.1;0.05065;1.502;0.03372
AT1G07420.1.1;Medtr5g035190.1;0.1211;2.349;0.05153
AT1G07430.1.1;Medtr5g080680.1;0.2883;1.989;0.1449
AT1G07440.1.1;Medtr4g064887.1;0.2828;1.662;0.1701
AT1G07480.2.1;Medtr2g097740.1;0.2505;1.34;0.1869
AT1G07510.1.1;Medtr4g064350.1;0.1684;1.829;0.0921
AT1G07530.1.1;Medtr4g064160.1;0.3011;2.195;0.1372
AT1G07570.5.1;Medtr2g096950.1;0.1931;1.99;0.09701
AT1G07590.1.1;Medtr2g096880.1;0.2645;1.915;0.1381
AT1G07615.1.1;Medtr1g073010.1;0.2889;3.403;0.08489
AT1G07630.1.1;Medtr4g063905.1;0.1836;NA;NA
AT1G07645.1.1;Medtr4g063500.1;0.1421;2.008;0.07076
AT1G07650.1.1;Medtr5g091950.1;0.2625;1.722;0.1525
AT1G07670.2.1;Medtr7g100110.1;0.123;2.076;0.05923
AT1G07700.4.1;Medtr3g101740.1;0.3505;1.745;0.2009
AT1G07705.2.1;Medtr2g096180.2;0.1514;1.227;0.1234
AT1G07710.2.1;Medtr2g096190.1;0.1851;2.8;0.06611
AT1G07720.2.1;Medtr4g062270.1;0.1824;3.367;0.05418
AT1G07740.1.1;Medtr4g062480.3;0.3359;1.965;0.171
AT1G07745.1.1;Medtr4g062540.1;0.3262;1.273;0.2562
AT1G07750.1.1;Medtr4g072780.1;0.138;1.385;0.09958
AT1G07780.8.1;Medtr3g449480.12;0.2983;1.311;0.2275
AT1G07780.9.1;Medtr3g449480.4;0.2736;1.459;0.1875
AT1G07830.1.1;Medtr5g015850.1;0.1089;1.463;0.07443
AT1G07840.2.1;Medtr3g099850.1;0.3452;1.758;0.1963
AT1G07850.1.1;Medtr2g095970.1;0.2977;NA;NA
AT1G07860.1.1;Medtr4g061580.1;0.6795;1.906;0.3564
AT1G07870.2.1;Medtr2g095880.1;0.1882;1.931;0.09744
AT1G07880.2.1;Medtr4g061320.1;0.1221;1.728;0.07062
AT1G07890.8.1;Medtr4g061140.3;0.1294;0.9964;0.1299
AT1G07910.2.1;Medtr4g060795.1;0.1983;1.474;0.1345
AT1G07950.1.1;Medtr2g062860.2;0.1621;1.719;0.09433
AT1G07960.4.1;Medtr2g093680.2;0.185;1.924;0.0962
AT1G07970.1.1;Medtr4g060500.1;0.3087;1.502;0.2055
AT1G07980.1.1;Medtr4g059710.1;0.4801;3.081;0.1558
AT1G07985.1.1;Medtr8g037205.1;0.3731;1.832;0.2037
AT1G07990.1.1;Medtr2g094550.2;0.1846;1.573;0.1173
AT1G08000.2.1;Medtr2g094600.1;0.5799;1.708;0.3395
