query_id;subject_id;dN;dS;dNdS
AT1G01240.5.1;lcl|NW_010967707.1_cds_XP_010556607.1_30254;0.2465;0.8712;0.2829
AT1G01250.1.1;lcl|NW_010967707.1_cds_XP_010556599.1_30246;0.1382;1.241;0.1114
AT1G01260.3.1;lcl|NW_010967707.1_cds_XP_010556598.1_30245;0.1325;1.308;0.1013
AT1G01280.1.1;lcl|NW_010967707.1_cds_XP_010556597.1_30244;0.07931;0.96;0.08262
AT1G01290.2.1;lcl|NW_010969548.1_cds_XP_010522914.1_36574;0.2009;0.7917;0.2537
AT1G01300.1.1;lcl|NW_010967707.1_cds_XP_010556596.1_30243;0.1063;0.8748;0.1215
AT1G01305.1.1;lcl|NW_010965869.1_cds_XP_010544430.1_19369;0.5588;NA;NA
AT1G01310.1.1;lcl|NW_010969548.1_cds_XP_010522918.1_36578;0.2774;1.578;0.1757
AT1G01320.3.1;lcl|NW_010969548.1_cds_XP_010522920.1_36580;0.1209;0.6711;0.1802
AT1G01350.1.1;lcl|NW_010965372.1_cds_XP_010537446.1_13170;0.09502;0.9577;0.09921
AT1G01360.1.1;lcl|NW_010967707.1_cds_XP_010556594.1_30241;0.07113;0.9212;0.07721
AT1G01370.4.1;lcl|NW_010967707.1_cds_XP_010556592.1_30239;0.2312;0.718;0.322
AT1G01430.1.1;lcl|NW_010967707.1_cds_XP_010556586.1_30233;0.1745;1.187;0.147
AT1G01460.1.1;lcl|NW_010969548.1_cds_XP_010522931.1_36599;0.156;0.8584;0.1817
AT1G01470.1.1;lcl|NW_010965869.1_cds_XP_010544419.1_19355;0.1696;1.106;0.1533
AT1G01480.1.1;lcl|NW_010967707.1_cds_XP_010556574.1_30221;0.1237;1.055;0.1173
AT1G01490.2.1;lcl|NW_010969548.1_cds_XP_010522947.1_36604;0.1256;1.231;0.102
AT1G01500.1.1;lcl|NW_010965869.1_cds_XP_010544413.1_19351;0.1067;0.9508;0.1122
AT1G01510.1.1;lcl|NW_010969548.1_cds_XP_010522949.1_36606;0.08062;0.5939;0.1357
AT1G01540.2.1;lcl|NW_010969548.1_cds_XP_010522963.1_36619;0.07733;0.9655;0.0801
AT1G01550.2.1;lcl|NW_010969548.1_cds_XP_010522965.1_36621;0.1348;0.9269;0.1454
AT1G01570.2.1;lcl|NW_010969548.1_cds_XP_010522968.1_36624;0.2022;0.9448;0.214
AT1G01580.1.1;lcl|NW_010967707.1_cds_XP_010556561.1_30208;0.1846;0.9359;0.1972
AT1G01630.1.1;lcl|NW_010960187.1_cds_XP_010530779.1_800;0.1255;1.224;0.1025
AT1G01640.1.1;lcl|NW_010969548.1_cds_XP_010522976.1_36632;0.211;0.8709;0.2423
AT1G01650.1.1;lcl|NW_010965869.1_cds_XP_010544387.1_19326;0.0879;0.6217;0.1414
AT1G01660.2.1;lcl|NW_010967707.1_cds_XP_010556543.1_30190;0.1265;0.8982;0.1409
AT1G01670.2.1;lcl|NW_010969548.1_cds_XP_010522979.1_36633;0.2841;0.8709;0.3262
AT1G01690.3.1;lcl|NW_010967707.1_cds_XP_010556532.1_30188;0.1819;0.751;0.2422
AT1G01710.1.1;lcl|NW_010965390.1_cds_XP_010540281.1_15661;0.1075;0.6904;0.1557
AT1G01720.1.1;lcl|NW_010965372.1_cds_XP_010539001.1_14633;0.1141;0.9171;0.1244
AT1G01730.1.1;lcl|NW_010969548.1_cds_XP_010523023.1_36681;0.3701;1.219;0.3035
AT1G01750.2.1;lcl|NW_010965869.1_cds_XP_010544379.1_19321;0.06927;0.7613;0.09098
AT1G01760.3.1;lcl|NW_010965869.1_cds_XP_010544381.1_19319;0.1822;0.7029;0.2593
AT1G01770.1.1;lcl|NW_010969548.1_cds_XP_010523028.1_36682;0.1267;0.6239;0.2031
AT1G01780.1.1;lcl|NW_010969548.1_cds_XP_010523027.1_36685;0.1042;0.728;0.1431
AT1G01800.1.1;lcl|NW_010969548.1_cds_XP_010523034.1_36691;0.1186;0.8544;0.1389
AT1G01820.1.1;lcl|NW_010965390.1_cds_XP_010540271.1_15652;0.07194;0.652;0.1103
AT1G01830.3.1;lcl|NW_010965390.1_cds_XP_010540270.1_15651;0.13;1.023;0.1271
AT1G01840.1.1;lcl|NW_010965390.1_cds_XP_010540258.1_15641;0.212;0.8582;0.247
AT1G01860.1.1;lcl|NW_010965390.1_cds_XP_010540259.1_15640;0.1196;0.6443;0.1856
AT1G01880.3.1;lcl|NW_010969548.1_cds_XP_010523049.1_36704;0.1824;0.7842;0.2325
AT1G01900.1.1;lcl|NW_010965390.1_cds_XP_010540256.1_15638;0.1594;1.262;0.1263
AT1G01910.4.1;lcl|NW_010969548.1_cds_XP_010523057.1_36714;0.05792;0.7257;0.07981
AT1G01910.5.1;lcl|NW_010969548.1_cds_XP_010523058.1_36715;0.0783;0.7161;0.1093
AT1G01920.1.1;lcl|NW_010969548.1_cds_XP_010523050.1_36709;0.1458;0.6773;0.2153
AT1G01920.2.1;lcl|NW_010969548.1_cds_XP_010523052.1_36708;0.1368;0.6845;0.1998
AT1G01930.1.1;lcl|NW_010965869.1_cds_XP_010544372.1_19311;0.1622;0.7478;0.2169
AT1G01940.1.1;lcl|NW_010965390.1_cds_XP_010540254.1_15636;0.01752;0.7984;0.02194
AT1G01950.1.1;lcl|NW_010969548.1_cds_XP_010523072.1_36726;0.04728;0.6416;0.07369
AT1G01960.1.1;lcl|NW_010965390.1_cds_XP_010540253.1_15635;0.06536;0.6661;0.09811
AT1G01970.1.1;lcl|NW_010965869.1_cds_XP_010544371.1_19310;0.1505;0.7773;0.1936
AT1G01990.1.1;lcl|NW_010965390.1_cds_XP_010540252.1_15634;0.2296;2.456;0.09347
AT1G02010.1.1;lcl|NW_010969548.1_cds_XP_010523082.1_36738;0.06039;0.6685;0.09034
AT1G02020.1.1;lcl|NW_010965390.1_cds_XP_010540251.1_15631;0.1621;0.9829;0.1649
AT1G02040.1.1;lcl|NW_010969548.1_cds_XP_010523093.1_36748;0.1822;1.287;0.1416
AT1G02050.1.1;lcl|NW_010965390.1_cds_XP_010540249.1_15630;0.06948;0.8027;0.08656
AT1G02060.1.1;lcl|NW_010965869.1_cds_XP_010544362.1_19301;0.1537;0.7919;0.1941
AT1G02065.1.1;lcl|NW_010965390.1_cds_XP_010540239.1_15621;0.2457;NA;NA
AT1G02070.1.1;lcl|NW_010965390.1_cds_XP_010540237.1_15619;0.1778;0.582;0.3055
AT1G02080.2.1;lcl|NW_010965390.1_cds_XP_010540234.1_15616;0.1345;0.673;0.1999
AT1G02090.1.1;lcl|NW_010969548.1_cds_XP_010523098.1_36754;0.1226;0.7378;0.1662
AT1G02090.2.1;lcl|NW_010969548.1_cds_XP_010523099.1_36757;0.1206;0.7557;0.1597
AT1G02100.3.1;lcl|NW_010969548.1_cds_XP_010523102.1_36758;0.08607;0.649;0.1326
AT1G02120.1.1;lcl|NW_010965869.1_cds_XP_010544357.1_19298;0.218;0.7625;0.2858
AT1G02130.1.1;lcl|NW_010965869.1_cds_XP_010544353.1_19294;0.02986;0.7852;0.03804
AT1G02140.1.1;lcl|NW_010965869.1_cds_XP_010544351.1_19292;0.02622;0.6341;0.04136
AT1G02145.3.1;lcl|NW_010965390.1_cds_XP_010540210.1_15591;0.1295;0.5301;0.2443
AT1G02150.1.1;lcl|NW_010965390.1_cds_XP_010540211.1_15590;0.1525;0.7994;0.1908
AT1G02160.1.1;lcl|NW_010965390.1_cds_XP_010540206.1_15588;0.03911;0.3729;0.1049
AT1G02170.1.1;lcl|NW_010965390.1_cds_XP_010540205.1_15586;0.04418;0.8483;0.05209
AT1G02180.1.1;lcl|NW_010965869.1_cds_XP_010544350.1_19291;0.2535;0.8549;0.2965
AT1G02190.1.1;lcl|NW_010965373.1_cds_XP_010539481.1_14938;0.1791;0.9919;0.1806
AT1G02205.2.1;lcl|NW_010968505.1_cds_XP_010520222.1_34162;0.1379;0.8822;0.1563
AT1G02260.2.1;lcl|NW_010965696.1_cds_XP_010542815.1_17940;0.1134;1.1;0.1031
AT1G02270.1.1;lcl|NW_010965696.1_cds_XP_010542817.1_17942;0.1739;0.8145;0.2135
AT1G02280.2.1;lcl|NW_010967707.1_cds_XP_010556660.1_30307;0.07043;0.5762;0.1222
AT1G02290.1.1;lcl|NW_010969548.1_cds_XP_010522870.1_36534;0.3731;0.881;0.4235
AT1G02310.2.1;lcl|NW_010969548.1_cds_XP_010522865.1_36531;0.2071;1.056;0.1961
AT1G02330.1.1;lcl|NW_010967707.1_cds_XP_010556664.1_30312;0.1015;0.9328;0.1088
AT1G02335.1.1;lcl|NW_010969548.1_cds_XP_010522863.1_36529;0.1085;1.189;0.09121
AT1G02340.1.1;lcl|NW_010969548.1_cds_XP_010522859.1_36526;0.5389;1.46;0.3691
AT1G02370.1.1;lcl|NW_010965696.1_cds_XP_010542838.1_17961;0.2343;0.8483;0.2762
AT1G02380.1.1;lcl|NW_010969548.1_cds_XP_010522829.1_36497;0.2572;0.6224;0.4131
AT1G02400.1.1;lcl|NW_010967707.1_cds_XP_010556682.1_30328;0.1308;0.8741;0.1496
AT1G02410.3.1;lcl|NW_010965696.1_cds_XP_010542835.1_17958;0.1511;0.7163;0.211
AT1G02420.1.1;lcl|NW_010965696.1_cds_XP_010542834.1_17957;0.1189;0.8315;0.143
AT1G02430.1.1;lcl|NW_010969548.1_cds_XP_010522839.1_36507;0.2672;0.9261;0.2885
AT1G02460.1.1;lcl|NW_010969548.1_cds_XP_010522843.1_36509;0.1264;1.17;0.108
AT1G02470.1.1;lcl|NW_010969548.1_cds_XP_010522844.1_36510;0.2791;1.078;0.2589
AT1G02475.1.1;lcl|NW_010969548.1_cds_XP_010522847.1_36512;0.185;1.007;0.1838
AT1G02520.3.1;lcl|NW_010969548.1_cds_XP_010522857.1_36519;0.08062;1.271;0.06341
AT1G02560.1.1;lcl|NW_010967707.1_cds_XP_010556690.1_30336;0.05776;0.5919;0.09759
AT1G02570.1.1;lcl|NW_010965696.1_cds_XP_010542839.1_17963;0.2556;1.12;0.2281
AT1G02610.1.1;lcl|NW_010967707.1_cds_XP_010556696.1_30342;0.1982;1.029;0.1926
AT1G02630.1.1;lcl|NW_010965304.1_cds_XP_010535863.1_11718;0.1173;0.9485;0.1237
AT1G02640.1.1;lcl|NW_010969548.1_cds_XP_010522822.1_36488;0.08997;0.8659;0.1039
AT1G02660.1.1;lcl|NW_010969548.1_cds_XP_010522821.1_36487;0.1781;0.9815;0.1814
AT1G02680.1.1;lcl|NW_010969548.1_cds_XP_010522819.1_36486;0.08028;0.9648;0.08322
AT1G02690.1.1;lcl|NW_010967707.1_cds_XP_010556709.1_30358;0.1279;0.9789;0.1307
AT1G02700.1.1;lcl|NW_010969548.1_cds_XP_010522817.1_36481;0.2477;0.9608;0.2578
AT1G02730.1.1;lcl|NW_010969548.1_cds_XP_010522811.1_36479;0.05669;0.8574;0.06612
AT1G02740.1.1;lcl|NW_010965372.1_cds_XP_010538130.1_13812;0.217;0.8074;0.2688
AT1G02790.1.1;lcl|NW_010969548.1_cds_XP_010522804.1_36471;0.2067;1.267;0.1632
AT1G02810.1.1;lcl|NW_010967707.1_cds_XP_010556727.1_30377;0.1112;0.9079;0.1225
AT1G02840.1.1;lcl|NW_010967707.1_cds_XP_010556739.1_30387;0.07992;0.5701;0.1402
AT1G02860.1.1;lcl|NW_010967707.1_cds_XP_010556740.1_30388;0.15;0.9315;0.161
AT1G02860.2.1;lcl|NW_010967707.1_cds_XP_010556741.1_30389;0.1497;0.9385;0.1595
AT1G02870.1.1;lcl|NW_010969548.1_cds_XP_010522789.1_36459;0.1549;1.033;0.1499
AT1G02880.3.1;lcl|NW_010967707.1_cds_XP_010556744.1_30393;0.1281;0.8867;0.1445
AT1G02900.1.1;lcl|NW_010969548.1_cds_XP_010522782.1_36448;0.1709;1.686;0.1014
AT1G02910.1.1;lcl|NW_010969548.1_cds_XP_010523178.1_36447;0.1111;0.6893;0.1612
AT1G02950.5.1;lcl|NW_010969548.1_cds_XP_010522773.1_36444;0.2436;1.778;0.137
AT1G02960.2.1;lcl|NW_010967707.1_cds_XP_010556749.1_30400;0.2639;0.631;0.4183
AT1G02970.1.1;lcl|NW_010969548.1_cds_XP_010522772.1_36443;0.1616;0.922;0.1753
AT1G02990.2.1;lcl|NW_010967707.1_cds_XP_010558843.1_30407;0.3413;0.8345;0.409
AT1G03000.1.1;lcl|NW_010967707.1_cds_XP_010556760.1_30409;0.1199;0.5614;0.2136
AT1G03010.1.1;lcl|NW_010967707.1_cds_XP_010556761.1_30410;0.09158;1.116;0.08205
AT1G03010.2.1;lcl|NW_010967707.1_cds_XP_010556762.1_30411;0.09669;1.149;0.08414
AT1G03020.1.1;lcl|NW_010969548.1_cds_XP_010522769.1_36440;0.09894;2.202;0.04493
AT1G03030.1.1;lcl|NW_010969548.1_cds_XP_010522764.1_36438;0.1183;0.6533;0.1811
AT1G03050.1.1;lcl|NW_010969548.1_cds_XP_010522756.1_36430;0.1199;1.247;0.0961
AT1G03055.1.1;lcl|NW_010969548.1_cds_XP_010522757.1_36428;0.289;1.095;0.2639
AT1G03060.2.1;lcl|NW_010967707.1_cds_XP_010556769.1_30419;0.06414;0.4996;0.1284
AT1G03060.3.1;lcl|NW_010967707.1_cds_XP_010556770.1_30418;0.06247;0.5013;0.1246
AT1G03070.3.1;lcl|NW_010967707.1_cds_XP_010556773.1_30422;0.08833;1.023;0.08632
AT1G03080.3.1;lcl|NW_010969548.1_cds_XP_010522753.1_36427;0.184;0.6751;0.2726
AT1G03090.2.1;lcl|NW_010969548.1_cds_XP_010522739.1_36416;0.108;0.6895;0.1567
AT1G03100.1.1;lcl|NW_010969548.1_cds_XP_010522741.1_36414;0.1277;0.7364;0.1734
AT1G03110.1.1;lcl|NW_010969548.1_cds_XP_010522743.1_36413;0.1415;0.7878;0.1797
AT1G03120.1.1;lcl|NW_010967707.1_cds_XP_010556781.1_30430;0.2129;1.585;0.1344
AT1G03130.1.1;lcl|NW_010969548.1_cds_XP_010522735.1_36406;0.04226;0.8617;0.04904
AT1G03140.1.1;lcl|NW_010965696.1_cds_XP_010542868.1_17990;0.09842;1.072;0.09181
AT1G03150.1.1;lcl|NW_010965696.1_cds_XP_010542869.1_17991;0.01953;0.8705;0.02244
AT1G03160.1.1;lcl|NW_010969548.1_cds_XP_010522726.1_36402;0.1304;0.6433;0.2028
AT1G03180.5.1;lcl|NW_010969548.1_cds_XP_010522711.1_36390;0.1431;0.581;0.2463
AT1G03190.2.1;lcl|NW_010967707.1_cds_XP_010556786.1_30435;0.03386;0.728;0.04651
AT1G03220.1.1;lcl|NW_010969548.1_cds_XP_010522713.1_36388;0.1752;1.175;0.1491
AT1G03250.1.1;lcl|NW_010969548.1_cds_XP_010522706.1_36384;0.1154;0.6348;0.1819
AT1G03260.1.1;lcl|NW_010969548.1_cds_XP_010522705.1_36382;0.1424;0.5068;0.281
AT1G03270.1.1;lcl|NW_010969548.1_cds_XP_010522701.1_36378;0.09792;0.6146;0.1593
AT1G03280.3.1;lcl|NW_010970491.1_cds_XP_010525323.1_38665;0.1398;0.8669;0.1613
AT1G03290.4.1;lcl|NW_010969548.1_cds_XP_010522694.1_36377;0.2934;0.8949;0.3279
AT1G03310.2.1;lcl|NW_010969548.1_cds_XP_010522699.1_36372;0.1472;0.7278;0.2023
AT1G03330.1.1;lcl|NW_010969548.1_cds_XP_010522691.1_36370;0.03311;0.5034;0.06577
AT1G03350.1.1;lcl|NW_010969548.1_cds_XP_010522686.1_36366;0.1558;0.7172;0.2172
AT1G03360.1.1;lcl|NW_010965696.1_cds_XP_010542878.1_17997;0.09151;0.8816;0.1038
AT1G03370.1.1;lcl|NW_010965677.1_cds_XP_010542178.1_17331;0.08302;0.5903;0.1406
AT1G03380.1.1;lcl|NW_010969548.1_cds_XP_010522679.1_36359;0.1675;0.5327;0.3145
AT1G03390.1.1;lcl|NW_010965304.1_cds_XP_010535992.1_11836;0.1164;0.9373;0.1242
AT1G03440.1.1;lcl|NW_010967707.1_cds_XP_010556795.1_30444;0.08785;0.933;0.09416
AT1G03470.4.1;lcl|NW_010969548.1_cds_XP_010522660.1_36347;0.2395;1.427;0.1678
AT1G03475.1.1;lcl|NW_010967707.1_cds_XP_010556813.1_30465;0.04331;0.7065;0.0613
AT1G03510.1.1;lcl|NW_010967707.1_cds_XP_010556816.1_30468;0.1307;0.9914;0.1318
AT1G03520.1.1;lcl|NW_010967707.1_cds_XP_010556821.1_30473;0.09794;0.8676;0.1129
AT1G03530.1.1;lcl|NW_010967707.1_cds_XP_010556822.1_30475;0.2658;0.8822;0.3013
AT1G03540.1.1;lcl|NW_010967707.1_cds_XP_010556825.1_30477;0.1764;0.7138;0.2472
AT1G03550.1.1;lcl|NW_010967707.1_cds_XP_010556826.1_30478;0.08808;0.6897;0.1277
AT1G03560.1.1;lcl|NW_010967707.1_cds_XP_010556831.1_30483;0.1199;0.9946;0.1206
AT1G03600.1.1;lcl|NW_010967707.1_cds_XP_010558848.1_30485;0.2017;1.447;0.1394
AT1G03620.12.1;lcl|NW_010969548.1_cds_XP_010522618.1_36306;0.1181;0.7254;0.1629
AT1G03630.2.1;lcl|NW_010969548.1_cds_XP_010522628.1_36304;0.08786;1.024;0.08578
AT1G03650.1.1;lcl|NW_010969548.1_cds_XP_010522614.1_36302;0.1245;0.6195;0.201
AT1G03680.1.1;lcl|NW_010967707.1_cds_XP_010556838.1_30491;0.1341;0.8804;0.1523
AT1G03687.1.1;lcl|NW_010965696.1_cds_XP_010542890.1_18011;0.1398;0.7939;0.1761
AT1G03700.1.1;lcl|NW_010965696.1_cds_XP_010542892.1_18013;0.1474;1.121;0.1314
AT1G03710.2.1;lcl|NW_010965019.1_cds_XP_010533690.1_9794;0.4527;1.604;0.2822
AT1G03750.1.1;lcl|NW_010969548.1_cds_XP_010522603.1_36292;0.132;0.7631;0.173
AT1G03760.1.1;lcl|NW_010967707.1_cds_XP_010556841.1_30495;0.2589;0.7103;0.3645
AT1G03780.2.1;lcl|NW_010969548.1_cds_XP_010522597.1_36287;0.1758;0.8386;0.2096
AT1G03790.1.1;lcl|NW_010967707.1_cds_XP_010556843.1_30496;0.1773;1.144;0.1549
AT1G03820.1.1;lcl|NW_010969548.1_cds_XP_010522591.1_36281;0.2057;1.238;0.1661
AT1G03830.2.1;lcl|NW_010969548.1_cds_XP_010522589.1_36278;0.2686;0.7179;0.3741
AT1G03850.2.1;lcl|NW_010969548.1_cds_XP_010522588.1_36272;0.221;0.8488;0.2604
AT1G03860.3.1;lcl|NW_010965696.1_cds_XP_010542894.1_18016;0.05935;0.7021;0.08453
AT1G03870.1.1;lcl|NW_010969548.1_cds_XP_010522581.1_36271;0.1552;1.308;0.1187
AT1G03890.1.1;lcl|NW_010965696.1_cds_XP_010542895.1_18017;0.2486;1.217;0.2042
AT1G03900.1.1;lcl|NW_010967707.1_cds_XP_010556854.1_30507;0.06823;0.8718;0.07826
AT1G03905.1.1;lcl|NW_010969548.1_cds_XP_010522576.1_36266;0.08262;0.7223;0.1144
AT1G03910.1.1;lcl|NW_010965775.1_cds_XP_010543455.1_18491;0.1029;0.9408;0.1093
AT1G03920.3.1;lcl|NW_010967707.1_cds_XP_010556855.1_30508;0.1129;1.231;0.09168
AT1G03930.1.1;lcl|NW_010965696.1_cds_XP_010542897.1_18019;0.07629;0.7365;0.1036
AT1G03940.1.1;lcl|NW_010969548.1_cds_XP_010522645.1_36329;0.288;1.578;0.1825
AT1G03950.1.1;lcl|NW_010969548.1_cds_XP_010522570.1_36257;0.05813;0.7992;0.07274
AT1G03982.1.1;lcl|NW_010969548.1_cds_XP_010522566.1_36253;0.2891;1.415;0.2043
AT1G03990.1.1;lcl|NW_010969548.1_cds_XP_010523169.1_36252;0.2493;0.8308;0.3001
AT1G04010.1.1;lcl|NW_010967707.1_cds_XP_010556860.1_30510;0.07159;0.5821;0.123
AT1G04020.1.1;lcl|NW_010969548.1_cds_XP_010522561.1_36249;0.2447;0.8901;0.2749
AT1G04030.2.1;lcl|NW_010969548.1_cds_XP_010522560.1_36247;0.2682;0.7585;0.3536
AT1G04040.1.1;lcl|NW_010965696.1_cds_XP_010542903.1_18023;0.1774;0.912;0.1945
AT1G04080.4.1;lcl|NW_010967707.1_cds_XP_010556865.1_30518;0.1212;0.6858;0.1767
AT1G04090.1.1;lcl|NW_010965696.1_cds_XP_010542907.1_18027;0.1451;0.9638;0.1506
AT1G04100.1.1;lcl|NW_010967707.1_cds_XP_010556867.1_30520;0.255;1.167;0.2185
AT1G04110.1.1;lcl|NW_010967707.1_cds_XP_010558849.1_30521;0.1269;0.9812;0.1293
AT1G04120.1.1;lcl|NW_010969548.1_cds_XP_010522528.1_36217;0.06658;0.6684;0.09961
AT1G04130.1.1;lcl|NW_010969548.1_cds_XP_010522526.1_36216;0.1404;0.7325;0.1917
AT1G04140.1.1;lcl|NW_010965696.1_cds_XP_010542908.1_18028;0.1313;0.4658;0.2819
AT1G04150.1.1;lcl|NW_010965696.1_cds_XP_010542910.1_18029;0.1446;1.681;0.08603
AT1G04170.2.1;lcl|NW_010967707.1_cds_XP_010556871.1_30525;0.04717;1.016;0.04642
AT1G04190.1.1;lcl|NW_010969548.1_cds_XP_010522519.1_36209;0.08089;0.6777;0.1194
AT1G04200.1.1;lcl|NW_010967707.1_cds_XP_010556879.1_30533;0.0908;0.6214;0.1461
AT1G04210.1.1;lcl|NW_010967707.1_cds_XP_010556881.1_30535;0.1675;0.702;0.2387
AT1G04220.1.1;lcl|NW_010969548.1_cds_XP_010522508.1_36199;0.08268;1.468;0.05633
AT1G04230.1.1;lcl|NW_010965696.1_cds_XP_010542913.1_18031;0.1126;0.7007;0.1606
AT1G04240.2.1;lcl|NW_010969548.1_cds_XP_010522505.1_36196;0.134;0.8764;0.1529
AT1G04250.1.1;lcl|NW_010967707.1_cds_XP_010556884.1_30538;0.1321;0.7217;0.1831
AT1G04260.1.1;lcl|NW_010969548.1_cds_XP_010522500.1_36192;0.0862;1.001;0.08612
AT1G04280.1.1;lcl|NW_010969548.1_cds_XP_010522497.1_36187;0.1505;0.962;0.1564
AT1G04290.1.1;lcl|NW_010966177.1_cds_XP_010547868.1_22489;0.1564;0.8047;0.1944
AT1G04300.1.1;lcl|NW_010965696.1_cds_XP_010542929.1_18046;0.216;0.7805;0.2767
AT1G04340.1.1;lcl|NW_010969548.1_cds_XP_010522484.1_36176;0.1042;0.5511;0.189
AT1G04370.1.1;lcl|NW_010965696.1_cds_XP_010542934.1_18051;0.1071;1.22;0.08777
AT1G04390.1.1;lcl|NW_010966725.1_cds_XP_010552397.1_26457;0.1959;0.6538;0.2997
AT1G04400.2.1;lcl|NW_010967707.1_cds_XP_010556906.1_30562;0.1213;1.004;0.1208
AT1G04420.1.1;lcl|NW_010969548.1_cds_XP_010522477.1_36170;0.1222;0.7882;0.155
AT1G04430.3.1;lcl|NW_010969548.1_cds_XP_010522476.1_36169;0.09338;0.8815;0.1059
AT1G04500.3.1;lcl|NW_010969548.1_cds_XP_010522454.1_36148;0.1589;1.05;0.1513
AT1G04510.1.1;lcl|NW_010965696.1_cds_XP_010542962.1_18078;0.09118;0.7464;0.1222
AT1G04520.1.1;lcl|NW_010969548.1_cds_XP_010522450.1_36146;0.1001;1.001;0.1
AT1G04530.1.1;lcl|NW_010967707.1_cds_XP_010556926.1_30587;0.2298;0.7865;0.2921
AT1G04540.1.1;lcl|NW_010967707.1_cds_XP_010556931.1_30589;0.1461;1.423;0.1026
AT1G04555.1.1;lcl|NW_010965696.1_cds_XP_010542968.1_18083;0.1261;0.8313;0.1517
AT1G04560.1.1;lcl|NW_010967707.1_cds_XP_010556935.1_30592;0.07234;1.376;0.05258
AT1G04590.1.1;lcl|NW_010969548.1_cds_XP_010522443.1_36136;0.2616;0.7367;0.3551
AT1G04600.1.1;lcl|NW_010969548.1_cds_XP_010522440.1_36134;0.09207;0.5712;0.1612
AT1G04610.1.1;lcl|NW_010965696.1_cds_XP_010542972.1_18087;0.09882;1.11;0.08903
AT1G04620.1.1;lcl|NW_010969548.1_cds_XP_010522439.1_36133;0.06148;0.6052;0.1016
AT1G04630.1.1;lcl|NW_010967707.1_cds_XP_010556940.1_30598;0.05552;0.6959;0.07978
AT1G04635.1.1;lcl|NW_010966274.1_cds_XP_010549499.1_23881;0.1452;0.853;0.1702
AT1G04640.2.1;lcl|NW_010969548.1_cds_XP_010522436.1_36130;0.1082;0.6977;0.1551
AT1G04645.1.1;lcl|NW_010969548.1_cds_XP_010523164.1_36127;0.3914;2.514;0.1557
AT1G04650.1.1;lcl|NW_010965696.1_cds_XP_010542977.1_18091;0.2118;0.6541;0.3238
AT1G04670.1.1;lcl|NW_010967707.1_cds_XP_010556942.1_30600;0.1153;1.056;0.1092
AT1G04680.1.1;lcl|NW_010967707.1_cds_XP_010556943.1_30601;0.06272;1.332;0.0471
AT1G04690.1.1;lcl|NW_010969548.1_cds_XP_010522430.1_36124;0.02823;0.9568;0.0295
AT1G04700.2.1;lcl|NW_010969548.1_cds_XP_010522429.1_36121;0.1745;0.7849;0.2223
AT1G04730.1.1;lcl|NW_010967707.1_cds_XP_010556946.1_30604;0.1556;0.7008;0.2221
AT1G04760.2.1;lcl|NW_010969548.1_cds_XP_010522416.1_36109;0.04603;0.4802;0.09587
AT1G04770.1.1;lcl|NW_010969548.1_cds_XP_010522415.1_36110;0.1199;1.193;0.1005
AT1G04780.1.1;lcl|NW_010969548.1_cds_XP_010522417.1_36111;0.1175;0.8651;0.1358
AT1G04790.1.1;lcl|NW_010965696.1_cds_XP_010542983.1_18099;0.34;0.9396;0.3618
AT1G04830.1.1;lcl|NW_010969548.1_cds_XP_010522393.1_36091;0.1396;0.7446;0.1875
