query_id;subject_id;dN;dS;dNdS
Carubv10000261m;Thhalv10003682m;0.04729;0.4558;0.1038
Carubv10000262m;Thhalv10012731m;0.03564;0.417;0.08548
Carubv10000263m;Thhalv10012737m;0.08201;0.2763;0.2968
Carubv10000264m;Thhalv10028443m;0.03183;0.2772;0.1148
Carubv10000266m;Thhalv10012730m;0.05678;0.2856;0.1988
Carubv10000268m;Thhalv10012645m;0.05056;0.382;0.1323
Carubv10000269m;Thhalv10028448m;0.06624;0.3883;0.1706
Carubv10000270m;Thhalv10024064m;0.1503;0.2817;0.5334
Carubv10000271m;Thhalv10012742m;0.02522;0.2054;0.1228
Carubv10000272m;Thhalv10012753m;0.07457;0.3386;0.2202
Carubv10000273m;Thhalv10028446m;0.03618;0.2547;0.142
Carubv10000274m;Thhalv10012902m;0.04812;0.2387;0.2016
Carubv10000275m;Thhalv10012773m;0.125;0.4146;0.3014
Carubv10000276m;Thhalv10012798m;0.02603;0.3921;0.06637
Carubv10000278m;Thhalv10028450m;0.04362;0.2934;0.1487
Carubv10000279m;Thhalv10012754m;0.04292;0.2669;0.1608
Carubv10000280m;Thhalv10012741m;0.1348;0.3852;0.3498
Carubv10000281m;Thhalv10012704m;0.04332;0.2666;0.1625
Carubv10000282m;Thhalv10012751m;0.009254;0.2854;0.03242
Carubv10000283m;Thhalv10003687m;0.03586;0.324;0.1107
Carubv10000284m;Thhalv10028458m;0.05078;0.4357;0.1166
Carubv10000285m;Thhalv10015666m;0.2009;0.429;0.4683
Carubv10000287m;Thhalv10012706m;0.1297;0.374;0.3467
Carubv10000289m;Thhalv10028454m;0.1119;0.4669;0.2396
Carubv10000292m;Thhalv10012764m;0.06883;0.458;0.1503
Carubv10000293m;Thhalv10028466m;0.07501;0.4385;0.1711
Carubv10000294m;Thhalv10012767m;0.05589;0.3711;0.1506
Carubv10000295m;Thhalv10012760m;0.03208;0.3154;0.1017
Carubv10000296m;Thhalv10012786m;0.02451;0.4758;0.05151
Carubv10000297m;Thhalv10003701m;0.06231;0.2907;0.2144
Carubv10000298m;Thhalv10015373m;0.1318;0.3868;0.3406
Carubv10000299m;Thhalv10012821m;0.07575;0.4525;0.1674
Carubv10000300m;Thhalv10028459m;0.01342;0.3914;0.0343
Carubv10000301m;Thhalv10012781m;0.03536;0.3165;0.1117
Carubv10000304m;Thhalv10013009m;0.04977;0.2317;0.2148
Carubv10000305m;Thhalv10028461m;0.0498;0.3488;0.1427
Carubv10000306m;Thhalv10003707m;0.02287;0.2487;0.09197
Carubv10000307m;Thhalv10028460m;0.06684;0.4866;0.1374
Carubv10000308m;Thhalv10012820m;0.1056;0.2943;0.3588
Carubv10000309m;Thhalv10012770m;0.0575;0.3315;0.1734
Carubv10000310m;Thhalv10012783m;0.06506;0.2404;0.2706
Carubv10000311m;Thhalv10012772m;0.05739;0.3566;0.1609
Carubv10000312m;Thhalv10012782m;0.04382;0.27;0.1623
Carubv10000313m;Thhalv10029480m;0.03625;0.2238;0.1619
Carubv10000314m;Thhalv10012789m;0.05838;0.3018;0.1934
Carubv10000316m;Thhalv10012814m;0.06869;0.284;0.2418
Carubv10000317m;Thhalv10012799m;0.08617;0.3185;0.2706
Carubv10000318m;Thhalv10012778m;0.05009;0.3704;0.1352
Carubv10000319m;Thhalv10003718m;0.0406;0.2774;0.1464
Carubv10000320m;Thhalv10003713m;0.09341;0.2845;0.3284
Carubv10000321m;Thhalv10028465m;0.04659;0.2941;0.1584
Carubv10000322m;Thhalv10012836m;0.07693;0.2614;0.2943
Carubv10000324m;Thhalv10028493m;0.07377;0.2945;0.2505
Carubv10000325m;Thhalv10028469m;0.09563;0.3388;0.2822
Carubv10000326m;Thhalv10012833m;0.1103;0.3867;0.2853
Carubv10000328m;Thhalv10003717m;0.06036;0.4002;0.1508
Carubv10000329m;Thhalv10015845m;0.07031;0.3415;0.2059
Carubv10000330m;Thhalv10003733m;0.07654;0.4324;0.177
Carubv10000331m;Thhalv10028471m;0.03191;0.2739;0.1165
Carubv10000332m;Thhalv10000061m;0.03621;0.3405;0.1063
Carubv10000334m;Thhalv10028472m;0.05451;0.2561;0.2128
Carubv10000335m;Thhalv10012806m;0.02076;0.3501;0.05929
Carubv10000336m;Thhalv10028482m;0.0775;0.2643;0.2932
Carubv10000337m;Thhalv10028427m;0.07611;0.2241;0.3396
Carubv10000338m;Thhalv10012813m;0.02409;0.2321;0.1038
Carubv10000339m;Thhalv10028473m;0.04526;0.3382;0.1339
Carubv10000340m;Thhalv10012837m;0.07827;0.2926;0.2675
Carubv10000341m;Thhalv10013036m;0.02941;0.276;0.1066
Carubv10000342m;Thhalv10028470m;0.04009;0.3095;0.1295
Carubv10000344m;Thhalv10012846m;0.1003;0.3447;0.2909
Carubv10000346m;Thhalv10012818m;0.04381;0.3546;0.1236
Carubv10000348m;Thhalv10012752m;0.09304;0.3033;0.3068
Carubv10000349m;Thhalv10012840m;0.1054;0.4808;0.2193
Carubv10000350m;Thhalv10012826m;0.01664;0.2621;0.06349
Carubv10000351m;Thhalv10012562m;0.07099;0.34;0.2088
Carubv10000352m;Thhalv10012831m;0.04946;0.3253;0.152
Carubv10000353m;Thhalv10012832m;0.01162;0.4546;0.02556
Carubv10000355m;Thhalv10003782m;0.04675;0.3514;0.133
Carubv10000356m;Thhalv10005649m;0.1515;0.4179;0.3625
Carubv10000358m;Thhalv10028479m;0.0526;0.3027;0.1738
Carubv10000359m;Thhalv10028490m;0.07294;0.3474;0.2099
Carubv10000361m;Thhalv10012841m;0.01755;0.2927;0.05997
Carubv10000362m;Thhalv10012920m;0.1239;0.257;0.4819
Carubv10000363m;Thhalv10028481m;0.02656;0.4323;0.06143
Carubv10000364m;Thhalv10012815m;0.1078;0.3249;0.3319
Carubv10000365m;Thhalv10005537m;0.08634;0.3455;0.2499
Carubv10000366m;Thhalv10028488m;0.08574;0.3757;0.2282
Carubv10000367m;Thhalv10028486m;0.04877;0.6767;0.07207
Carubv10000368m;Thhalv10012855m;0.0589;0.2564;0.2297
Carubv10000369m;Thhalv10012879m;0.06712;0.3705;0.1811
Carubv10000370m;Thhalv10012858m;0.06269;0.3364;0.1864
Carubv10000371m;Thhalv10012860m;0.06596;0.305;0.2163
Carubv10000372m;Thhalv10028484m;0.08053;0.4291;0.1877
Carubv10000373m;Thhalv10012849m;0.06958;0.4091;0.1701
Carubv10000374m;Thhalv10029277m;0.02314;0.3115;0.07428
Carubv10000375m;Thhalv10016003m;0.07269;0.2904;0.2503
Carubv10000376m;Thhalv10012894m;0.04649;0.2377;0.1956
Carubv10000377m;Thhalv10012850m;0.03674;0.315;0.1167
Carubv10000379m;Thhalv10012734m;0.06581;0.2572;0.2558
Carubv10000380m;Thhalv10012870m;0.02143;0.2819;0.07601
Carubv10000381m;Thhalv10012865m;0.04444;0.3194;0.1391
Carubv10000382m;Thhalv10013045m;0.02979;0.247;0.1206
Carubv10000384m;Thhalv10012871m;0.04528;0.3433;0.1319
Carubv10000386m;Thhalv10012899m;0.05761;0.2996;0.1923
Carubv10000388m;Thhalv10020247m;0.04348;0.6511;0.06678
Carubv10000389m;Thhalv10012890m;0.04168;0.238;0.1751
Carubv10000390m;Thhalv10028492m;0.1466;0.462;0.3174
Carubv10000391m;Thhalv10016061m;0.11;0.4004;0.2748
Carubv10000392m;Thhalv10029425m;0.1203;0.5004;0.2405
Carubv10000393m;Thhalv10012994m;0.05217;0.3256;0.1602
Carubv10000394m;Thhalv10012887m;0.08529;0.3142;0.2714
Carubv10000395m;Thhalv10029153m;0.1062;0.4188;0.2535
Carubv10000396m;Thhalv10012900m;0.02364;0.3115;0.07589
Carubv10000397m;Thhalv10013007m;0.08862;0.308;0.2877
Carubv10000398m;Thhalv10002432m;0.3559;0.8856;0.4018
Carubv10000399m;Thhalv10012905m;0.08598;0.294;0.2925
Carubv10000400m;Thhalv10012898m;0.083;0.4783;0.1735
Carubv10000401m;Thhalv10015337m;0.1585;0.389;0.4075
Carubv10000402m;Thhalv10028430m;0.1786;0.5451;0.3277
Carubv10000403m;Thhalv10003781m;0.04033;0.479;0.08419
Carubv10000405m;Thhalv10028497m;0.03538;0.2907;0.1217
Carubv10000406m;Thhalv10012951m;0.1383;0.547;0.2529
Carubv10000407m;Thhalv10028499m;0.123;0.4322;0.2846
Carubv10000408m;Thhalv10012949m;0.05776;0.3972;0.1454
Carubv10000409m;Thhalv10028498m;0.1418;0.442;0.3208
Carubv10000411m;Thhalv10000074m;0.06606;0.4099;0.1612
Carubv10000412m;Thhalv10028500m;0.1072;0.3163;0.3391
Carubv10000413m;Thhalv10029445m;0.1176;0.3579;0.3285
Carubv10000415m;Thhalv10012910m;0.06054;0.5397;0.1122
Carubv10000418m;Thhalv10012825m;0.1532;0.4171;0.3672
Carubv10000420m;Thhalv10012922m;0.005182;0.4396;0.01179
Carubv10000422m;Thhalv10012931m;0.03615;0.2561;0.1412
Carubv10000423m;Thhalv10003790m;0.07544;0.5025;0.1501
Carubv10000424m;Thhalv10003795m;0.0315;0.2774;0.1136
Carubv10000426m;Thhalv10012893m;0.1136;0.2792;0.4068
Carubv10000429m;Thhalv10003800m;0.01263;0.2932;0.04308
Carubv10000430m;Thhalv10012926m;0.0736;0.3593;0.2049
Carubv10000433m;Thhalv10012969m;0.08179;0.358;0.2284
Carubv10000434m;Thhalv10012943m;0.03699;0.2766;0.1337
Carubv10000435m;Thhalv10013068m;0.07616;0.4122;0.1848
Carubv10000436m;Thhalv10003998m;0.2336;0.4953;0.4716
Carubv10000438m;Thhalv10028506m;0.1388;0.3542;0.3919
Carubv10000439m;Thhalv10028513m;0.1572;0.3991;0.3939
Carubv10000441m;Thhalv10028519m;0.01144;0.5025;0.02277
Carubv10000442m;Thhalv10012948m;0.03058;0.3101;0.09862
Carubv10000445m;Thhalv10012941m;0.02451;0.2765;0.08863
Carubv10000446m;Thhalv10012957m;0.07758;0.4124;0.1881
Carubv10000447m;Thhalv10003801m;0.06715;0.364;0.1845
Carubv10000448m;Thhalv10012876m;0.05573;0.357;0.1561
Carubv10000449m;Thhalv10012816m;0.1594;0.3445;0.4627
Carubv10000450m;Thhalv10012918m;0.06141;0.3595;0.1708
Carubv10000452m;Thhalv10028509m;0.06432;0.315;0.2042
Carubv10000453m;Thhalv10028512m;0.05292;0.2794;0.1894
Carubv10000455m;Thhalv10012956m;0.02643;0.2898;0.09118
Carubv10000456m;Thhalv10012953m;0.05176;0.2756;0.1878
Carubv10000457m;Thhalv10012959m;0.008522;0.4778;0.01784
Carubv10000458m;Thhalv10028522m;0.09908;0.5519;0.1795
Carubv10000460m;Thhalv10015619m;0.2411;0.4133;0.5833
Carubv10000461m;Thhalv10012966m;0.04823;0.3764;0.1281
Carubv10000464m;Thhalv10028511m;0.05208;0.3389;0.1537
Carubv10000465m;Thhalv10015777m;0.02536;0.6666;0.03804
Carubv10000466m;Thhalv10012965m;0.03087;0.3952;0.0781
Carubv10000467m;Thhalv10012962m;0.04552;0.5174;0.08798
Carubv10000468m;Thhalv10013122m;0.1249;0.7472;0.1671
Carubv10000469m;Thhalv10013820m;0.09335;0.2995;0.3117
Carubv10000471m;Thhalv10028510m;0.05545;0.3615;0.1534
Carubv10000472m;Thhalv10012973m;0.04117;0.3344;0.1231
Carubv10000473m;Thhalv10003828m;0.04811;0.3208;0.15
Carubv10000475m;Thhalv10013046m;0.03998;0.3326;0.1202
Carubv10000476m;Thhalv10012979m;0.0248;0.307;0.08077
Carubv10000479m;Thhalv10003823m;0.1443;0.4343;0.3322
Carubv10000481m;Thhalv10012990m;0.03254;0.2422;0.1343
Carubv10000482m;Thhalv10012903m;0.05145;0.2986;0.1723
Carubv10000483m;Thhalv10015867m;0.07847;0.3589;0.2186
Carubv10000484m;Thhalv10028549m;0.07306;0.2842;0.2571
Carubv10000485m;Thhalv10012982m;0.03783;0.3682;0.1027
Carubv10000486m;Thhalv10003814m;0.1197;0.3582;0.3343
Carubv10000487m;Thhalv10013088m;0.03148;0.3142;0.1002
Carubv10000490m;Thhalv10012993m;0.06797;0.4272;0.1591
Carubv10000491m;Thhalv10003837m;0.1177;0.451;0.261
Carubv10000493m;Thhalv10028553m;0.02538;0.4899;0.05182
Carubv10000494m;Thhalv10013011m;0.07496;0.39;0.1922
Carubv10000495m;Thhalv10028523m;0.1302;0.4897;0.2659
Carubv10000496m;Thhalv10012819m;0.04288;0.1951;0.2198
Carubv10000497m;Thhalv10012983m;0.04809;0.2497;0.1926
Carubv10000499m;Thhalv10012989m;0.08561;0.2852;0.3002
Carubv10000501m;Thhalv10013001m;0.02474;0.2748;0.09001
Carubv10000502m;Thhalv10013004m;0.02855;0.2737;0.1043
Carubv10000503m;Thhalv10013014m;0.04796;0.3515;0.1364
Carubv10000505m;Thhalv10013012m;0.05283;0.3218;0.1641
Carubv10000506m;Thhalv10028520m;0.02107;0.3071;0.0686
Carubv10000507m;Thhalv10012987m;0.08475;0.3045;0.2783
Carubv10000508m;Thhalv10013015m;0.08382;0.3052;0.2746
Carubv10000509m;Thhalv10013019m;0.04471;0.2963;0.1509
Carubv10000512m;Thhalv10013024m;0.06031;0.2729;0.221
Carubv10000514m;Thhalv10003876m;0.03172;0.3178;0.09982
Carubv10000515m;Thhalv10003867m;0.04249;0.309;0.1375
Carubv10000517m;Thhalv10013027m;0.03556;0.3236;0.1099
Carubv10000518m;Thhalv10028525m;0.02286;0.3093;0.0739
Carubv10000519m;Thhalv10013059m;0.02919;0.3087;0.09455
Carubv10000520m;Thhalv10013135m;0.01925;0.3903;0.04932
Carubv10000521m;Thhalv10013066m;0.02924;0.309;0.09463
Carubv10000522m;Thhalv10013250m;0.04576;0.2384;0.1919
Carubv10000523m;Thhalv10003841m;0.09658;0.3224;0.2996
Carubv10000524m;Thhalv10013121m;0.05431;0.3341;0.1626
Carubv10000525m;Thhalv10013167m;0.06448;0.3086;0.2089
Carubv10000526m;Thhalv10028526m;0.08372;0.6388;0.1311
Carubv10000528m;Thhalv10013044m;0.0912;0.3683;0.2476
