query_id;subject_id;dN;dS;dNdS
Carubv10000077m;892406;0.0168;0.1834;0.09158
Carubv10000079m;488554;0.01686;0.1993;0.08458
Carubv10000080m;489875;0.04382;0.203;0.2158
Carubv10000081m;327303;0.04136;0.1645;0.2515
Carubv10000082m;940314;0.04213;0.1744;0.2415
Carubv10000083m;488158;0.01813;0.186;0.09745
Carubv10000084m;487455;0.03353;0.1785;0.1878
Carubv10000085m;488877;0.006698;0.2082;0.03217
Carubv10000087m;487746;0.05103;0.2171;0.2351
Carubv10000088m;487352;0.04537;0.1663;0.2728
Carubv10000090m;488831;0.02622;0.1892;0.1386
Carubv10000091m;942945;0.05052;0.2067;0.2444
Carubv10000092m;893068;0.04697;0.1969;0.2386
Carubv10000093m;943318;0.002773;0.2069;0.0134
Carubv10000094m;940724;0.01246;0.1646;0.07572
Carubv10000095m;941202;0.009499;0.136;0.06984
Carubv10000096m;942891;0.02618;0.1837;0.1425
Carubv10000097m;488746;0.02077;0.2301;0.09028
Carubv10000098m;488483;0.0223;0.1464;0.1523
Carubv10000099m;940449;0.01266;0.2459;0.05149
Carubv10000102m;487414;0.01297;0.1704;0.07616
Carubv10000104m;323319;0.4322;1.211;0.3569
Carubv10000106m;490475;0.01945;0.2401;0.08103
Carubv10000107m;941312;0.03664;0.3298;0.1111
Carubv10000108m;487601;0.06518;0.1679;0.3883
Carubv10000109m;488348;0.01519;0.1886;0.08053
Carubv10000110m;489660;0.02454;0.2946;0.08331
Carubv10000111m;487827;0.0272;0.1978;0.1375
Carubv10000112m;489859;0.0164;0.1554;0.1055
Carubv10000113m;487943;0.02103;0.2394;0.08785
Carubv10000114m;487229;0.03596;0.1725;0.2084
Carubv10000115m;488814;0.03131;0.1653;0.1895
Carubv10000116m;489600;0.05287;0.2611;0.2025
Carubv10000117m;941120;0.0485;0.16;0.3031
Carubv10000118m;351066;0.04428;0.2282;0.194
Carubv10000119m;941250;0.006833;0.1794;0.03809
Carubv10000120m;487754;0.04544;0.1622;0.2802
Carubv10000121m;489019;0.03039;0.2349;0.1293
Carubv10000122m;489124;0.03616;0.2192;0.165
Carubv10000123m;488829;0.07927;0.1944;0.4079
Carubv10000124m;489780;0.06432;0.2733;0.2353
Carubv10000128m;895377;0.01751;0.1602;0.1093
Carubv10000131m;490500;0.05833;0.2001;0.2915
Carubv10000132m;489442;0.06021;0.3135;0.1921
Carubv10000133m;489410;0.08739;0.2424;0.3606
Carubv10000134m;942381;0.11;0.2446;0.4498
Carubv10000135m;489460;0.1027;0.2223;0.4621
Carubv10000136m;490107;0.0305;0.2062;0.1479
Carubv10000137m;940194;0.02667;0.1894;0.1408
Carubv10000138m;487819;0.03902;0.2003;0.1948
Carubv10000139m;489530;0.04848;0.2578;0.1881
Carubv10000142m;470642;0.01379;0.2705;0.05099
Carubv10000145m;490443;0.05181;0.1596;0.3246
Carubv10000146m;487993;0.01856;0.1502;0.1236
Carubv10000147m;941792;0.03312;0.1959;0.1691
Carubv10000148m;490089;0.02015;0.2113;0.09532
Carubv10000149m;326110;0.03236;0.2279;0.142
Carubv10000150m;942337;0.1048;0.1697;0.6175
Carubv10000151m;941029;0.01299;0.2279;0.05702
Carubv10000153m;487216;0.03854;0.1518;0.2539
Carubv10000154m;487696;0.03991;0.179;0.223
Carubv10000155m;487987;0.06138;0.1716;0.3576
Carubv10000156m;489049;0.0317;0.1602;0.1979
Carubv10000157m;489162;0.03738;0.1981;0.1887
Carubv10000158m;488220;0.08119;0.185;0.4388
Carubv10000159m;487143;0.03609;0.3104;0.1163
Carubv10000160m;488402;0.04393;0.1806;0.2433
Carubv10000161m;489232;0.02601;0.2013;0.1292
Carubv10000162m;894148;0.06716;0.2901;0.2315
Carubv10000163m;490336;0.02178;0.2154;0.1011
Carubv10000164m;489516;0.02389;0.1958;0.122
Carubv10000165m;490319;0.0549;0.2857;0.1922
Carubv10000166m;489025;0.02947;0.2896;0.1018
Carubv10000168m;490127;0.01388;0.1733;0.08005
Carubv10000169m;487509;0.0314;0.1564;0.2008
Carubv10000170m;941621;0.04507;0.2108;0.2138
Carubv10000171m;895406;0.1892;0.5298;0.3571
Carubv10000172m;892659;0.05123;0.2098;0.2442
Carubv10000173m;941407;0.09606;0.2293;0.419
Carubv10000174m;489969;0.008558;0.1985;0.04311
Carubv10000175m;487429;0.04018;0.1999;0.201
Carubv10000176m;487159;0.03621;0.1875;0.1931
Carubv10000177m;487806;0.09277;0.229;0.4051
Carubv10000178m;943407;0.07365;0.1852;0.3977
Carubv10000179m;893806;0.0341;0.2282;0.1494
Carubv10000180m;490380;0.03665;0.1913;0.1915
Carubv10000181m;941232;0.0385;0.1452;0.2651
Carubv10000182m;490346;0.01716;0.1588;0.1081
Carubv10000183m;490290;0.01569;0.2648;0.05924
Carubv10000184m;941687;0.02787;0.1765;0.1579
Carubv10000185m;940670;0.03069;0.19;0.1615
Carubv10000186m;490058;0.06086;0.2644;0.2302
Carubv10000187m;489300;0.04651;0.1776;0.2619
Carubv10000188m;488471;0.03094;0.2064;0.1499
Carubv10000189m;941940;0.03086;0.2507;0.1231
Carubv10000190m;490398;0.01452;0.2099;0.06918
Carubv10000191m;487444;0.08025;0.1975;0.4063
Carubv10000192m;490470;0.1187;0.2472;0.4801
Carubv10000193m;941174;0.02382;0.211;0.1129
Carubv10000194m;488825;0.01728;0.1465;0.118
Carubv10000195m;350338;0.05656;0.1911;0.296
Carubv10000196m;326514;0.02579;0.1914;0.1348
Carubv10000197m;489203;0.02189;0.161;0.1359
Carubv10000198m;940758;0.04907;0.2015;0.2435
Carubv10000200m;932895;0.06794;0.3543;0.1918
Carubv10000201m;325492;0.009619;0.2137;0.04501
Carubv10000202m;488531;0.0439;0.2636;0.1665
Carubv10000203m;490143;0.04303;0.199;0.2162
Carubv10000205m;326105;0.07293;0.1964;0.3713
Carubv10000206m;895931;0.2043;0.5159;0.3961
Carubv10000207m;489560;0.06002;0.1694;0.3544
Carubv10000208m;941635;0.01594;0.251;0.0635
Carubv10000209m;941187;0.04937;0.2351;0.21
Carubv10000211m;489520;0.04525;0.1847;0.245
Carubv10000212m;488691;0.02818;0.1613;0.1747
Carubv10000213m;490329;0.05257;0.1964;0.2676
Carubv10000214m;487302;0.04503;0.257;0.1752
Carubv10000215m;490115;0.06011;0.2113;0.2844
Carubv10000216m;487015;0.05879;0.2713;0.2167
Carubv10000217m;487985;0.01131;0.1699;0.06656
Carubv10000219m;489787;0.04309;0.2363;0.1823
Carubv10000220m;488782;0.02948;0.2533;0.1164
Carubv10000222m;489029;0.0493;0.2235;0.2206
Carubv10000223m;490065;0.03892;0.3274;0.1189
Carubv10000224m;487236;0.04254;0.1536;0.2769
Carubv10000225m;490525;0.04274;0.1785;0.2394
Carubv10000227m;892758;0.05595;0.2582;0.2167
Carubv10000228m;488058;0.02923;0.1865;0.1568
Carubv10000229m;927518;0.0269;0.2611;0.103
Carubv10000230m;487184;0.02153;0.2702;0.07969
Carubv10000231m;350126;0.1001;0.2267;0.4415
Carubv10000232m;488536;0.0368;0.1771;0.2078
Carubv10000234m;488148;0.01452;0.2098;0.06918
Carubv10000235m;939752;0.02861;0.1845;0.1551
Carubv10000237m;489733;0.02144;0.2422;0.08853
Carubv10000238m;894445;0.04346;0.2808;0.1548
Carubv10000239m;487064;0.01264;0.1527;0.08282
Carubv10000240m;487152;0.01308;0.1905;0.06863
Carubv10000241m;324952;0.0448;0.1382;0.3242
Carubv10000242m;350399;0.0589;0.2204;0.2672
Carubv10000243m;487674;0.0304;0.1333;0.2281
Carubv10000245m;489009;0.02597;0.2102;0.1236
Carubv10000246m;487251;0.09337;0.3614;0.2584
Carubv10000247m;939714;0.006477;0.1577;0.04108
Carubv10000248m;487368;0.03214;0.1253;0.2565
Carubv10000249m;490342;0.04222;0.2581;0.1636
Carubv10000251m;488189;0.04607;0.199;0.2315
Carubv10000252m;487889;0.04317;0.2585;0.167
Carubv10000253m;487227;0.05124;0.2392;0.2142
Carubv10000254m;490168;0.04302;0.2736;0.1572
Carubv10000258m;940129;0.01057;0.2255;0.04687
Carubv10000259m;489572;0.01621;0.1604;0.101
Carubv10000261m;942134;0.02908;0.2972;0.09786
Carubv10000263m;488658;0.04913;0.2371;0.2072
Carubv10000264m;943539;0.02274;0.1875;0.1213
Carubv10000266m;941582;0.03622;0.1805;0.2007
Carubv10000267m;324953;0.1065;0.2404;0.4432
Carubv10000268m;489121;0.02838;0.2072;0.137
Carubv10000269m;942872;0.06477;0.2748;0.2357
Carubv10000271m;488863;0.0127;0.142;0.08943
Carubv10000272m;487270;0.03891;0.1539;0.2528
Carubv10000273m;895551;0.02839;0.1906;0.1489
Carubv10000274m;488255;0.03204;0.1856;0.1726
Carubv10000275m;940771;0.08705;0.2527;0.3444
Carubv10000276m;488387;0.02189;0.2577;0.08494
Carubv10000277m;942741;0.03376;0.1789;0.1887
Carubv10000278m;943210;0.03378;0.2034;0.1661
Carubv10000279m;486948;0.03324;0.166;0.2002
Carubv10000280m;939865;0.06092;0.194;0.314
Carubv10000281m;487703;0.02842;0.1799;0.158
Carubv10000282m;488656;0.005343;0.2129;0.02509
Carubv10000283m;489208;0.01659;0.207;0.08014
Carubv10000284m;490544;0.03195;0.2909;0.1098
Carubv10000287m;486976;0.1048;0.352;0.2976
Carubv10000292m;941077;0.04235;0.2905;0.1458
Carubv10000293m;489729;0.05023;0.3433;0.1463
Carubv10000294m;488257;0.05193;0.2268;0.2289
Carubv10000295m;487463;0.02418;0.2282;0.106
Carubv10000296m;488177;0.01181;0.3302;0.03577
Carubv10000297m;941965;0.03558;0.203;0.1753
Carubv10000298m;488845;0.07091;0.2381;0.2979
Carubv10000299m;941577;0.04872;0.3037;0.1604
Carubv10000301m;487191;0.02543;0.2235;0.1138
Carubv10000304m;325603;0.03411;0.2084;0.1637
Carubv10000305m;489954;0.02775;0.1909;0.1453
Carubv10000306m;489246;0.009879;0.1502;0.06579
Carubv10000307m;943129;0.03018;0.3637;0.08299
Carubv10000308m;487508;0.07822;0.2393;0.3269
Carubv10000309m;941512;0.0281;0.1962;0.1432
Carubv10000310m;941166;0.05053;0.2441;0.207
Carubv10000311m;488052;0.03731;0.2421;0.1541
Carubv10000312m;940126;0.02544;0.1878;0.1354
Carubv10000313m;943350;0.02211;0.1336;0.1655
Carubv10000314m;939656;0.03622;0.1621;0.2234
Carubv10000316m;940356;0.04766;0.1753;0.2718
Carubv10000317m;325441;0.06252;0.1926;0.3246
Carubv10000318m;486968;0.03807;0.2449;0.1554
Carubv10000319m;489200;0.02618;0.2098;0.1248
Carubv10000320m;489211;0.05846;0.1763;0.3316
Carubv10000321m;942697;0.03335;0.235;0.1419
Carubv10000322m;941110;0.05746;0.2116;0.2715
Carubv10000324m;490461;0.05941;0.2167;0.2742
Carubv10000325m;943733;0.05177;0.2233;0.2319
Carubv10000326m;488945;0.0798;0.2257;0.3535
Carubv10000329m;487714;0.03505;0.218;0.1607
Carubv10000330m;894331;0.05555;0.311;0.1786
Carubv10000331m;490375;0.01929;0.1941;0.09941
Carubv10000332m;489563;0.01328;0.1712;0.07758
Carubv10000334m;489973;0.04216;0.2078;0.2029
Carubv10000335m;488330;0.007232;0.2807;0.02577
Carubv10000336m;489919;0.04252;0.1479;0.2874
Carubv10000337m;943541;0.06636;0.167;0.3974
Carubv10000338m;488817;0.011;0.158;0.06963
Carubv10000339m;327678;0.02778;0.2424;0.1146
Carubv10000341m;488427;0.03051;0.2422;0.126
Carubv10000342m;943542;0.02214;0.1348;0.1643
Carubv10000344m;941170;0.0539;0.1987;0.2713
Carubv10000346m;488102;0.01813;0.2375;0.07634
Carubv10000348m;940610;0.04431;0.1669;0.2655
Carubv10000349m;892054;0.08784;0.4718;0.1862
Carubv10000350m;487887;0.008063;0.1906;0.04231
Carubv10000351m;486946;0.05023;0.2202;0.2282
Carubv10000352m;488797;0.02789;0.2081;0.134
Carubv10000353m;495683;0.01075;0.3532;0.03043
Carubv10000354m;489997;0.01195;0.2881;0.04148
Carubv10000355m;489289;0.02704;0.2876;0.09404
Carubv10000356m;489253;0.1113;0.2829;0.3933
Carubv10000358m;490050;0.04556;0.2308;0.1974
Carubv10000359m;490003;0.04239;0.2202;0.1925
Carubv10000360m;486919;0.09227;0.3891;0.2371
Carubv10000361m;488686;0.01545;0.2302;0.06712
Carubv10000362m;892043;0.0626;0.1828;0.3424
Carubv10000363m;942897;0.02229;0.2366;0.09422
Carubv10000364m;487743;0.06854;0.2208;0.3104
Carubv10000365m;942400;0.0613;0.2295;0.2671
Carubv10000366m;942596;0.07302;0.2426;0.301
Carubv10000367m;489694;0.01575;0.404;0.03898
Carubv10000368m;489001;0.02848;0.1774;0.1606
Carubv10000369m;487338;0.04113;0.2259;0.1821
Carubv10000370m;349536;0.03135;0.2377;0.1318
Carubv10000371m;487406;0.03465;0.2412;0.1436
Carubv10000372m;490141;0.04584;0.2518;0.1821
Carubv10000373m;488786;0.05874;0.3649;0.161
Carubv10000374m;352535;0.01653;0.1794;0.09214
Carubv10000375m;893435;0.04014;0.2769;0.1449
Carubv10000376m;489011;0.02838;0.2213;0.1282
Carubv10000377m;940820;0.01667;0.1944;0.08576
Carubv10000379m;487399;0.02472;0.1574;0.1571
Carubv10000380m;487706;0.01009;0.1542;0.06544
Carubv10000381m;488740;0.01763;0.2028;0.08693
Carubv10000384m;940488;0.03413;0.2127;0.1605
Carubv10000386m;325107;0.04024;0.1866;0.2156
Carubv10000387m;940337;0.02337;0.2335;0.1001
Carubv10000388m;939859;0.012;0.2261;0.05308
Carubv10000389m;488168;0.01232;0.1449;0.08502
Carubv10000390m;490325;0.07765;0.2583;0.3007
Carubv10000392m;327097;0.05832;0.2915;0.2001
Carubv10000393m;893003;0.0358;0.1788;0.2003
Carubv10000394m;488448;0.05217;0.2223;0.2347
Carubv10000395m;895324;0.05394;0.239;0.2257
Carubv10000396m;487274;0.01848;0.248;0.07454
Carubv10000397m;488887;0.05984;0.2139;0.2798
Carubv10000400m;486896;0.04928;0.3175;0.1552
Carubv10000401m;941404;0.1423;0.204;0.6977
Carubv10000402m;895521;0.1077;0.263;0.4094
Carubv10000403m;489303;0.03221;0.2867;0.1123
Carubv10000404m;489574;0.01772;0.2167;0.08178
Carubv10000405m;327340;0.02453;0.2063;0.1189
Carubv10000406m;488135;0.09622;0.4474;0.2151
Carubv10000408m;488854;0.03732;0.3234;0.1154
Carubv10000409m;490098;0.09225;0.2266;0.4071
Carubv10000410m;943489;0.07628;0.2933;0.26
Carubv10000411m;939541;0.02817;0.199;0.1416
Carubv10000412m;895523;0.05242;0.2407;0.2178
Carubv10000413m;913379;0.1115;0.3864;0.2884
Carubv10000415m;940780;0.0407;0.3317;0.1227
Carubv10000418m;893562;0.07078;0.2956;0.2395
Carubv10000419m;943226;0.1006;0.294;0.3421
Carubv10000420m;487029;0.005922;0.2225;0.02661
Carubv10000422m;487707;0.02564;0.2289;0.112
Carubv10000426m;488205;0.08637;0.2379;0.363
Carubv10000428m;943455;0.03517;0.2069;0.17
Carubv10000429m;942065;0.008911;0.2599;0.03429
Carubv10000430m;325766;0.05641;0.2969;0.19
Carubv10000433m;893151;0.06355;0.2244;0.2832
Carubv10000434m;893605;0.02846;0.189;0.1506
Carubv10000435m;487991;0.05645;0.2612;0.2161
Carubv10000436m;351368;0.1046;0.2778;0.3764
Carubv10000438m;943001;0.113;0.2693;0.4197
Carubv10000439m;895327;0.1889;0.4446;0.4248
Carubv10000441m;489926;0.007463;0.2439;0.0306
Carubv10000442m;941090;0.02054;0.2579;0.07965
Carubv10000445m;939738;0.01568;0.171;0.09165
Carubv10000446m;486969;0.0476;0.2114;0.2252
Carubv10000447m;489261;0.04123;0.2683;0.1537
Carubv10000448m;486980;0.01532;0.2175;0.07044
Carubv10000449m;487983;0.07808;0.219;0.3565
Carubv10000450m;940941;0.03853;0.2147;0.1794
Carubv10000452m;943494;0.03099;0.1982;0.1564
Carubv10000453m;490494;0.04112;0.2131;0.193
Carubv10000455m;350459;0.01499;0.1857;0.08072
Carubv10000456m;940877;0.04515;0.2312;0.1953
Carubv10000457m;940490;0.003929;0.2882;0.01363
Carubv10000458m;489788;0.1242;0.3867;0.3212
Carubv10000460m;487610;0.115;0.2313;0.4973
Carubv10000461m;356181;0.0427;0.2747;0.1555
Carubv10000464m;942753;0.02112;0.2112;0.09999
Carubv10000466m;489005;0.0131;0.3214;0.04075
Carubv10000468m;488304;0.06132;0.3487;0.1758
Carubv10000469m;487372;0.08213;0.2237;0.3671
Carubv10000470m;893447;0.1054;0.4482;0.2351
Carubv10000471m;490411;0.03286;0.2391;0.1374
Carubv10000472m;489110;0.0284;0.2404;0.1181
Carubv10000473m;489386;0.05805;0.3549;0.1635
Carubv10000474m;487711;0.004223;0.2677;0.01577
Carubv10000475m;325922;0.01257;0.1635;0.07688
Carubv10000478m;894258;0.1688;0.25;0.6752
Carubv10000479m;903332;0.3956;1.19;0.3325
Carubv10000481m;939889;0.01511;0.1714;0.08817
Carubv10000482m;350003;0.05203;0.3083;0.1688
Carubv10000483m;488440;0.05983;0.2856;0.2094
Carubv10000484m;489990;0.04379;0.1634;0.268
Carubv10000485m;940818;0.01818;0.2394;0.07594
Carubv10000486m;489218;0.06033;0.1835;0.3288
Carubv10000487m;940494;0.02963;0.2036;0.1455
Carubv10000488m;943283;0.013;0.2076;0.06262
Carubv10000490m;487481;0.03664;0.3148;0.1164
Carubv10000491m;489266;0.06197;0.2541;0.2439
Carubv10000493m;489803;0.01838;0.3251;0.05655
Carubv10000494m;488861;0.06946;0.2835;0.245
Carubv10000495m;489755;0.09233;0.3073;0.3005
Carubv10000496m;941263;0.03276;0.1384;0.2367
Carubv10000497m;325654;0.02927;0.2075;0.1411
Carubv10000499m;488065;0.05827;0.2043;0.2852
Carubv10000501m;940499;0.01271;0.164;0.07747
Carubv10000502m;940921;0.03045;0.1938;0.1572
Carubv10000503m;325405;0.02991;0.2198;0.1361
Carubv10000505m;325218;0.04115;0.1756;0.2343
Carubv10000506m;943696;0.01267;0.1654;0.0766
Carubv10000507m;488055;0.04185;0.2089;0.2004
Carubv10000508m;940606;0.05638;0.2354;0.2395
Carubv10000509m;325494;0.03367;0.2084;0.1616
Carubv10000512m;488073;0.03514;0.2219;0.1584
Carubv10000514m;941995;0.01931;0.2397;0.08057
Carubv10000515m;489514;0.03009;0.2324;0.1295
Carubv10000517m;939856;0.02136;0.2355;0.09069
Carubv10000518m;490495;0.01515;0.2088;0.07257
Carubv10000519m;940448;0.01845;0.2138;0.08626
Carubv10000520m;487097;0.01924;0.2582;0.07451
Carubv10000522m;941591;0.02394;0.2178;0.1099
Carubv10000523m;489647;0.05735;0.2455;0.2336
Carubv10000524m;487468;0.02879;0.2052;0.1403
Carubv10000525m;486995;0.03391;0.2477;0.1369
Carubv10000526m;895202;0.03773;0.2806;0.1345
Carubv10000528m;488154;0.06126;0.284;0.2157
Carubv10000529m;489219;0.01561;0.2001;0.07799
Carubv10000531m;325951;0.01459;0.2815;0.05184
Carubv10000532m;487148;0.02241;0.2012;0.1114
Carubv10000533m;488852;0.03812;0.2812;0.1356
Carubv10000537m;943375;0.02643;0.2006;0.1318
Carubv10000538m;487374;0.02192;0.2196;0.09982
Carubv10000539m;941866;0.05541;0.1917;0.2891
Carubv10000540m;895736;0.03212;0.2606;0.1233
Carubv10000541m;487625;0.01897;0.2102;0.09026
Carubv10000543m;487697;0.03044;0.1899;0.1603
Carubv10000544m;487401;0.029;0.2249;0.1289
Carubv10000546m;943148;0.0232;0.2391;0.09702
Carubv10000548m;486975;0.07896;0.3182;0.2481
Carubv10000549m;943249;0.01311;0.3169;0.04138
Carubv10000550m;490244;0.02416;0.2129;0.1135
Carubv10000551m;943011;0.05694;0.1979;0.2877
Carubv10000554m;487536;0.04227;0.2586;0.1634
Carubv10000557m;940612;0.03757;0.1954;0.1923
Carubv10000558m;490338;0.03133;0.2955;0.106
Carubv10000559m;894393;0.06773;0.1665;0.4067
Carubv10000560m;940520;0.01539;0.2446;0.0629
Carubv10000562m;489241;0.1416;0.1575;0.8991
Carubv10000563m;940537;0.04673;0.1936;0.2414
Carubv10000564m;325521;0.03156;0.2735;0.1154
Carubv10000565m;940882;0.02984;0.1844;0.1619
Carubv10000566m;487613;0.09683;0.2224;0.4354
Carubv10000567m;324861;0.03835;0.2307;0.1663
Carubv10000568m;488768;0.02597;0.2423;0.1072
Carubv10000569m;489021;0.02734;0.2996;0.09127
Carubv10000570m;488199;0.03252;0.2527;0.1287
Carubv10000575m;488150;0.04886;0.2124;0.23
Carubv10000576m;327725;0.04948;0.2007;0.2466
Carubv10000579m;489045;0.03661;0.2456;0.1491
Carubv10000581m;489422;0.02135;0.2926;0.07298
Carubv10000582m;489522;0.1233;0.3379;0.365
Carubv10000583m;490370;0.0175;0.233;0.07512
Carubv10000584m;488603;0.02676;0.2774;0.09647
Carubv10000585m;489756;0.08696;0.1763;0.4933
Carubv10000586m;488256;0.04107;0.2163;0.1899
Carubv10000587m;490075;0.02899;0.2461;0.1178
Carubv10000588m;488040;0.01551;0.2217;0.06995
Carubv10000589m;487747;0.04748;0.2627;0.1807
Carubv10000590m;489646;0.01969;0.2697;0.07301
Carubv10000591m;894396;0.02727;0.2433;0.1121
Carubv10000592m;893696;0.07535;0.2695;0.2796
Carubv10000593m;487534;0.03945;0.2282;0.1729
Carubv10000595m;490265;0.03255;0.2513;0.1295
Carubv10000596m;487334;0.02565;0.272;0.09431
Carubv10000597m;486963;0.06201;0.3792;0.1636
Carubv10000598m;487158;0.03529;0.3001;0.1176
Carubv10000599m;943036;0.0484;0.2422;0.1999
Carubv10000600m;942000;0.04246;0.2874;0.1477
Carubv10000601m;325643;0.02109;0.2467;0.0855
Carubv10000602m;489778;0.02616;0.3231;0.08096
Carubv10000603m;487710;0.006094;0.3361;0.01813
Carubv10000604m;893726;0.03189;0.2066;0.1543
Carubv10000605m;892095;0.01813;0.3733;0.04858
Carubv10000606m;940996;0.05355;0.2595;0.2063
Carubv10000607m;892670;0.07095;0.2088;0.3399
Carubv10000608m;489269;0.0386;0.3;0.1287
Carubv10000609m;940745;0.0159;0.2291;0.06942
Carubv10000610m;943721;0.0336;0.4212;0.07978
Carubv10000611m;487913;0.02522;0.2169;0.1163
Carubv10000612m;943524;0.01997;0.1272;0.1569
Carubv10000613m;488759;0.1611;0.3599;0.4477
Carubv10000614m;489475;0.008382;0.201;0.0417
Carubv10000615m;487680;0.07848;0.2369;0.3313
Carubv10000618m;940781;0.01099;0.2553;0.04303
Carubv10000619m;941624;0.04149;0.1936;0.2143
Carubv10000620m;488338;0.03835;0.2259;0.1698
Carubv10000621m;939863;0.04546;0.2902;0.1566
Carubv10000622m;486978;0.02591;0.2424;0.1069
Carubv10000624m;488489;0.03774;0.3442;0.1097
Carubv10000625m;941373;0.04158;0.2688;0.1547
Carubv10000626m;490555;0.04603;0.2241;0.2054
Carubv10000627m;489610;0.04244;0.2851;0.1489
Carubv10000628m;488236;0.02823;0.19;0.1486
Carubv10000629m;490026;0.01878;0.2817;0.06665
Carubv10000630m;488520;0.0827;0.2692;0.3072
Carubv10000631m;490517;0.02693;0.1786;0.1508
Carubv10000632m;487385;0.0319;0.318;0.1003
Carubv10000633m;941015;0.03509;0.2093;0.1677
Carubv10000634m;940677;0.06256;0.206;0.3037
Carubv10000635m;940794;0.05486;0.2872;0.191
Carubv10000636m;489231;0.07015;0.2746;0.2555
Carubv10000637m;487692;0.00555;0.1373;0.04041
Carubv10000639m;941479;0.03234;0.2089;0.1548
Carubv10000640m;490272;0.09478;0.2064;0.4592
Carubv10000641m;943189;0.01056;0.2393;0.04413
Carubv10000643m;324904;0.03847;0.151;0.2547
Carubv10000645m;488375;0.01793;0.2375;0.0755
Carubv10000646m;490166;0.02635;0.3178;0.08292
Carubv10000647m;489426;0.04988;0.28;0.1782
Carubv10000648m;941909;0.06731;0.3095;0.2174
Carubv10000649m;893389;0.04284;0.2396;0.1788
Carubv10000653m;487223;0.02561;0.1954;0.1311
Carubv10000654m;942396;0.008175;0.18;0.04543
Carubv10000655m;940275;0.03146;0.1913;0.1645
Carubv10000656m;489446;0.1055;0.342;0.3083
Carubv10000657m;943550;0.02706;0.286;0.09463
Carubv10000658m;487310;0.03027;0.184;0.1645
Carubv10000659m;489137;0.0439;0.2552;0.172
Carubv10000660m;488635;0.06121;0.2427;0.2523
Carubv10000661m;325157;0.07133;0.1602;0.4452
Carubv10000662m;489590;0.06269;0.1965;0.319
Carubv10000663m;943575;0.01724;0.1685;0.1023
Carubv10000664m;941755;0.04343;0.26;0.1671
Carubv10000669m;488249;0.007435;0.1892;0.03929
Carubv10000670m;488878;0.07461;0.2214;0.3369
Carubv10000671m;940462;0.0394;0.2846;0.1384
Carubv10000672m;943671;0.0386;0.2867;0.1346
Carubv10000674m;893517;0.009528;0.1856;0.05135
Carubv10000678m;488835;0.01322;0.2304;0.0574
Carubv10000679m;487328;0.05055;0.1527;0.331
Carubv10000680m;488495;0.03217;0.2668;0.1206
