query_id;subject_id;dN;dS;dNdS
Bradi1g02621.1;Medtr4g086290.1;0.4086;3.068;0.1332
Bradi1g02630.1;Medtr4g080790.1;0.2445;1.83;0.1336
Bradi1g02630.2;Medtr4g080790.2;0.3258;1.828;0.1782
Bradi1g02740.1;Medtr8g098715.1;0.284;1.512;0.1879
Bradi1g02760.1;Medtr7g110320.1;0.4542;2.601;0.1747
Bradi1g02770.1;Medtr3g082750.3;0.1825;1.96;0.09312
Bradi1g02780.1;Medtr1g032120.1;0.3906;1.582;0.2469
Bradi1g02790.1;Medtr6g023590.1;0.3965;NA;NA
Bradi1g02800.1;Medtr2g033460.2;0.4303;NA;NA
Bradi1g02810.1;Medtr4g122670.1;0.1941;2.032;0.09549
Bradi1g02910.1;Medtr4g122000.1;0.3865;2.305;0.1677
Bradi1g02920.1;Medtr2g033910.1;0.241;1.018;0.2366
Bradi1g02930.1;Medtr2g034010.1;0.1301;2.748;0.04734
Bradi1g02940.3;Medtr1g083960.1;0.1427;1.848;0.07722
Bradi1g02950.1;Medtr7g112060.1;0.09249;NA;NA
Bradi1g02980.5;Medtr2g034810.2;0.6775;NA;NA
Bradi1g02990.1;Medtr8g093860.1;0.2031;2.086;0.09738
Bradi1g03010.1;Medtr1g110070.1;0.4462;NA;NA
Bradi1g03020.1;Medtr4g121110.1;0.6595;0.9124;0.7228
Bradi1g03030.1;Medtr4g120470.1;0.3433;2.795;0.1228
Bradi1g03040.1;Medtr2g435450.1;0.7251;NA;NA
Bradi1g03120.1;Medtr4g120240.1;0.3095;1.937;0.1598
Bradi1g03130.1;Medtr4g120230.1;0.147;3.905;0.03763
Bradi1g03150.3;Medtr4g012440.1;0.2571;NA;NA
Bradi1g03160.1;Medtr8g077020.1;0.3735;0.8644;0.4321
Bradi1g03170.1;Medtr7g111160.1;0.2466;2.197;0.1122
Bradi1g03220.1;Medtr2g044920.1;0.337;1.549;0.2175
Bradi1g03250.2;Medtr3g463760.1;0.2029;4.076;0.04978
Bradi1g03260.1;Medtr3g070290.1;0.2453;3.591;0.0683
Bradi1g03270.1;Medtr5g070100.1;0.4589;2.364;0.1941
Bradi1g03340.1;Medtr3g462990.1;0.3385;NA;NA
Bradi1g03350.1;Medtr3g463360.1;0.2829;2.1;0.1347
Bradi1g03380.1;Medtr4g014960.1;0.2225;1.626;0.1369
Bradi1g03392.1;Medtr3g462150.1;0.5044;NA;NA
Bradi1g03400.1;Medtr4g019060.1;0.5052;NA;NA
Bradi1g03410.1;Medtr2g097870.1;0.1938;2.497;0.07763
Bradi1g03450.1;Medtr4g107210.1;0.4538;NA;NA
Bradi1g03460.1;Medtr2g008230.1;0.2724;NA;NA
Bradi1g03490.3;Medtr4g064897.1;0.06987;1.351;0.05172
Bradi1g03500.1;Medtr7g065080.1;0.3432;NA;NA
Bradi1g03510.1;Medtr7g077180.1;0.4896;NA;NA
Bradi1g03550.1;Medtr3g085640.1;0.1587;1.691;0.09385
Bradi1g03560.1;Medtr8g030830.4;0.2523;NA;NA
Bradi1g03580.2;Medtr2g097690.1;0.394;NA;NA
Bradi1g03590.1;Medtr4g021570.1;0.2227;1.2;0.1856
Bradi1g03600.1;Medtr5g080020.1;0.2633;2.578;0.1021
Bradi1g03610.1;Medtr4g021815.1;0.09624;2.325;0.04139
Bradi1g03640.1;Medtr5g079950.1;0.1564;0.9417;0.166
Bradi1g03660.1;Medtr7g026260.1;0.2393;2.674;0.08951
Bradi1g03670.4;Medtr1g012380.1;0.3584;2.228;0.1608
Bradi1g03690.1;Medtr4g063905.1;0.3602;NA;NA
Bradi1g03700.2;Medtr1g100960.2;0.1471;1.432;0.1027
Bradi1g03710.3;Medtr4g022370.1;0.4736;NA;NA
Bradi1g03730.1;Medtr4g063605.4;0.4853;NA;NA
Bradi1g03800.1;Medtr4g048220.1;0.2126;1.999;0.1063
Bradi1g03840.1;Medtr1g115870.1;0.3304;1.922;0.1719
Bradi1g03850.1;Medtr1g067560.1;0.5289;NA;NA
Bradi1g03860.1;Medtr1g116230.1;0.2213;1.005;0.2202
Bradi1g03880.1;Medtr7g100590.1;0.3388;2.743;0.1235
Bradi1g03890.4;Medtr5g030935.1;0.1289;0.7471;0.1725
Bradi1g03900.1;Medtr4g015830.1;0.2461;1.61;0.1528
Bradi1g03910.1;Medtr5g072620.1;0.2522;3.654;0.06901
Bradi1g03920.1;Medtr3g071580.1;0.2953;1.523;0.1939
Bradi1g03930.1;Medtr5g072760.1;0.4935;1.591;0.3102
Bradi1g03940.1;Medtr5g083260.1;0.2714;2.024;0.1341
Bradi1g04030.2;Medtr4g029340.1;0.4468;2.437;0.1834
Bradi1g04060.4;Medtr3g466440.2;0.4214;NA;NA
Bradi1g04070.1;Medtr3g094220.1;0.107;1.318;0.08117
Bradi1g04080.1;Medtr7g072710.2;0.2246;NA;NA
Bradi1g04090.1;Medtr3g093960.1;0.5075;NA;NA
Bradi1g04097.2;Medtr3g093800.1;0.3113;2.054;0.1515
Bradi1g04130.1;Medtr3g062930.1;0.2872;1.878;0.1529
Bradi1g04140.1;Medtr1g040105.1;0.123;2.612;0.04708
Bradi1g04160.1;Medtr7g103320.3;0.1129;2.028;0.05566
Bradi1g04210.4;Medtr1g031690.1;0.1801;1.89;0.09526
Bradi1g04220.4;Medtr7g109960.1;0.01491;1.604;0.009293
Bradi1g04226.3;Medtr1g090877.1;0.2637;2.111;0.1249
Bradi1g04232.1;Medtr4g114610.1;0.5077;1.431;0.3549
Bradi1g04240.2;Medtr5g089300.3;0.09966;1.668;0.05974
Bradi1g04250.1;Medtr8g040180.1;0.08233;1.889;0.04359
Bradi1g04292.1;Medtr3g013490.1;0.682;NA;NA
Bradi1g04300.1;Medtr5g009070.2;0.1296;1.991;0.06507
Bradi1g04320.1;Medtr3g020670.1;0.3265;NA;NA
Bradi1g04330.1;Medtr1g082870.1;0.2336;1.879;0.1243
Bradi1g04430.1;Medtr3g464130.1;0.5797;NA;NA
Bradi1g04470.1;Medtr3g105630.1;0.4286;NA;NA
Bradi1g04477.2;Medtr5g028350.1;0.2766;NA;NA
Bradi1g04527.1;Medtr3g111740.1;0.567;NA;NA
Bradi1g04540.1;Medtr5g005810.1;0.4111;2.122;0.1937
Bradi1g04550.6;Medtr1g082740.1;0.421;NA;NA
Bradi1g04570.1;Medtr4g121550.1;0.2028;2.818;0.07199
Bradi1g04590.1;Medtr8g039690.1;0.2197;1.273;0.1726
Bradi1g04597.6;Medtr3g030040.2;0.1058;1.717;0.0616
Bradi1g04620.1;Medtr3g061630.2;0.3259;0.9759;0.3339
Bradi1g04630.1;Medtr1g052315.1;0.3924;2.604;0.1507
Bradi1g04660.1;Medtr8g105340.2;0.09151;0.994;0.09206
Bradi1g04670.1;Medtr4g039680.1;0.3413;NA;NA
Bradi1g04690.2;Medtr1g104800.1;0.4253;1.466;0.2901
Bradi1g04700.1;Medtr5g006130.1;0.1495;NA;NA
Bradi1g04710.3;Medtr7g085680.2;0.3033;1.616;0.1877
Bradi1g04730.2;Medtr7g085660.1;0.5285;2.572;0.2054
Bradi1g04760.1;Medtr7g095100.1;0.2438;NA;NA
Bradi1g04780.1;Medtr6g029250.1;0.5245;NA;NA
Bradi1g04790.1;Medtr6g029240.1;0.4905;1.745;0.2811
Bradi1g04800.1;Medtr3g083530.1;0.4622;1.534;0.3013
Bradi1g04810.1;Medtr8g085840.1;0.4257;NA;NA
Bradi1g04820.5;Medtr2g103570.1;0.1012;NA;NA
Bradi1g04830.1;Medtr8g085680.1;0.2427;2.667;0.091
Bradi1g04840.1;Medtr7g107270.1;0.291;NA;NA
Bradi1g04850.1;Medtr8g085610.1;0.04459;1.041;0.04283
Bradi1g04860.3;Medtr3g083690.2;0.1409;1.673;0.08422
Bradi1g04870.1;Medtr4g071520.1;0.1917;3.231;0.05932
Bradi1g04940.1;Medtr7g112710.8;0.5417;NA;NA
Bradi1g04950.2;Medtr1g022385.1;0.1452;2.523;0.05755
Bradi1g04957.1;Medtr5g037300.1;0.3268;NA;NA
Bradi1g04980.1;Medtr8g085280.1;0.473;2.589;0.1827
Bradi1g05037.1;Medtr8g062240.1;0.3234;NA;NA
Bradi1g05050.1;Medtr2g025550.3;0.1616;1.75;0.09231
Bradi1g05070.1;Medtr5g031750.1;0.4942;2.922;0.1691
Bradi1g05080.1;Medtr5g030870.1;0.05547;1.221;0.04542
Bradi1g05090.1;Medtr5g037410.1;0.4041;NA;NA
Bradi1g05110.1;Medtr1g080390.1;0.4103;1.821;0.2254
Bradi1g05116.3;Medtr1g114560.1;0.4353;2.646;0.1645
Bradi1g05122.1;Medtr1g025610.1;0.1111;2.103;0.05285
Bradi1g05150.2;Medtr7g009070.1;0.4162;NA;NA
Bradi1g05156.2;Medtr5g037600.1;0.3162;1.931;0.1637
Bradi1g05170.1;Medtr7g102700.2;0.1691;2.265;0.07465
Bradi1g05240.1;Medtr1g023160.1;0.2906;2.029;0.1432
Bradi1g05260.1;Medtr5g021170.1;0.2923;NA;NA
Bradi1g05306.1;Medtr7g075050.1;0.7332;NA;NA
Bradi1g05420.2;Medtr1g076290.1;0.2729;NA;NA
Bradi1g05430.3;Medtr1g080890.1;0.3098;NA;NA
Bradi1g05480.1;Medtr1g080920.1;0.376;1.65;0.2279
Bradi1g05490.1;Medtr1g070940.1;0.203;1.961;0.1035
Bradi1g05500.1;Medtr1g076500.1;0.4637;NA;NA
Bradi1g05510.1;Medtr1g066990.1;0.2044;1.059;0.193
Bradi1g05580.1;Medtr1g080960.1;0.1753;1.239;0.1416
Bradi1g05585.1;Medtr1g040120.1;0.04415;0.09425;0.4684
Bradi1g05590.4;Medtr1g484840.1;0.6061;NA;NA
Bradi1g05600.1;Medtr1g103090.1;0.3976;NA;NA
Bradi1g05610.1;Medtr5g040920.1;0.3081;2.567;0.12
Bradi1g05660.1;Medtr7g114570.1;0.2549;3.009;0.0847
Bradi1g05670.1;Medtr1g098220.1;0.08596;1.684;0.05106
Bradi1g05680.9;Medtr7g085630.6;0.09023;2.161;0.04175
Bradi1g05707.1;Medtr4g051300.1;0.1527;0.8865;0.1722
Bradi1g05740.1;Medtr0002s0740.1;0.005155;0.07473;0.06898
Bradi1g05747.1;Medtr4g051350.1;0.3914;0.9562;0.4093
Bradi1g05757.1;Medtr4g034790.1;0.02483;0.5936;0.04183
Bradi1g05758.2;Medtr0002s0750.1;0.2606;0.5398;0.4828
Bradi1g05761.1;Medtr0002s0760.1;0.03443;0.1353;0.2544
Bradi1g05762.1;Medtr4g006110.1;0.1794;0.6622;0.2709
Bradi1g05764.1;Medtr0002s0160.1;0.07502;0.4831;0.1553
Bradi1g05767.1;Medtr0002s0770.1;0;0.1428;0
Bradi1g05775.1;Medtr5g061280.1;0.1557;0.8063;0.1931
Bradi1g05776.1;Medtr0002s0790.1;0.0118;0.1308;0.09019
Bradi1g05778.1;Medtr7g100410.1;0.4522;3.941;0.1147
Bradi1g05783.1;Medtr5g019520.1;0.2644;0.7175;0.3685
Bradi1g05799.1;Medtr3g035660.1;0.03778;0.1886;0.2004
Bradi1g05804.1;Medtr0002s0210.1;0.02612;0.0336;0.7773
Bradi1g05807.1;Medtr4g047920.1;0.1193;0.4499;0.2652
Bradi1g05808.1;Medtr0002s0800.1;0.02288;0.06327;0.3616
Bradi1g05813.2;Medtr7g114410.1;0.4765;NA;NA
Bradi1g05837.1;Medtr5g006940.1;0.5539;NA;NA
Bradi1g05850.1;Medtr5g006950.1;0.4879;NA;NA
Bradi1g05950.3;Medtr7g085540.1;0.1356;1.823;0.07437
Bradi1g06020.1;Medtr7g086220.1;0.5107;1.547;0.3302
Bradi1g06050.1;Medtr7g085390.1;0.234;1.351;0.1732
Bradi1g06060.1;Medtr6g027590.1;0.1378;2.306;0.05976
Bradi1g06070.1;Medtr5g087500.1;0.2013;2.501;0.08049
Bradi1g06080.1;Medtr7g086430.1;0.2923;2.273;0.1286
Bradi1g06110.1;Medtr8g022210.2;0.09136;1.746;0.05232
Bradi1g06230.1;Medtr7g107100.1;0.4052;2.396;0.1691
Bradi1g06290.1;Medtr7g106760.3;0.2406;NA;NA
Bradi1g06300.3;Medtr1g041150.2;0.1532;2.081;0.07363
Bradi1g06310.1;Medtr1g040610.1;0.7388;NA;NA
Bradi1g06320.1;Medtr1g055435.1;0.4429;3.339;0.1326
Bradi1g06330.1;Medtr1g056350.1;0.378;NA;NA
Bradi1g06372.1;Medtr1g056550.1;0.3461;NA;NA
Bradi1g06380.3;Medtr7g106380.1;0.3351;1.604;0.2089
Bradi1g06387.1;Medtr2g019260.1;0.137;1.709;0.08017
Bradi1g06400.1;Medtr7g018630.1;0.5203;NA;NA
Bradi1g06410.2;Medtr4g082160.1;0.6447;NA;NA
Bradi1g06430.1;Medtr2g070420.2;0.08355;1.367;0.06113
Bradi1g06470.3;Medtr2g451450.1;0.2734;NA;NA
Bradi1g06480.1;Medtr8g079465.4;0.3547;1.937;0.1832
Bradi1g06490.1;Medtr2g049780.1;0.4459;NA;NA
Bradi1g06511.1;Medtr2g029520.1;0.2661;1.042;0.2555
Bradi1g06540.1;Medtr2g030200.1;0.1562;1.599;0.09768
Bradi1g06580.1;Medtr3g081480.1;0.1351;1.758;0.07685
Bradi1g06590.1;Medtr7g089460.1;0.477;NA;NA
Bradi1g06610.1;Medtr2g029510.1;0.4029;NA;NA
Bradi1g06620.4;Medtr2g064620.1;0.3091;1.933;0.16
Bradi1g06630.2;Medtr5g098940.1;0.02955;2.133;0.01385
Bradi1g06640.1;Medtr3g030550.1;0.1721;3.742;0.046
Bradi1g06650.3;Medtr7g027940.1;0.5583;NA;NA
Bradi1g06670.1;Medtr3g449770.1;0.5336;NA;NA
Bradi1g06700.1;Medtr5g090340.2;0.2544;1.722;0.1477
Bradi1g06750.1;Medtr2g032540.1;0.3728;1.829;0.2038
Bradi1g06766.2;Medtr8g105210.1;0.3949;NA;NA
Bradi1g06780.1;Medtr4g094452.1;0.2452;1.451;0.169
Bradi1g06810.1;Medtr7g085560.2;0.2551;2.002;0.1274
Bradi1g06821.1;Medtr7g096890.1;0.1851;NA;NA
Bradi1g06830.1;Medtr5g098300.1;0.4032;0.6364;0.6336
Bradi1g06840.1;Medtr8g445730.1;0.3901;NA;NA
Bradi1g06882.1;Medtr2g043870.1;0.4855;NA;NA
Bradi1g06890.1;Medtr2g029370.1;0.2561;1.243;0.2061
Bradi1g06930.1;Medtr4g050050.1;0.3193;1.238;0.2579
Bradi1g06945.1;Medtr7g090600.1;0.4772;2.436;0.1959
Bradi1g06945.5;Medtr7g090600.2;0.4959;2.488;0.1993
Bradi1g06960.1;Medtr3g450760.1;0.5226;3.153;0.1657
Bradi1g06970.1;Medtr5g090970.1;0.3724;NA;NA
Bradi1g06997.2;Medtr3g105530.1;0.3967;NA;NA
Bradi1g07020.1;Medtr5g020050.1;0.05166;1.725;0.02996
Bradi1g07060.1;Medtr8g107730.2;0.7991;NA;NA
Bradi1g07070.1;Medtr4g070020.2;0.3591;1.162;0.3091
Bradi1g07080.1;Medtr5g020120.1;0.1329;0.6646;0.1999
Bradi1g07090.1;Medtr1g103840.1;0.3;2.107;0.1424
Bradi1g07110.1;Medtr1g022255.1;0.3353;2.321;0.1445
Bradi1g07120.1;Medtr3g111840.1;0.3871;NA;NA
Bradi1g07133.2;Medtr3g111850.1;0.4673;2.592;0.1803
Bradi1g07140.1;Medtr3g111870.1;0.2141;1.75;0.1224
Bradi1g07150.1;Medtr8g010570.1;0.09523;1.315;0.07243
Bradi1g07180.1;Medtr5g014700.1;0.2123;2.988;0.07104
Bradi1g07230.1;Medtr4g097800.1;0.2373;1.882;0.1261
Bradi1g07260.1;Medtr1g017140.1;0.4209;NA;NA
Bradi1g07270.1;Medtr2g010490.2;0.6591;NA;NA
Bradi1g07277.1;Medtr3g103500.1;0.1847;NA;NA
Bradi1g07290.5;Medtr3g103460.1;0.3706;NA;NA
Bradi1g07320.1;Medtr3g103320.1;0.5192;NA;NA
Bradi1g07330.1;Medtr1g017830.2;0.6321;NA;NA
Bradi1g07340.1;Medtr4g069080.1;0.2935;1.808;0.1623
Bradi1g07360.1;Medtr8g078495.3;0.3268;NA;NA
Bradi1g07370.1;Medtr1g021760.1;0.2706;1.643;0.1646
Bradi1g07380.1;Medtr1g021670.1;0.2709;4.689;0.05777
Bradi1g07390.8;Medtr5g018820.1;0.4476;2.536;0.1765
Bradi1g07430.2;Medtr4g068780.1;0.286;1.577;0.1814
Bradi1g07441.1;Medtr4g068510.1;0.2603;2.653;0.09812
Bradi1g07457.1;Medtr8g078900.1;0.3468;NA;NA
Bradi1g07470.2;Medtr5g018580.1;0.2547;2.192;0.1162
Bradi1g07480.1;Medtr1g021652.1;0.3272;1.551;0.2109
Bradi1g07490.4;Medtr4g068475.1;0.3069;2.123;0.1446
Bradi1g07520.3;Medtr3g100940.1;0.08355;1.76;0.04747
Bradi1g07530.3;Medtr1g034260.1;0.3921;1.783;0.2199
Bradi1g07550.1;Medtr4g087160.1;0.4981;NA;NA
Bradi1g07560.1;Medtr6g038640.1;0.3079;2.134;0.1443
Bradi1g07577.1;Medtr1g021180.1;0.7246;NA;NA
Bradi1g07590.2;Medtr8g040300.1;0.2553;NA;NA
Bradi1g07600.1;Medtr8g479350.1;0.6062;NA;NA
Bradi1g07640.1;Medtr5g018010.1;0.3071;1.925;0.1596
Bradi1g07660.1;Medtr3g102980.1;0.4662;NA;NA
Bradi1g07680.4;Medtr4g095700.1;0.3581;1.195;0.2997
Bradi1g07700.1;Medtr3g104930.1;0.3717;NA;NA
Bradi1g07710.1;Medtr6g011320.2;0.575;NA;NA
Bradi1g07717.1;Medtr3g108660.1;0.3219;2.558;0.1258
Bradi1g07780.1;Medtr4g095450.1;0.3001;1.066;0.2815
Bradi1g07820.9;Medtr4g095370.1;0.2695;2.037;0.1323
Bradi1g07830.1;Medtr5g016110.6;0.3989;2.4;0.1662
Bradi1g07840.1;Medtr4g095360.1;0.298;NA;NA
Bradi1g07850.1;Medtr3g088505.4;0.266;1.581;0.1683
Bradi1g07860.1;Medtr3g102800.1;0.2467;NA;NA
Bradi1g07900.1;Medtr3g102660.1;0.2327;2.28;0.102
Bradi1g07910.1;Medtr8g105860.1;0.1844;2.051;0.08989
Bradi1g07920.4;Medtr1g107045.1;0.2746;2.138;0.1284
Bradi1g07950.1;Medtr7g077840.1;0.4216;NA;NA
Bradi1g07960.7;Medtr7g011790.2;0.4185;1.618;0.2587
Bradi1g07980.1;Medtr6g013150.1;0.2926;1.686;0.1736
Bradi1g07991.1;Medtr5g043000.1;0.4987;NA;NA
Bradi1g08000.2;Medtr4g082510.3;0.7422;NA;NA
Bradi1g08020.1;Medtr2g103130.1;0.3221;3.161;0.1019
Bradi1g08040.1;Medtr5g043640.1;0.2622;3.091;0.08484
Bradi1g08060.1;Medtr7g012260.1;0.2105;3.052;0.06897
Bradi1g08070.2;Medtr4g082950.1;0.1824;2.5;0.07294
Bradi1g08130.1;Medtr2g462010.1;0.202;NA;NA
Bradi1g08201.1;Medtr3g024190.1;0.2402;1.508;0.1593
Bradi1g08217.2;Medtr1g081910.1;0.301;2.057;0.1463
Bradi1g08260.1;Medtr5g083790.1;0.1472;NA;NA
Bradi1g08280.1;Medtr4g109720.1;0.138;2.424;0.05695
Bradi1g08287.1;Medtr5g045190.1;0.3047;2.229;0.1367
Bradi1g08294.1;Medtr2g060520.1;0.2294;2.386;0.09614
Bradi1g08301.1;Medtr6g015860.1;0.2312;2.432;0.09507
Bradi1g08320.2;Medtr5g045630.1;0.3111;NA;NA
Bradi1g08340.1;Medtr8g066260.1;0.305;NA;NA
Bradi1g08350.1;Medtr5g047140.1;0.6942;2.414;0.2875
Bradi1g08380.3;Medtr5g095650.2;0.3298;2.132;0.1547
Bradi1g08390.1;Medtr5g095090.1;0.2911;1.48;0.1967
Bradi1g08421.1;Medtr4g133968.1;0.1362;1.937;0.0703
Bradi1g08430.1;Medtr3g055970.1;0.4027;NA;NA
Bradi1g08440.2;Medtr5g085420.1;0.1397;1.527;0.09148
Bradi1g08460.1;Medtr2g026550.1;0.5564;1.572;0.3541
Bradi1g08470.1;Medtr2g026310.1;0.2788;1.78;0.1566
